datetime,Carbon Intensity (kgC02eq/kWh),"Radiation Intensity, I","Temperature,T (deg)",PV Generation (kWh),Building Electricity Cost (NTD/kWh),Vehicle Electricity Cost (NTD/kWh),Available,energy (kWh)
2024-01-29 00:00:00,0.489962186389431,0.0,8.928166666666666,0.0,1.85,1.95,34.0,10.48
2024-01-29 01:00:00,0.485909089595339,0.0,8.571666666666667,0.0,1.85,1.95,40.0,10.92
2024-01-29 02:00:00,0.486051395540636,0.0,8.463333333333333,0.0,1.85,1.95,42.0,9.96
2024-01-29 03:00:00,0.485644211743087,0.0,8.123166666666666,0.0,1.85,1.95,42.0,10.42
2024-01-29 04:00:00,0.488353054705284,0.0,8.436416666666666,0.0,1.85,1.95,42.0,11.56
2024-01-29 05:00:00,0.488100161513833,0.0,8.406583333333332,0.0,1.85,1.95,40.0,11.98
2024-01-29 06:00:00,0.488080084457591,0.0,8.105416666666667,0.0,4.77,1.95,40.0,10.41
2024-01-29 07:00:00,0.475252897564935,1.19824416,8.29175,0.031721213291528855,4.77,1.95,34.0,13.81
2024-01-29 08:00:00,0.452241362140843,45.64099472,9.060833333333331,1.203969669150801,4.77,1.95,26.0,21.93
2024-01-29 09:00:00,0.434137062942718,276.62224352,11.098,7.228213446457981,4.77,1.95,16.0,26.84
2024-01-29 10:00:00,0.42074823603825,189.162362079999,11.81825,4.926219686787611,4.77,1.95,24.0,25.9
2024-01-29 11:00:00,0.410694246315326,267.47578832,14.656166666666664,6.872951583190505,1.85,1.95,22.0,28.52
2024-01-29 12:00:00,0.418858403791948,644.98099104,15.406583333333332,16.514049293984954,1.85,1.95,22.0,27.59
2024-01-29 13:00:00,0.417613212402943,684.478944799999,15.348999999999998,17.530167092505284,1.85,1.95,30.0,30.13
2024-01-29 14:00:00,0.423944295339409,38.4209056,12.103666666666667,0.9992284781096019,4.77,1.95,50.0,30.9
2024-01-29 15:00:00,0.438283147641296,33.49124352,12.196916666666668,0.8706391924399852,4.77,8.13,36.0,31.76
2024-01-29 16:00:00,0.451323570117918,26.75664784,12.198166666666667,0.6955623913274507,4.77,8.13,22.0,29.4
2024-01-29 17:00:00,0.466816704974105,9.28290416,12.026166666666668,0.2415122358867273,4.77,8.13,24.0,28.41
2024-01-29 18:00:00,0.467549144517803,0.0,11.82275,0.0,4.77,8.13,16.0,26.08
2024-01-29 19:00:00,0.469786330457083,0.0,11.70041666666667,0.0,4.77,8.13,16.0,23.28
2024-01-29 20:00:00,0.472962375733054,0.0,11.408583333333333,0.0,4.77,8.13,20.0,16.09
2024-01-29 21:00:00,0.478386050692959,0.0,11.002333333333334,0.0,4.77,1.95,30.0,15.44
2024-01-29 22:00:00,0.484123080243326,0.0,9.997,0.0,4.77,1.95,30.0,9.82
2024-01-29 23:00:00,0.486877142457313,0.0,9.305250000000004,0.0,4.77,1.95,22.0,8.75
2024-01-30 00:00:00,0.493098905569683,0.0,8.928166666666666,0.0,1.85,1.95,28.0,8.69
2024-01-30 01:00:00,0.497903171252916,0.0,8.571666666666667,0.0,1.85,1.95,28.0,8.26
2024-01-30 02:00:00,0.503504302386765,0.0,8.463333333333333,0.0,1.85,1.95,36.0,9.56
2024-01-30 03:00:00,0.5066689423511,0.0,8.123166666666666,0.0,1.85,1.95,36.0,9.17
2024-01-30 04:00:00,0.506189756375992,0.0,8.436416666666666,0.0,1.85,1.95,40.0,10.28
2024-01-30 05:00:00,0.502184694850873,0.0,8.406583333333332,0.0,1.85,1.95,40.0,11.39
2024-01-30 06:00:00,0.501383225147309,0.0,8.105416666666667,0.0,4.77,1.95,40.0,9.85
2024-01-30 07:00:00,0.489035781151472,1.19824416,8.29175,0.031721213291528855,4.77,1.95,28.0,12.52
2024-01-30 08:00:00,0.465212138087509,45.64099472,9.060833333333331,1.203969669150801,4.77,1.95,20.0,20.08
2024-01-30 09:00:00,0.444878154806046,276.62224352,11.098,7.228213446457981,4.77,1.95,10.0,23.04
2024-01-30 10:00:00,0.431293610837539,189.162362079999,11.81825,4.926219686787611,4.77,1.95,22.0,27.25
2024-01-30 11:00:00,0.419949787878067,267.47578832,14.656166666666664,6.872951583190505,1.85,1.95,22.0,28.15
2024-01-30 12:00:00,0.41740995036424,644.98099104,15.406583333333332,16.514049293984954,1.85,1.95,26.0,27.64
2024-01-30 13:00:00,0.412804901517743,684.478944799999,15.348999999999998,17.530167092505284,1.85,1.95,48.0,31.78
2024-01-30 14:00:00,0.418667345955483,576.6789456,16.795916666666667,14.667373877845712,4.77,1.95,26.0,30.47
2024-01-30 15:00:00,0.429203867120794,497.6224992,16.734083333333334,12.66039437483314,4.77,8.13,28.0,27.09
2024-01-30 16:00:00,0.446743450720991,322.65756864,16.27975,8.226885770636372,4.77,8.13,28.0,28.2
2024-01-30 17:00:00,0.459045146479183,146.22125952,15.51775,3.741853451284922,4.77,8.13,26.0,32.05
2024-01-30 18:00:00,0.456789366294552,8.8733208,13.112166666666669,0.22967896748660463,4.77,8.13,20.0,31.98
2024-01-30 19:00:00,0.462246877790359,0.0,11.812583333333334,0.0,4.77,8.13,32.0,31.51
2024-01-30 20:00:00,0.464244425669632,0.0,10.817583333333332,0.0,4.77,8.13,24.0,26.66
2024-01-30 21:00:00,0.461079973828589,0.0,9.975333333333332,0.0,4.77,1.95,32.0,23.53
2024-01-30 22:00:00,0.462827581095397,0.0,9.310916666666666,0.0,4.77,1.95,28.0,10.69
2024-01-30 23:00:00,0.469285655500664,0.0,8.621333333333334,0.0,4.77,1.95,14.0,10.09
2024-01-31 00:00:00,0.478808647431751,0.0,7.9355,0.0,1.85,1.95,16.0,9.03
2024-01-31 01:00:00,0.495853133525341,0.0,7.598250000000001,0.0,1.85,1.95,28.0,8.66
2024-01-31 02:00:00,0.503166292257591,0.0,7.133666666666666,0.0,1.85,1.95,36.0,9.03
2024-01-31 03:00:00,0.504451588162051,0.0,6.969583333333333,0.0,1.85,1.95,36.0,9.44
2024-01-31 04:00:00,0.500352327484323,0.0,6.721583333333334,0.0,1.85,1.95,38.0,10.33
2024-01-31 05:00:00,0.500119444572446,0.0,6.716833333333335,0.0,1.85,1.95,40.0,11.12
2024-01-31 06:00:00,0.501874176673309,0.0,6.596083333333333,0.0,4.77,1.95,40.0,9.7
2024-01-31 07:00:00,0.494576476783895,1.95663552,6.324333333333333,0.052268425336962514,4.77,1.95,34.0,13.7
2024-01-31 08:00:00,0.463511083168586,81.46818768,7.006083333333334,2.169508987654566,4.77,1.95,28.0,26.38
2024-01-31 09:00:00,0.444661931449064,265.48876512,10.004166666666666,6.9727679888362815,4.77,1.95,10.0,34.07
2024-01-31 10:00:00,0.430713566363169,435.73615616,14.14775,11.223565921617087,4.77,1.95,14.0,32.32
2024-01-31 11:00:00,0.417752772999244,383.16334144,15.307083333333338,9.815145374588743,1.85,1.95,18.0,34.76
2024-01-31 12:00:00,0.417029146972228,661.83291056,15.85675,16.90912893805972,1.85,1.95,24.0,35.19
2024-01-31 13:00:00,0.419520223283671,674.87750208,17.25175,17.127396381825385,1.85,1.95,32.0,39.1
2024-01-31 14:00:00,0.427155361448753,594.607676799999,17.925500000000003,15.041327153060735,4.77,1.95,30.0,38.3
2024-01-31 15:00:00,0.44699849194971,516.50684608,18.57358333333333,13.024779510438922,4.77,8.13,52.0,37.38
2024-01-31 16:00:00,0.473247955687684,330.69670624,18.169916666666666,8.355503016150273,4.77,8.13,24.0,33.75
2024-01-31 17:00:00,0.48394170707508,141.337119839999,16.61191666666667,3.597974999333115,4.77,8.13,24.0,34.32
2024-01-31 18:00:00,0.486483227950738,9.85932416,14.378166666666669,0.253676103689634,4.77,8.13,22.0,33.31
2024-01-31 19:00:00,0.484592488683933,0.0,13.02025,0.0,4.77,8.13,20.0,32.0
2024-01-31 20:00:00,0.479241259078524,0.0,12.058750000000003,0.0,4.77,8.13,26.0,28.78
2024-01-31 21:00:00,0.477476307034339,0.0,11.536166666666666,0.0,4.77,1.95,24.0,24.63
2024-01-31 22:00:00,0.477584647602236,0.0,10.897166666666664,0.0,4.77,1.95,20.0,10.47
2024-01-31 23:00:00,0.483701523366145,0.0,10.63125,0.0,4.77,1.95,16.0,8.58
2024-02-01 00:00:00,0.493584620967914,0.0,10.461166666666667,0.0,1.85,1.95,14.0,8.24
2024-02-01 01:00:00,0.496700046973129,0.0,10.4975,0.0,1.85,1.95,26.0,8.19
2024-02-01 02:00:00,0.498701413429674,0.0,10.417583333333337,0.0,1.85,1.95,30.0,8.78
2024-02-01 03:00:00,0.500112883959858,0.0,9.990333333333334,0.0,1.85,1.95,34.0,8.73
2024-02-01 04:00:00,0.502231395877226,0.0,9.957750000000004,0.0,1.85,1.95,36.0,9.97
2024-02-01 05:00:00,0.505168920834519,0.0,9.326166666666667,0.0,1.85,1.95,36.0,10.63
2024-02-01 06:00:00,0.501821120365064,0.0,9.568916666666668,0.0,4.77,1.95,38.0,9.51
2024-02-01 07:00:00,0.482462808386086,2.36621888,8.81,0.06249129733694516,4.77,1.95,26.0,12.15
2024-02-01 08:00:00,0.44993044522039,103.41648768,9.720333333333334,2.719705128181011,4.77,1.95,14.0,20.56
2024-02-01 09:00:00,0.430099854318672,297.99412352,13.196333333333335,7.710280856493046,4.77,1.95,4.0,26.3
2024-02-01 10:00:00,0.42050101856573,483.63719024,16.2765,12.331617974933485,4.77,1.95,18.0,29.61
2024-02-01 11:00:00,0.41442743299948,674.19490256,17.34841666666667,17.102111579243953,1.85,1.95,18.0,31.39
2024-02-01 12:00:00,0.41743658543157,712.37317968,18.10225,18.004967925694583,1.85,1.95,20.0,33.07
2024-02-01 13:00:00,0.419961832641729,708.30808848,18.761,17.845224647220867,1.85,1.95,30.0,34.1
2024-02-01 14:00:00,0.428302645057765,643.661432639999,19.72808333333333,16.14046524596986,4.77,1.95,36.0,33.27
2024-02-01 15:00:00,0.443903067263729,520.31405584,20.31475,13.010114834986874,4.77,8.13,24.0,32.72
2024-02-01 16:00:00,0.464490003532475,342.63398016,20.15725,8.573932356087528,4.77,8.13,32.0,31.76
2024-02-01 17:00:00,0.47901603664868,145.73588432,18.97,3.6679717923462825,4.77,8.13,28.0,30.44
2024-02-01 18:00:00,0.479949530183655,10.66323792,16.49416666666667,0.271604107211393,4.77,8.13,22.0,27.8
2024-02-01 19:00:00,0.476402742193744,0.0,15.065166666666668,0.0,4.77,8.13,14.0,26.56
2024-02-01 20:00:00,0.474369602293724,0.0,14.348749999999995,0.0,4.77,8.13,10.0,19.43
2024-02-01 21:00:00,0.477893219629694,0.0,13.850666666666667,0.0,4.77,1.95,26.0,16.43
2024-02-01 22:00:00,0.481050642471918,0.0,13.678249999999998,0.0,4.77,1.95,22.0,11.56
2024-02-01 23:00:00,0.483436548160708,0.0,13.310833333333337,0.0,4.77,1.95,12.0,8.99
2024-02-02 00:00:00,0.491947885238579,0.0,13.051166666666669,0.0,1.85,1.95,12.0,8.8
2024-02-02 01:00:00,0.499899546426185,0.0,12.9135,0.0,1.85,1.95,18.0,8.79
2024-02-02 02:00:00,0.498339377527896,0.0,12.947666666666668,0.0,1.85,1.95,28.0,9.49
2024-02-02 03:00:00,0.498583439332147,0.0,12.777333333333331,0.0,1.85,1.95,28.0,9.27
2024-02-02 04:00:00,0.499100747788152,0.0,12.907833333333336,0.0,1.85,1.95,34.0,10.59
2024-02-02 05:00:00,0.500628652697523,0.0,13.159,0.0,1.85,1.95,34.0,11.16
2024-02-02 06:00:00,0.498465708930704,0.0,13.44075,0.0,4.77,1.95,36.0,9.69
2024-02-02 07:00:00,0.484337796250111,2.35108416,13.255333333333333,0.060814855600348876,4.77,1.95,28.0,12.9
2024-02-02 08:00:00,0.449430908838164,117.96296368,14.202416666666666,3.037668144549629,4.77,1.95,18.0,22.58
2024-02-02 09:00:00,0.426559719202431,315.07341856,16.885916666666663,8.010179708240125,4.77,1.95,20.0,24.79
2024-02-02 10:00:00,0.411381030138957,495.46863936,19.309916666666663,12.449690335434466,4.77,1.95,24.0,27.22
2024-02-02 11:00:00,0.402380876684718,629.78253968,21.629666666666665,15.646141026316208,1.85,1.95,20.0,28.02
2024-02-02 12:00:00,0.408801961532084,707.837848,23.30158333333333,17.440755493909297,1.85,1.95,28.0,26.6
2024-02-02 13:00:00,0.417764032150881,448.977971999999,22.738,11.093494063076609,1.85,1.95,40.0,27.44
2024-02-02 14:00:00,0.424528761005686,657.07008512,25.09325,16.046051358342805,4.77,1.95,28.0,30.93
2024-02-02 15:00:00,0.43468022257676,538.10633808,25.65225,13.104138352393573,4.77,8.13,28.0,29.56
2024-02-02 16:00:00,0.451619205903136,158.128264,24.042,3.8818953829315705,4.77,8.13,22.0,30.48
2024-02-02 17:00:00,0.466262783604624,81.84738336,22.811750000000004,2.0215744361271595,4.77,8.13,22.0,29.8
2024-02-02 18:00:00,0.467589390717041,8.35767616,20.815,0.208467518958088,4.77,8.13,18.0,26.43
2024-02-02 19:00:00,0.464685957257749,0.0,19.643500000000003,0.0,4.77,8.13,16.0,24.12
2024-02-02 20:00:00,0.461943216787091,0.0,18.885416666666668,0.0,4.77,8.13,14.0,15.1
2024-02-02 21:00:00,0.46170244277602,0.0,18.329416666666663,0.0,4.77,1.95,16.0,13.28
2024-02-02 22:00:00,0.468755326296891,0.0,17.952749999999998,0.0,4.77,1.95,24.0,9.03
2024-02-02 23:00:00,0.475777225955172,0.0,17.5325,0.0,4.77,1.95,16.0,8.21
2024-02-03 00:00:00,0.487901193303344,0.0,17.2955,0.0,1.85,1.95,20.0,7.73
2024-02-03 01:00:00,0.490187407464598,0.0,16.84508333333333,0.0,1.85,1.95,42.0,7.83
2024-02-03 02:00:00,0.493926939148899,0.0,16.442500000000003,0.0,1.85,1.95,30.0,8.26
2024-02-03 03:00:00,0.492994471272233,0.0,15.858000000000002,0.0,1.85,1.95,30.0,8.48
2024-02-03 04:00:00,0.491743682710473,0.0,15.535833333333334,0.0,1.85,1.95,30.0,9.34
2024-02-03 05:00:00,0.490646663295324,0.0,14.89725,0.0,1.85,1.95,32.0,10.29
2024-02-03 06:00:00,0.488546192488082,0.0,14.694083333333332,0.0,2.0,1.95,32.0,8.9
2024-02-03 07:00:00,0.477585604579816,0.0,14.81375,0.0,2.0,1.95,32.0,11.24
2024-02-03 08:00:00,0.449970540557982,145.52352528,15.659583333333332,3.72147679373063,2.0,1.95,36.0,13.06
2024-02-03 09:00:00,0.427619316560895,298.17609488,18.5655,7.5194162464270144,2.0,1.95,30.0,13.88
2024-02-03 10:00:00,0.416872053426478,484.805164959999,21.90958333333333,12.02778600564577,2.0,1.95,26.0,15.95
2024-02-03 11:00:00,0.408429830200317,662.16658384,24.11041666666667,16.25001261229465,1.85,1.95,18.0,18.09
2024-02-03 12:00:00,0.412541840959593,391.61194416,23.5605,9.636727713801534,1.85,1.95,20.0,19.28
2024-02-03 13:00:00,0.409712138485874,854.24119712,25.43425,20.825505158095847,1.85,1.95,28.0,19.24
2024-02-03 14:00:00,0.41430782810595,156.17162848,22.792,3.8577092879296977,2.0,1.95,18.0,20.0
2024-02-03 15:00:00,0.426945315613278,150.04372224,21.108916666666666,3.7371892154672626,2.0,1.95,18.0,19.92
2024-02-03 16:00:00,0.443319465277415,58.2761211199999,20.175083333333337,1.4581508258157172,2.0,1.95,28.0,17.6
2024-02-03 17:00:00,0.45965016349674,17.03389088,19.517666666666667,0.4275799907226729,2.0,1.95,30.0,15.56
2024-02-03 18:00:00,0.458953471136531,2.16899456,18.9585,0.05459365736419876,2.0,1.95,36.0,13.76
2024-02-03 19:00:00,0.466167480041198,0.0,18.59925,0.0,2.0,1.95,42.0,14.07
2024-02-03 20:00:00,0.470318090129346,0.0,18.192833333333336,0.0,2.0,1.95,28.0,13.68
2024-02-03 21:00:00,0.471617527709852,0.0,17.93316666666667,0.0,2.0,1.95,28.0,13.83
2024-02-03 22:00:00,0.475679468065175,0.0,17.760583333333333,0.0,2.0,1.95,22.0,10.88
2024-02-03 23:00:00,0.483379294357361,0.0,17.531333333333333,0.0,2.0,1.95,32.0,7.92
2024-02-04 00:00:00,0.494542166969349,0.0,17.383666666666667,0.0,1.85,1.95,32.0,8.15
2024-02-04 01:00:00,0.500176629756351,0.0,17.318083333333334,0.0,1.85,1.95,32.0,7.98
2024-02-04 02:00:00,0.50050541301377,0.0,17.219583333333336,0.0,1.85,1.95,30.0,8.44
2024-02-04 03:00:00,0.49504099201608,0.0,17.16966666666666,0.0,1.85,1.95,32.0,8.49
2024-02-04 04:00:00,0.493025886834253,0.0,17.103499999999997,0.0,1.85,1.95,34.0,9.74
2024-02-04 05:00:00,0.494127556753441,0.0,17.06716666666667,0.0,1.85,1.95,36.0,10.25
2024-02-04 06:00:00,0.49243086844305,0.0,16.78858333333333,0.0,1.85,1.95,32.0,9.08
2024-02-04 07:00:00,0.474520067139803,0.0,16.62275,0.0,1.85,1.95,30.0,10.83
2024-02-04 08:00:00,0.445835641482761,4.67178064,16.666999999999998,0.11889662705309234,1.85,1.95,26.0,12.51
2024-02-04 09:00:00,0.427176734239313,15.1530472,16.740166666666664,0.38550899566592256,1.85,1.95,26.0,12.67
2024-02-04 10:00:00,0.406583904532633,45.71678656,17.0495,1.1613541846522917,1.85,1.95,24.0,13.68
2024-02-04 11:00:00,0.399818328704875,86.13996832,17.557999999999996,2.1828828191742855,1.85,1.95,26.0,14.46
2024-02-04 12:00:00,0.401483388149976,160.50973584,18.378,4.05141717674756,1.85,1.95,24.0,13.74
2024-02-04 13:00:00,0.399080741086155,69.83419936,18.14258333333333,1.7646894086324747,1.85,1.95,24.0,14.02
2024-02-04 14:00:00,0.404539794976615,128.24700592,18.52683333333333,3.2347437126626315,1.85,1.95,16.0,15.3
2024-02-04 15:00:00,0.419987705853624,116.264209599999,18.775166666666667,2.928977454941349,1.85,1.95,12.0,16.74
2024-02-04 16:00:00,0.44179622692033,15.3652879999999,18.231916666666667,0.3881085684381468,1.85,1.95,18.0,15.03
2024-02-04 17:00:00,0.465655454911149,18.56580832,18.094583333333336,0.46926130796576665,1.85,1.95,20.0,14.82
2024-02-04 18:00:00,0.464722528126516,2.85159408,17.684583333333332,0.07221847731922432,1.85,1.95,28.0,14.38
2024-02-04 19:00:00,0.469279691488396,0.0,17.530166666666666,0.0,1.85,1.95,28.0,14.5
2024-02-04 20:00:00,0.475322023779902,0.0,17.323666666666664,0.0,1.85,1.95,20.0,13.9
2024-02-04 21:00:00,0.472833122140822,0.0,17.17925,0.0,1.85,1.95,16.0,12.51
2024-02-04 22:00:00,0.468360107843634,0.0,17.23075,0.0,1.85,1.95,16.0,9.14
2024-02-04 23:00:00,0.477566380807624,0.0,17.141833333333334,0.0,1.85,1.95,18.0,8.3
2024-02-05 00:00:00,0.491860652480019,0.0,16.889916666666664,0.0,1.85,1.95,20.0,8.16
2024-02-05 01:00:00,0.494056272267711,0.0,16.71825,0.0,1.85,1.95,28.0,8.14
2024-02-05 02:00:00,0.492640933463897,0.0,16.475583333333336,0.0,1.85,1.95,28.0,8.75
2024-02-05 03:00:00,0.491705614408996,0.0,16.348916666666664,0.0,1.85,1.95,32.0,8.67
2024-02-05 04:00:00,0.490948323080244,0.0,16.25825,0.0,1.85,1.95,32.0,9.82
2024-02-05 05:00:00,0.491365324471701,0.0,16.10425,0.0,1.85,1.95,32.0,10.57
2024-02-05 06:00:00,0.489240721847875,0.0,15.956666666666663,0.0,4.77,1.95,30.0,9.18
2024-02-05 07:00:00,0.470834447775253,0.0,15.916666666666666,0.0,4.77,1.95,26.0,12.58
2024-02-05 08:00:00,0.438499810416612,12.69578352,15.864916666666666,0.32435113822044354,4.77,1.95,18.0,20.46
2024-02-05 09:00:00,0.423586463727451,79.28394016,15.991166666666665,2.024318714872779,4.77,1.95,8.0,24.75
2024-02-05 10:00:00,0.412033676207082,215.16061856,16.509083333333333,5.4799796660203155,4.77,1.95,8.0,24.38
2024-02-05 11:00:00,0.403971930769395,143.85504064,16.783416666666664,3.659059097804485,1.85,1.95,28.0,26.31
2024-02-05 12:00:00,0.409183044603701,222.27440992,17.10741666666667,5.6449160292396,1.85,1.95,28.0,26.11
2024-02-05 13:00:00,0.405098124361026,166.66791152,16.873166666666663,4.2374939767812805,1.85,1.95,20.0,26.6
2024-02-05 14:00:00,0.411600147909394,157.96142736,16.691666666666666,4.019635912112842,4.77,1.95,4.0,26.12
2024-02-05 15:00:00,0.427918012877897,102.38508016,16.234416666666664,2.611106597033842,4.77,8.13,18.0,27.74
2024-02-05 16:00:00,0.452832959214695,65.78436112,15.945416666666668,1.6800081124151247,4.77,8.13,24.0,27.28
2024-02-05 17:00:00,0.474435876856432,24.026368,15.641833333333336,0.6144790140658996,4.77,8.13,16.0,26.2
2024-02-05 18:00:00,0.467427722826055,1.53203568,15.29325,0.039247347762828386,4.77,8.13,14.0,25.25
2024-02-05 19:00:00,0.474774720188574,0.0,15.135583333333336,0.0,4.77,8.13,16.0,22.41
2024-02-05 20:00:00,0.476663124606713,0.0,15.201833333333337,0.0,4.77,8.13,18.0,16.79
2024-02-05 21:00:00,0.477267770572907,0.0,15.092083333333331,0.0,4.77,1.95,22.0,15.4
2024-02-05 22:00:00,0.474631075153822,0.0,15.275250000000002,0.0,4.77,1.95,28.0,9.68
2024-02-05 23:00:00,0.477908198649875,0.0,15.238666666666663,0.0,4.77,1.95,38.0,8.55
2024-02-06 00:00:00,0.472850198158007,0.0,15.190499999999998,0.0,1.85,1.95,36.0,8.46
2024-02-06 01:00:00,0.473512363041429,0.0,15.140166666666667,0.0,1.85,1.95,28.0,8.46
2024-02-06 02:00:00,0.478289410839819,0.0,14.976416666666667,0.0,1.85,1.95,34.0,8.99
2024-02-06 03:00:00,0.47860919349813,0.0,14.981416666666666,0.0,1.85,1.95,48.0,9.29
2024-02-06 04:00:00,0.476021948030127,0.0,15.146916666666668,0.0,1.85,1.95,30.0,10.17
2024-02-06 05:00:00,0.476626975676624,0.0,15.3815,0.0,1.85,1.95,34.0,11.33
2024-02-06 06:00:00,0.474595476105426,0.0,15.514416666666667,0.0,4.77,1.95,54.0,9.74
2024-02-06 07:00:00,0.464406929676525,1.71400704,15.789333333333332,0.04380517794107228,4.77,1.95,46.0,12.5
2024-02-06 08:00:00,0.4468161886374,46.20216176,16.292416666666664,1.1779573047801652,4.77,1.95,18.0,20.08
2024-02-06 09:00:00,0.427867741506855,154.30591952,17.225166666666667,3.9165579205686982,4.77,1.95,0.0,24.06
2024-02-06 10:00:00,0.418303526295237,181.25979168,18.65033333333334,4.569137969989886,4.77,1.95,16.0,26.34
2024-02-06 11:00:00,0.411658809516189,856.04624896,21.29733333333333,21.30212687637671,1.85,1.95,20.0,27.44
2024-02-06 12:00:00,0.411864627754485,178.42333232,21.70308333333333,4.431099091421386,1.85,1.95,32.0,27.22
2024-02-06 13:00:00,0.417098281637515,286.39052288,21.8115,7.108644414222065,1.85,1.95,16.0,26.72
2024-02-06 14:00:00,0.422830681149226,911.364478239999,25.106333333333332,22.254618599423953,4.77,1.95,16.0,27.72
2024-02-06 15:00:00,0.439706489502761,640.4913,24.966,15.651143683785072,4.77,8.13,28.0,27.49
2024-02-06 16:00:00,0.455406653452212,152.334031039999,24.34866666666667,3.7339457899369317,4.77,8.13,22.0,25.57
2024-02-06 17:00:00,0.466046747353184,219.392428159999,24.593000000000004,5.371103803267875,4.77,8.13,24.0,26.31
2024-02-06 18:00:00,0.464445443264624,6.006592,22.083,0.14889344906202626,4.77,8.13,22.0,23.87
2024-02-06 19:00:00,0.463777582364932,0.0,21.171,0.0,4.77,8.13,18.0,22.32
2024-02-06 20:00:00,0.462807841693368,0.0,20.53975,0.0,4.77,8.13,10.0,18.31
2024-02-06 21:00:00,0.462517892233026,0.0,20.35075,0.0,4.77,1.95,20.0,13.01
2024-02-06 22:00:00,0.46610957475358,0.0,19.89725,0.0,4.77,1.95,12.0,8.81
2024-02-06 23:00:00,0.470140672970227,0.0,19.982916666666668,0.0,4.77,1.95,12.0,7.73
2024-02-07 00:00:00,0.472153168692107,0.0,19.641416666666668,0.0,1.85,1.95,22.0,7.84
2024-02-07 01:00:00,0.479929104170667,0.0,19.331166666666665,0.0,1.85,1.95,34.0,7.7
2024-02-07 02:00:00,0.48170216113221,0.0,18.72758333333333,0.0,1.85,1.95,38.0,7.85
2024-02-07 03:00:00,0.480294577868349,0.0,18.13,0.0,1.85,1.95,40.0,8.23
2024-02-07 04:00:00,0.481025844851552,0.0,17.326083333333333,0.0,1.85,1.95,40.0,9.72
2024-02-07 05:00:00,0.481047064188813,0.0,16.65825,0.0,1.85,1.95,40.0,9.92
2024-02-07 06:00:00,0.47803399747112,0.0,16.43133333333333,0.0,4.77,1.95,40.0,8.71
2024-02-07 07:00:00,0.471616265783775,0.0,16.214583333333334,0.0,4.77,1.95,34.0,10.4
2024-02-07 08:00:00,0.454672267181103,15.44119808,16.02725,0.3941846207209946,4.77,1.95,30.0,13.19
2024-02-07 09:00:00,0.430927560781803,103.947385279999,16.346166666666665,2.6495307325097253,4.77,1.95,16.0,15.5
2024-02-07 10:00:00,0.419552918153161,48.401544,16.663166666666665,1.231839989364153,4.77,1.95,24.0,17.56
2024-02-07 11:00:00,0.41290893584841,440.46859392,18.773333333333333,11.09657094643125,1.85,1.95,36.0,18.52
2024-02-07 12:00:00,0.405511065398595,172.50766688,19.008750000000003,4.340964143283396,1.85,1.95,32.0,18.06
2024-02-07 13:00:00,0.406813114534616,63.6456359999999,18.457500000000003,1.6058577949744222,1.85,1.95,42.0,18.33
2024-02-07 14:00:00,0.412374456112571,66.04212432,17.83791666666667,1.671322763400507,4.77,1.95,40.0,19.15
2024-02-07 15:00:00,0.426033098583874,33.97661872,17.67125,0.8605353391723435,4.77,8.13,34.0,17.48
2024-02-07 16:00:00,0.438813456656578,37.57158768,17.35925,0.9530181254601777,4.77,8.13,36.0,16.52
2024-02-07 17:00:00,0.460380472180795,23.87466608,17.10525,0.6063311106340454,4.77,8.13,42.0,17.77
2024-02-07 18:00:00,0.464427187991649,1.71400704,16.7625,0.04360141328758272,4.77,8.13,42.0,17.7
2024-02-07 19:00:00,0.465005492141908,0.0,16.478666666666665,0.0,4.77,8.13,34.0,16.91
2024-02-07 20:00:00,0.466703701029628,0.0,16.277999999999995,0.0,4.77,8.13,50.0,12.63
2024-02-07 21:00:00,0.468333713698661,0.0,16.229916666666664,0.0,4.77,1.95,30.0,11.43
2024-02-07 22:00:00,0.467837351365472,0.0,16.134333333333334,0.0,4.77,1.95,30.0,7.85
2024-02-07 23:00:00,0.471377837839424,0.0,16.032166666666665,0.0,4.77,1.95,34.0,7.12
2024-02-08 00:00:00,0.483929703902614,0.0,15.825500000000003,0.0,1.85,1.95,38.0,7.16
2024-02-08 01:00:00,0.486163382607609,0.0,15.65975,0.0,1.85,1.95,38.0,7.07
2024-02-08 02:00:00,0.485189077031055,0.0,15.558249999999996,0.0,1.85,1.95,42.0,7.67
2024-02-08 03:00:00,0.485627019850289,0.0,15.411166666666665,0.0,1.85,1.95,42.0,7.38
2024-02-08 04:00:00,0.485490498030044,0.0,15.329250000000004,0.0,1.85,1.95,44.0,7.39
2024-02-08 05:00:00,0.485551870448845,0.0,15.205166666666669,0.0,1.85,1.95,44.0,7.89
2024-02-08 06:00:00,0.483933286746053,0.0,14.883666666666665,0.0,4.77,1.95,44.0,7.9
2024-02-08 07:00:00,0.463143988579756,0.0,14.79191666666667,0.0,4.77,1.95,62.0,10.53
2024-02-08 08:00:00,0.443962458004909,22.11513664,14.831833333333334,0.5677871858675324,4.77,1.95,46.0,9.3
2024-02-08 09:00:00,0.428905069940472,59.1406919999999,15.028749999999995,1.5169639482668242,4.77,1.95,34.0,9.82
2024-02-08 10:00:00,0.404103219510503,45.4590233599999,15.269833333333333,1.1646891431545217,4.77,1.95,34.0,9.63
