time,batt_num
2024-09-01 08:02:45,22
2024-09-01 08:12:51,22
2024-09-01 08:22:57,22
2024-09-01 08:33:02,22
2024-09-01 08:43:08,22
2024-09-01 08:53:14,22
2024-09-01 09:03:20,22
2024-09-01 09:11:09,22
2024-09-01 09:14:32,20
2024-09-01 09:23:32,20
2024-09-01 09:32:28,20
2024-09-01 09:41:51,18
2024-09-01 09:54:12,16
2024-09-01 10:04:15,16
2024-09-01 10:14:21,16
2024-09-01 10:34:27,14
2024-09-01 10:53:04,16
2024-09-01 11:04:49,16
2024-09-01 11:19:27,16
2024-09-01 11:20:50,16
2024-09-01 11:25:11,16
2024-09-01 11:29:53,18
2024-09-01 11:34:16,18
2024-09-01 11:45:14,18
2024-09-01 11:55:23,18
2024-09-01 12:01:08,18
2024-09-01 12:05:27,20
2024-09-01 12:20:16,20
2024-09-01 12:22:58,20
2024-09-01 12:28:51,20
2024-09-01 12:34:30,20
2024-09-01 12:44:38,20
2024-09-01 12:48:33,20
2024-09-01 13:00:41,18
2024-09-01 13:03:32,18
2024-09-01 13:17:49,20
2024-09-01 13:26:48,20
2024-09-01 13:32:59,20
2024-09-01 13:42:04,20
2024-09-01 13:48:08,20
2024-09-01 13:58:15,20
2024-09-01 14:02:20,20
2024-09-01 14:11:20,20
2024-09-01 14:23:21,18
2024-09-01 14:26:35,20
2024-09-01 14:32:33,20
2024-09-01 14:36:51,20
2024-09-01 14:46:43,20
2024-09-01 14:53:48,20
2024-09-01 15:07:08,20
2024-09-01 15:16:09,20
2024-09-01 15:27:06,20
2024-09-01 15:30:07,20
2024-09-01 15:35:43,18
2024-09-01 15:38:17,18
2024-09-01 15:45:45,18
2024-09-01 15:55:58,18
2024-09-01 16:03:24,18
2024-09-01 16:13:33,18
2024-09-01 16:23:37,18
2024-09-01 16:34:45,18
2024-09-01 16:38:07,18
2024-09-01 16:46:58,20
2024-09-01 16:52:43,20
2024-09-01 16:59:37,20
2024-09-01 17:08:18,20
2024-09-01 17:18:23,20
2024-09-01 17:25:15,20
2024-09-01 17:27:22,18
2024-09-01 17:34:21,18
2024-09-01 17:41:33,20
2024-09-01 17:52:36,18
2024-09-01 17:56:48,20
2024-09-01 18:02:47,20
2024-09-01 18:05:48,22
2024-09-01 18:18:58,22
2024-09-01 18:31:06,20
2024-09-01 18:39:10,20
2024-09-01 18:47:10,22
2024-09-01 18:55:07,22
2024-09-01 18:59:48,18
2024-09-01 19:02:11,18
2024-09-01 19:13:25,14
2024-09-01 19:22:30,16
2024-09-01 19:35:46,16
2024-09-01 19:45:50,16
2024-09-01 19:52:13,14
2024-09-01 19:55:56,14
2024-09-01 20:06:02,14
2024-09-01 20:16:12,14
2024-09-01 20:20:08,12
2024-09-01 20:24:31,14
2024-09-01 20:28:02,14
2024-09-01 20:29:09,14
2024-09-01 20:38:09,14
2024-09-01 20:43:17,14
2024-09-01 20:44:41,14
2024-09-01 20:58:35,14
2024-09-01 21:10:33,14
2024-09-01 21:18:06,14
2024-09-01 21:21:48,14
2024-09-01 21:23:42,16
2024-09-01 21:38:46,18
2024-09-01 21:44:56,20
2024-09-01 21:48:55,20
2024-09-01 21:54:45,18
2024-09-01 22:04:53,18
2024-09-01 22:08:32,18
2024-09-01 22:10:13,20
2024-09-01 22:17:15,20
2024-09-01 22:23:17,22
2024-09-01 22:31:41,20
2024-09-01 22:36:36,20
2024-09-01 22:45:49,18
2024-09-01 22:49:27,18
2024-09-01 22:57:31,20
2024-09-01 23:01:39,20
2024-09-01 23:03:33,20
2024-09-01 23:07:52,20
2024-09-01 23:17:52,20
2024-09-01 23:31:56,20
2024-09-01 23:43:08,20
2024-09-01 23:48:01,20
2024-09-01 23:58:16,20
2024-09-02 00:05:12,20
2024-09-02 00:14:16,20
2024-09-02 00:21:21,20
2024-09-02 00:29:35,20
2024-09-02 00:32:27,20
2024-09-02 00:41:39,20
2024-09-02 00:58:50,20
2024-09-02 01:08:56,20
2024-09-02 01:13:25,18
2024-09-02 01:19:01,18
2024-09-02 01:29:07,18
2024-09-02 01:39:13,18
2024-09-02 01:49:19,18
2024-09-02 01:59:25,20
2024-09-02 02:09:37,20
2024-09-02 02:19:36,20
2024-09-02 02:29:42,20
2024-09-02 02:39:48,20
2024-09-02 02:45:50,20
2024-09-02 02:50:53,22
2024-09-02 03:00:00,22
2024-09-02 03:10:05,22
2024-09-02 03:14:10,22
2024-09-02 03:26:21,22
2024-09-02 03:35:05,20
2024-09-02 03:40:23,20
2024-09-02 03:50:29,20
2024-09-02 03:53:29,22
2024-09-02 04:00:34,22
2024-09-02 04:10:40,22
2024-09-02 04:18:40,22
2024-09-02 04:23:44,22
2024-09-02 04:30:53,22
2024-09-02 04:40:57,22
2024-09-02 04:51:04,22
2024-09-02 05:01:10,22
2024-09-02 05:05:02,20
2024-09-02 05:10:16,22
2024-09-02 05:21:21,22
2024-09-02 05:31:26,22
2024-09-02 05:41:32,22
2024-09-02 05:51:38,22
2024-09-02 06:01:50,22
2024-09-02 06:22:20,22
2024-09-02 06:40:47,22
2024-09-02 06:42:07,22
2024-09-02 06:55:12,22
2024-09-02 07:19:34,20
2024-09-02 07:32:33,20
2024-09-02 07:35:37,20
2024-09-02 07:50:47,18
2024-09-02 07:56:00,18
2024-09-02 07:59:58,18
