Epoch 20/50000 | LR: 0.000100 | Train RMSE: 3.14927 kWh | Val RMSE: 3.33790 kWh | Train R²: 0.758 | Val R²: 0.723 | Patience: 3/80 | 
Epoch 21/50000 | LR: 0.000100 | Train RMSE: 3.15334 kWh | Val RMSE: 3.26482 kWh | Train R²: 0.762 | Val R²: 0.735 | Patience: 0/80 | 
Epoch 22/50000 | LR: 0.000100 | Train RMSE: 3.04196 kWh | Val RMSE: 3.30948 kWh | Train R²: 0.772 | Val R²: 0.727 | Patience: 0/80 | 
Epoch 23/50000 | LR: 0.000100 | Train RMSE: 3.06867 kWh | Val RMSE: 3.32098 kWh | Train R²: 0.768 | Val R²: 0.726 | Patience: 1/80 | 
Epoch 24/50000 | LR: 0.000100 | Train RMSE: 3.00102 kWh | Val RMSE: 3.28448 kWh | Train R²: 0.778 | Val R²: 0.731 | Patience: 2/80 | 
Epoch 25/50000 | LR: 0.000100 | Train RMSE: 3.03190 kWh | Val RMSE: 3.31637 kWh | Train R²: 0.779 | Val R²: 0.726 | Patience: 3/80 | 
Epoch 26/50000 | LR: 0.000100 | Train RMSE: 3.05584 kWh | Val RMSE: 3.32460 kWh | Train R²: 0.774 | Val R²: 0.725 | Patience: 4/80 | 
Epoch 27/50000 | LR: 0.000100 | Train RMSE: 2.92269 kWh | Val RMSE: 3.41597 kWh | Train R²: 0.791 | Val R²: 0.710 | Patience: 5/80 | 
Epoch 28/50000 | LR: 0.000100 | Train RMSE: 2.89508 kWh | Val RMSE: 3.25416 kWh | Train R²: 0.793 | Val R²: 0.736 | Patience: 6/80 | 
Epoch 29/50000 | LR: 0.000100 | Train RMSE: 2.85363 kWh | Val RMSE: 3.26542 kWh | Train R²: 0.806 | Val R²: 0.735 | Patience: 0/80 | 
Epoch 30/50000 | LR: 0.000100 | Train RMSE: 2.86516 kWh | Val RMSE: 3.27049 kWh | Train R²: 0.804 | Val R²: 0.734 | Patience: 1/80 | 
Epoch 31/50000 | LR: 0.000100 | Train RMSE: 2.79619 kWh | Val RMSE: 3.30555 kWh | Train R²: 0.810 | Val R²: 0.728 | Patience: 2/80 | 
Epoch 32/50000 | LR: 0.000100 | Train RMSE: 2.82170 kWh | Val RMSE: 3.25723 kWh | Train R²: 0.808 | Val R²: 0.736 | Patience: 3/80 | 
Epoch 33/50000 | LR: 0.000100 | Train RMSE: 2.86432 kWh | Val RMSE: 3.34553 kWh | Train R²: 0.804 | Val R²: 0.721 | Patience: 4/80 | 
