,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,17.12,58.88,6.55,30.15,0.37,0.11,9.57,5.37,1.62,95.38,7.40,23.84,64.14,1.29,2.78,0.17,53.64,48.57,125.72,2.32,2.81,3.38,4.26,1.15,189.55,3.59,77.20,80.44,2024-05-18 00:00:00
1,1~2,15.75,56.59,5.99,29.59,0.37,0.11,10.61,3.70,1.61,89.84,4.88,21.66,63.30,1.10,3.26,0.16,51.05,48.37,60.50,2.34,2.75,3.00,4.27,0.82,188.25,3.69,76.63,78.81,2024-05-18 01:00:00
2,2~3,9.00,56.72,6.27,29.63,0.37,0.12,9.98,3.21,1.67,87.16,3.74,20.56,62.86,1.15,2.70,0.17,41.22,35.94,40.32,2.31,2.75,3.00,4.26,1.05,187.19,3.31,76.90,78.56,2024-05-18 02:00:00
3,3~4,8.25,56.32,5.89,29.51,0.37,0.12,11.14,2.17,1.65,86.14,3.07,21.35,61.72,1.15,2.77,0.17,38.35,31.13,36.03,2.35,2.81,3.50,4.27,0.80,186.75,3.76,76.64,77.75,2024-05-18 03:00:00
4,4~5,8.13,56.34,6.11,29.60,0.38,0.11,12.12,2.13,1.67,86.04,3.10,20.93,62.01,1.18,2.50,0.16,33.93,24.54,32.81,2.43,2.75,3.06,4.28,1.26,184.89,3.24,76.06,76.87,2024-05-18 04:00:00
5,5~6,6.75,55.22,5.93,28.95,0.20,0.10,11.46,2.04,1.49,86.11,2.93,20.91,62.27,1.06,2.50,0.17,30.90,24.19,81.38,2.44,2.81,3.13,2.06,0.68,184.76,3.62,76.09,76.63,2024-05-18 05:00:00
6,6~7,5.50,56.71,6.79,29.55,0.11,0.08,12.03,2.03,0.68,86.52,2.91,20.43,63.18,0.90,2.83,0.09,29.95,23.27,95.49,2.44,3.94,3.12,0.00,1.24,185.77,3.69,76.55,77.26,2024-05-18 06:00:00
7,7~8,6.12,57.82,6.75,30.38,0.11,0.07,23.72,1.84,0.59,88.26,2.84,20.81,64.61,1.24,2.92,0.00,31.43,23.67,55.53,2.40,4.19,4.04,0.00,0.93,190.39,3.98,77.98,79.49,2024-05-18 07:00:00
8,8~9,9.25,62.41,7.82,31.53,0.11,0.04,103.38,1.75,0.61,92.12,3.38,22.82,65.92,1.00,3.09,0.00,31.89,24.28,38.42,2.32,4.70,5.25,0.00,0.86,199.13,4.40,78.91,85.94,2024-05-18 08:00:00
9,9~10,7.06,66.97,7.56,32.67,0.10,0.04,118.97,2.09,0.60,102.46,6.31,24.72,71.43,0.99,3.05,0.00,35.11,29.99,37.99,2.37,5.75,9.18,0.00,0.94,208.05,5.41,81.41,91.00,2024-05-18 09:00:00
