,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.81,67.36,6.24,33.94,0.53,0.08,12.41,5.52,2.21,106.34,9.62,34.38,62.34,1.03,0.95,0.16,68.10,61.75,80.67,1.03,3.62,4.83,4.58,1.10,190.48,4.99,71.61,87.59,2023-06-05 00:00:00
1,1~2,18.50,63.48,6.20,33.37,0.53,0.09,14.01,5.07,2.26,95.74,5.78,32.37,57.59,1.09,0.70,0.17,64.73,51.94,58.86,1.03,3.66,4.66,4.55,0.84,190.73,3.73,71.44,88.56,2023-06-05 01:00:00
2,2~3,13.57,64.06,6.33,33.38,0.53,0.11,11.91,4.86,2.21,86.63,4.47,30.69,51.47,1.05,0.74,0.17,62.70,46.97,55.65,1.00,3.64,4.38,4.54,1.00,189.37,4.49,71.48,86.12,2023-06-05 02:00:00
3,3~4,9.43,63.80,6.47,32.25,0.52,0.08,13.02,4.79,2.25,85.37,3.96,31.10,50.31,1.05,0.97,0.16,55.94,41.34,49.56,0.87,3.67,4.34,4.54,0.98,191.19,4.32,71.43,88.07,2023-06-05 03:00:00
4,4~5,8.82,64.11,5.95,31.75,0.52,0.10,13.64,4.53,2.14,85.26,3.54,30.97,50.75,0.96,0.75,0.17,47.62,38.78,72.45,0.88,3.64,4.22,4.54,1.05,188.93,4.31,71.98,85.90,2023-06-05 04:00:00
5,5~6,6.93,62.91,6.02,31.94,0.33,0.07,12.51,3.51,1.23,84.68,3.15,30.16,51.37,0.83,0.75,0.17,42.64,33.09,40.34,1.00,3.81,4.25,3.00,1.43,191.55,4.03,71.99,88.31,2023-06-05 05:00:00
6,6~7,7.13,63.27,9.14,33.50,0.25,0.05,11.05,3.06,0.93,87.16,3.31,31.50,52.35,1.16,0.89,0.11,42.50,31.19,40.84,0.94,4.39,3.97,0.00,1.99,199.89,7.31,72.38,92.53,2023-06-05 06:00:00
7,7~8,9.00,69.03,9.32,36.25,0.25,0.04,17.13,3.16,0.75,89.02,3.41,32.04,53.57,1.14,0.93,0.00,41.68,30.60,44.00,0.97,5.01,4.18,0.00,5.57,207.51,8.75,73.78,95.00,2023-06-05 07:00:00
8,8~9,10.12,76.43,8.36,47.50,0.25,0.01,37.76,4.95,0.88,106.79,5.22,38.92,62.65,1.17,1.15,0.00,43.13,35.99,65.05,1.21,5.75,5.04,0.00,2.99,227.20,21.09,76.21,99.39,2023-06-05 08:00:00
9,9~10,11.07,107.26,9.52,53.00,0.25,0.52,53.96,9.58,1.95,130.21,6.66,42.43,81.12,1.52,2.39,0.00,43.44,39.88,61.88,1.16,6.18,8.28,0.00,3.34,264.19,30.66,82.42,112.27,2023-06-05 09:00:00
10,10~11,12.25,121.99,12.03,57.62,0.26,0.95,62.32,9.81,2.06,136.95,12.28,42.51,82.16,1.61,2.70,0.00,42.26,39.66,50.50,1.91,6.54,11.00,0.00,7.14,273.32,31.13,87.35,117.00,2023-06-05 10:00:00
11,11~12,12.87,130.11,14.31,58.13,0.26,0.84,61.45,11.53,0.82,154.40,17.75,46.84,89.81,3.30,2.59,0.00,46.75,43.94,53.47,2.34,6.32,11.96,0.00,15.88,280.13,33.34,87.64,121.16,2023-06-05 11:00:00
12,12~13,14.69,128.51,13.53,55.68,0.26,0.88,54.87,15.87,0.97,160.18,21.81,47.96,90.41,3.26,2.16,0.00,50.25,43.93,53.39,2.59,6.28,10.10,0.00,13.53,290.32,32.72,91.88,126.19,2023-06-05 12:00:00
13,13~14,14.94,134.11,13.70,57.07,0.25,1.42,58.29,17.10,1.01,159.09,18.38,47.17,93.54,3.42,2.16,0.00,54.13,47.01,94.56,3.88,5.84,12.19,0.00,3.70,294.59,26.09,94.24,135.21,2023-06-05 13:00:00
14,14~15,13.18,133.91,13.46,64.56,0.25,1.47,75.19,16.62,0.97,160.83,20.19,48.25,92.39,3.77,2.59,0.00,43.88,44.59,124.32,3.44,5.96,11.34,0.00,4.21,296.49,20.85,97.17,138.70,2023-06-05 14:00:00
