,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,12.31,71.07,8.80,39.59,0.42,0.09,11.02,3.35,1.69,80.55,2.13,21.22,57.20,1.18,2.62,0.00,73.73,46.83,70.63,3.19,2.75,5.85,4.41,0.97,217.80,8.82,82.46,97.23,2024-08-08 00:00:00
1,1~2,10.63,69.56,8.75,37.72,0.42,0.10,10.74,3.32,1.66,76.65,2.08,21.22,53.35,1.39,2.59,0.00,77.01,45.50,61.47,3.28,2.62,5.90,4.39,1.40,217.25,8.81,82.65,96.49,2024-08-08 01:00:00
2,2~3,9.62,63.19,9.18,36.72,0.42,0.11,10.60,4.15,1.71,72.52,2.23,20.99,49.30,3.74,2.52,0.00,65.95,39.04,54.84,3.22,2.64,5.56,4.38,1.09,216.79,9.13,82.61,95.91,2024-08-08 02:00:00
3,3~4,8.63,62.81,9.11,36.23,0.41,0.02,11.12,3.51,1.70,70.74,2.05,20.69,48.00,3.49,2.44,0.00,62.00,35.94,49.15,3.15,2.56,5.87,4.39,0.84,213.67,8.68,82.10,94.25,2024-08-08 03:00:00
4,4~5,8.81,62.07,8.98,36.28,0.42,0.01,11.63,2.93,1.67,69.87,2.01,19.41,48.45,3.23,2.20,0.00,58.71,34.99,47.13,3.22,2.62,6.32,4.37,1.24,213.50,9.25,82.03,93.67,2024-08-08 04:00:00
5,5~6,7.69,60.55,8.50,36.49,0.33,0.04,11.55,3.01,1.58,69.40,1.96,19.38,48.06,3.37,2.42,0.00,58.26,33.60,44.78,3.28,2.75,6.12,1.72,0.79,212.93,9.06,82.15,93.20,2024-08-08 05:00:00
6,6~7,9.75,62.88,8.87,39.00,0.15,0.05,14.56,2.38,0.78,70.48,1.85,19.50,49.13,2.85,2.50,0.00,55.75,33.44,59.19,3.28,3.82,5.54,0.00,11.17,216.60,8.72,82.44,94.92,2024-08-08 06:00:00
7,7~8,9.81,64.82,9.20,46.78,0.16,0.39,18.23,2.33,0.66,76.12,2.00,23.65,50.47,3.46,2.79,0.00,55.99,35.01,77.90,3.35,3.75,5.75,0.00,13.15,229.35,12.19,85.31,98.38,2024-08-08 07:00:00
8,8~9,10.13,73.30,10.14,59.73,0.16,0.06,38.97,2.41,0.68,94.99,3.06,31.60,60.33,1.43,3.49,0.00,47.30,36.33,45.60,3.90,4.68,6.68,0.00,4.14,250.76,18.03,92.91,104.38,2024-08-08 08:00:00
9,9~10,11.37,93.69,14.00,67.49,0.17,0.07,47.56,2.88,0.70,98.77,3.56,30.53,64.68,1.18,3.41,0.00,46.19,32.87,38.12,4.35,5.63,6.29,0.00,5.22,294.91,31.75,102.57,117.37,2024-08-08 09:00:00
10,10~11,10.75,114.82,16.88,74.70,0.18,0.43,49.42,8.95,0.69,106.26,4.00,32.62,69.64,1.20,3.97,0.00,45.17,33.39,36.54,4.12,6.00,6.59,0.00,16.55,295.12,33.44,103.78,117.39,2024-08-08 10:00:00
11,11~12,11.88,122.49,17.72,75.55,0.18,0.06,54.12,9.88,0.69,109.47,3.69,35.52,70.26,1.19,4.51,0.00,36.49,24.82,34.03,4.03,5.06,6.87,0.00,16.55,289.53,29.00,101.45,119.97,2024-08-08 11:00:00
12,12~13,11.25,120.32,17.72,69.67,0.17,0.05,63.36,8.58,0.69,108.34,3.44,36.30,68.60,1.51,4.44,0.00,33.98,22.34,35.43,4.44,4.51,6.72,0.00,15.67,298.30,27.84,101.17,130.11,2024-08-08 12:00:00
13,13~14,11.62,119.50,17.46,70.31,0.18,0.04,64.09,8.97,0.71,107.13,5.09,35.36,66.68,1.23,4.05,0.00,32.33,21.67,37.65,4.44,3.76,10.84,0.00,5.20,301.97,31.32,100.93,130.77,2024-08-08 13:00:00
14,14~15,14.56,127.38,18.26,76.99,0.18,0.75,64.36,12.52,0.66,116.41,5.47,36.72,74.22,1.48,4.24,0.00,34.12,24.32,37.29,4.59,5.38,11.69,0.00,5.40,313.35,27.40,104.35,140.62,2024-08-08 14:00:00
15,15~16,12.07,126.06,18.35,75.48,0.18,0.83,65.44,14.74,0.66,117.23,4.00,38.04,75.19,1.15,3.72,0.00,34.54,24.52,68.38,5.00,6.25,10.82,0.00,18.00,317.11,27.00,106.79,141.94,2024-08-08 15:00:00
16,16~17,11.06,127.55,18.62,73.60,0.18,1.25,47.92,14.52,0.84,116.86,3.60,38.43,74.83,1.45,3.67,0.00,35.45,24.69,41.15,5.28,3.93,9.34,0.00,13.04,323.89,26.97,114.96,142.65,2024-08-08 16:00:00
17,17~18,10.06,124.69,18.58,66.18,0.18,0.09,59.78,14.03,1.16,111.88,2.97,37.78,71.13,1.26,3.53,0.00,37.08,26.72,37.31,5.19,3.82,9.21,0.38,4.97,312.18,18.56,117.39,141.13,2024-08-08 17:00:00
18,18~19,11.94,109.56,17.60,56.94,0.39,0.09,65.92,16.27,1.68,96.77,2.28,24.22,70.27,1.30,4.17,0.00,39.01,29.74,42.03,4.28,3.62,7.88,4.45,0.57,275.20,9.34,99.28,133.33,2024-08-08 18:00:00
19,19~20,16.87,104.07,13.85,48.45,0.43,0.11,63.66,13.78,1.74,87.69,2.00,20.67,65.02,1.43,3.46,0.00,45.31,34.26,42.97,4.22,3.45,7.57,4.53,0.82,259.73,8.53,94.04,125.31,2024-08-08 19:00:00
20,20~21,15.19,102.81,11.80,43.71,0.43,0.10,56.68,9.94,1.71,84.45,1.80,21.65,61.00,1.34,3.12,0.00,50.27,39.53,53.10,4.16,3.00,8.00,4.47,0.72,251.84,8.94,89.95,122.14,2024-08-08 20:00:00
21,21~22,16.31,96.25,10.74,40.01,0.43,0.11,47.59,7.04,1.70,80.34,1.73,20.93,57.68,1.26,2.93,0.00,60.76,45.81,54.81,4.22,3.00,8.34,4.44,1.23,243.25,9.47,85.96,117.16,2024-08-08 21:00:00
22,22~23,15.50,88.63,8.75,40.03,0.43,0.11,13.90,6.16,1.71,76.23,1.49,19.16,55.58,1.24,2.80,0.00,65.49,55.57,84.72,4.12,2.87,8.12,4.43,0.84,235.90,7.97,85.56,112.35,2024-08-08 22:00:00
23,23~24,13.19,82.94,8.49,38.94,0.43,0.06,11.58,4.92,1.72,75.84,1.54,18.81,55.49,1.47,2.86,0.00,75.05,50.14,146.38,4.00,2.94,7.88,4.40,0.84,230.13,8.04,84.69,106.94,2024-08-08 23:00:00
