,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,16.50,69.84,7.90,31.58,0.48,0.09,12.03,4.40,1.96,98.86,4.60,22.13,72.13,3.01,3.03,0.17,63.28,42.09,112.41,2.19,2.90,4.47,2.58,0.72,199.61,8.45,80.19,90.82,2024-06-26 00:00:00
1,1~2,14.87,67.48,7.91,31.00,0.48,0.11,11.65,3.60,1.91,92.61,3.19,19.54,69.88,1.35,3.23,0.17,58.90,41.85,132.74,2.13,2.88,3.76,2.58,1.22,199.43,8.15,80.78,90.36,2024-06-26 01:00:00
2,2~3,10.13,66.05,8.41,30.84,0.48,0.12,12.20,4.62,2.08,91.38,2.47,19.93,68.98,0.98,3.38,0.16,57.28,39.28,53.57,2.18,2.90,3.12,2.58,0.76,198.11,8.13,80.53,88.75,2024-06-26 02:00:00
3,3~4,9.37,65.10,7.93,31.11,0.48,0.11,11.82,4.49,1.95,90.80,2.56,20.06,68.18,1.10,3.14,0.17,51.55,31.65,44.56,2.19,2.88,3.37,2.59,0.85,193.35,8.31,77.86,87.53,2024-06-26 03:00:00
4,4~5,8.63,64.85,7.97,31.61,0.47,0.00,11.79,4.02,1.89,90.91,2.47,20.04,68.40,1.08,3.05,0.17,53.26,28.91,40.57,2.19,2.88,3.44,2.58,1.09,192.79,8.09,77.17,87.15,2024-06-26 04:00:00
5,5~6,7.56,64.09,7.77,31.75,0.29,0.01,11.44,3.87,1.78,90.85,2.38,19.88,68.59,1.01,2.87,0.16,48.07,29.45,41.16,2.19,2.95,3.53,1.39,0.97,192.61,8.28,77.27,87.71,2024-06-26 05:00:00
6,6~7,8.62,64.91,7.98,34.08,0.20,0.00,14.95,3.49,0.95,89.27,2.43,19.68,67.16,1.09,3.26,0.17,45.43,28.93,38.96,2.25,3.94,3.41,0.00,11.14,198.66,7.60,78.96,90.52,2024-06-26 06:00:00
7,7~8,8.75,66.49,8.18,40.44,0.20,0.05,19.79,4.40,0.98,98.50,4.50,25.92,68.08,1.30,3.64,0.10,47.88,26.94,47.09,2.25,4.14,3.78,0.00,13.17,214.10,12.34,81.29,96.84,2024-06-26 07:00:00
8,8~9,9.75,79.41,10.05,54.17,0.20,0.03,65.29,6.58,1.97,112.60,6.38,33.68,72.54,1.30,4.00,0.00,44.84,27.30,52.41,2.53,5.13,5.50,0.04,6.49,229.12,22.87,83.66,97.70,2024-06-26 08:00:00
9,9~10,12.38,102.40,11.64,63.17,0.20,0.03,74.36,11.27,1.96,131.67,11.58,36.75,83.34,1.13,4.11,0.00,46.35,29.21,53.29,3.50,5.26,9.59,0.00,4.95,264.38,25.88,96.27,114.00,2024-06-26 09:00:00
10,10~11,13.31,116.23,13.21,71.77,0.20,0.02,85.33,12.23,2.24,143.89,14.98,38.57,90.34,1.02,3.59,0.00,46.38,32.62,59.05,3.90,7.58,11.94,0.08,12.83,282.40,26.16,99.11,128.83,2024-06-26 10:00:00
11,11~12,12.06,121.31,13.13,71.82,0.20,0.80,91.52,12.48,2.23,153.54,13.62,41.87,98.05,1.00,4.59,0.00,43.84,27.47,61.38,4.13,6.19,12.34,2.27,18.49,286.86,26.18,100.94,130.71,2024-06-26 11:00:00
12,12~13,11.88,124.60,13.33,69.64,0.19,0.84,101.06,12.75,1.91,154.14,14.85,41.60,97.69,0.97,5.03,0.00,41.84,28.67,45.87,4.25,5.76,10.19,0.98,16.03,294.20,27.41,100.89,137.59,2024-06-26 12:00:00
13,13~14,12.56,129.71,15.92,77.71,0.20,0.86,104.99,13.08,2.94,155.37,14.52,42.32,98.53,0.98,4.10,0.05,38.64,26.97,43.72,4.78,4.64,12.13,2.60,3.91,296.01,23.44,101.42,142.49,2024-06-26 13:00:00
14,14~15,12.69,136.16,15.44,81.65,0.20,0.58,101.47,12.65,0.64,147.54,8.38,41.97,97.19,1.43,4.89,0.00,33.61,30.08,45.00,5.19,5.26,12.12,0.00,4.96,298.36,22.13,100.06,145.32,2024-06-26 14:00:00
15,15~16,13.44,134.13,17.99,80.04,0.20,0.26,91.07,15.81,0.63,152.84,7.10,44.87,100.87,1.29,4.81,0.06,32.64,32.55,40.94,4.69,6.32,12.22,0.00,18.17,300.00,19.62,100.14,141.18,2024-06-26 15:00:00
16,16~17,14.06,124.71,17.13,72.45,0.19,0.24,80.22,12.71,0.78,148.30,7.19,45.50,95.61,1.50,4.29,0.13,31.82,30.99,42.66,4.03,4.31,10.97,0.01,14.99,291.38,17.21,98.40,138.78,2024-06-26 16:00:00
17,17~18,11.37,117.72,16.86,68.25,0.19,0.07,72.06,12.19,1.12,145.43,10.40,42.98,92.05,1.71,4.12,0.16,37.54,29.28,42.21,3.47,3.95,8.00,0.02,7.07,282.63,12.66,97.15,140.55,2024-06-26 17:00:00
18,18~19,13.44,113.10,12.01,57.39,0.36,0.08,80.95,10.62,1.62,138.71,8.84,39.00,90.87,1.72,3.77,0.17,38.04,34.65,41.25,3.37,3.89,6.47,3.35,1.92,270.91,9.07,90.40,141.24,2024-06-26 18:00:00
19,19~20,13.69,104.24,9.42,49.69,0.45,0.11,72.63,10.12,1.68,127.32,9.07,32.07,86.18,3.35,3.66,0.17,39.87,38.07,77.06,2.78,3.44,5.19,4.04,0.97,261.15,8.78,87.32,136.20,2024-06-26 19:00:00
20,20~21,15.12,104.41,9.63,47.07,0.45,0.12,62.69,5.81,1.66,108.69,6.31,23.91,78.47,3.32,3.75,0.16,45.10,49.66,67.92,2.72,3.20,5.21,4.01,1.05,250.76,8.78,84.74,129.22,2024-06-26 20:00:00
21,21~22,16.38,94.65,9.11,42.40,0.46,0.11,41.17,4.95,1.62,110.86,6.12,22.88,81.86,3.15,3.96,0.17,49.61,47.99,60.46,2.72,3.02,4.22,4.01,1.26,246.87,9.12,84.73,125.30,2024-06-26 21:00:00
22,22~23,17.94,92.69,9.00,38.17,0.44,0.11,15.04,4.77,1.69,104.57,3.56,21.96,79.05,2.85,3.15,0.17,70.47,52.28,75.47,2.72,3.01,4.72,3.97,1.03,239.42,9.56,83.03,118.97,2024-06-26 22:00:00
23,23~24,20.18,77.91,9.06,36.22,0.45,0.11,12.42,4.58,1.67,100.33,2.98,22.09,75.26,2.97,3.38,0.16,67.92,55.08,161.03,2.72,3.02,4.79,3.96,0.97,231.62,7.63,82.22,114.64,2024-06-26 23:00:00
