,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,17.00,68.06,5.24,30.81,0.39,0.11,11.72,4.42,2.40,---,4.28,---,65.94,1.34,0.08,0.17,71.99,70.11,116.96,1.04,3.05,4.84,---,---,---,5.64,84.10,103.37,2023-05-07 00:00:00
1,1~2,10.44,66.53,5.41,30.44,0.39,0.10,11.55,3.97,2.39,---,4.41,---,66.06,1.23,0.07,0.17,69.39,58.37,132.35,1.06,3.08,5.01,---,---,---,5.52,83.68,103.38,2023-05-07 01:00:00
2,2~3,9.94,65.81,5.90,30.68,0.38,0.11,11.31,4.80,2.40,---,4.38,---,65.35,1.12,0.07,0.16,58.94,50.21,61.03,1.06,3.05,4.84,---,---,---,6.22,83.17,100.59,2023-05-07 02:00:00
3,3~4,8.18,66.44,5.28,30.25,0.39,0.11,12.56,4.92,2.38,---,4.24,---,64.62,1.08,0.07,0.17,59.00,43.88,54.06,1.06,3.11,4.71,---,---,---,5.44,84.05,103.72,2023-05-07 03:00:00
4,4~5,8.19,65.78,5.23,30.25,0.39,0.12,13.62,4.49,2.35,---,4.40,---,66.41,1.13,0.08,0.17,52.56,39.50,50.98,1.00,3.08,4.66,---,---,---,5.72,83.71,101.03,2023-05-07 04:00:00
5,5~6,6.81,62.59,5.38,29.94,0.25,0.10,13.52,4.45,1.57,---,4.26,---,65.62,0.99,0.07,0.16,47.37,38.01,49.77,1.00,3.11,4.66,---,---,---,5.37,83.87,99.23,2023-05-07 05:00:00
6,6~7,6.44,64.22,5.35,30.50,0.12,0.08,12.14,3.28,1.11,---,4.18,---,67.56,0.97,0.08,0.17,44.63,36.62,76.57,1.00,3.11,4.13,---,---,---,5.63,83.72,100.74,2023-05-07 06:00:00
7,7~8,9.00,64.01,5.37,30.75,0.12,0.03,38.07,2.74,0.91,---,4.29,---,67.35,1.35,0.06,0.04,43.13,34.78,44.30,1.00,3.63,4.09,---,---,---,5.41,83.42,101.87,2023-05-07 07:00:00
8,8~9,8.50,66.90,6.27,31.13,0.13,0.05,92.88,2.75,1.85,---,4.28,---,67.94,1.30,0.08,0.00,43.46,34.81,45.04,0.97,3.68,5.06,---,---,---,5.31,84.01,106.66,2023-05-07 08:00:00
9,9~10,7.38,77.18,7.93,33.12,0.12,0.04,91.37,6.77,1.87,---,5.28,---,71.43,1.16,0.10,0.00,43.05,33.94,49.78,1.00,3.80,8.44,---,---,---,5.87,85.00,109.50,2023-05-07 09:00:00
10,10~11,7.43,83.75,10.37,35.38,0.13,0.05,83.02,8.71,1.94,---,8.06,---,77.13,1.58,0.11,0.00,44.44,35.02,52.72,1.13,3.86,10.37,---,---,---,6.00,85.81,116.09,2023-05-07 10:00:00
11,11~12,8.32,83.88,10.06,35.87,0.12,0.04,83.86,8.52,1.84,---,8.97,---,78.50,3.00,0.07,0.00,47.83,44.07,65.37,1.12,3.99,10.56,---,---,---,5.63,87.31,118.04,2023-05-07 11:00:00
12,12~13,13.25,84.09,9.50,35.88,0.13,0.05,79.47,5.56,1.76,---,9.18,---,76.37,3.13,0.08,0.00,39.63,36.22,68.28,1.10,3.71,8.60,---,---,---,5.80,84.24,110.34,2023-05-07 12:00:00
13,13~14,13.18,84.16,8.25,36.81,0.12,0.04,82.43,5.79,1.80,---,9.13,---,74.22,2.54,0.09,0.01,39.59,40.06,49.33,1.15,3.70,9.47,---,---,---,5.79,82.83,107.57,2023-05-07 13:00:00
14,14~15,10.63,83.85,6.71,37.94,0.13,0.06,77.37,6.07,1.75,---,11.66,---,77.19,2.87,0.09,0.16,51.41,38.00,46.35,1.41,3.71,8.87,---,---,---,5.84,83.16,102.00,2023-05-07 14:00:00
15,15~16,10.06,80.68,6.66,36.62,0.13,0.08,75.74,5.30,1.75,---,12.09,---,76.23,2.84,0.08,0.17,44.92,38.97,44.25,1.22,3.73,7.69,---,---,---,5.57,85.93,98.15,2023-05-07 15:00:00
16,16~17,11.06,77.66,7.03,35.94,0.12,0.07,67.51,6.12,1.97,---,12.72,---,78.65,2.31,0.07,0.16,40.10,34.34,76.36,1.37,3.63,6.88,---,---,---,6.00,92.58,93.59,2023-05-07 16:00:00
17,17~18,14.38,75.99,8.22,35.19,0.12,0.07,44.16,4.57,2.00,---,12.44,---,77.72,1.39,0.14,0.17,51.35,40.51,46.36,1.25,3.54,5.90,---,---,---,5.03,84.25,89.91,2023-05-07 17:00:00
18,18~19,16.50,71.98,7.18,34.50,0.38,0.11,19.45,4.33,2.11,---,13.31,---,77.12,1.51,0.09,0.16,46.74,42.46,44.93,1.10,3.52,4.16,---,---,---,5.34,78.59,88.75,2023-05-07 18:00:00
19,19~20,14.06,72.12,5.90,33.50,0.39,0.12,15.67,4.29,2.24,---,13.72,---,73.90,1.55,0.09,0.17,46.85,44.12,51.52,1.06,2.94,4.03,---,---,---,5.69,76.84,88.43,2023-05-07 19:00:00
20,20~21,14.50,68.94,5.24,33.56,0.38,0.12,14.29,5.19,2.19,---,14.34,---,73.34,1.54,0.10,0.17,47.32,48.51,154.50,1.15,2.96,3.97,---,---,---,5.37,76.55,85.60,2023-05-07 20:00:00
