,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,15.75,67.25,7.92,33.35,0.43,0.11,9.86,4.79,1.68,100.14,5.44,25.34,69.36,1.40,2.91,0.17,71.89,55.20,100.35,2.31,3.94,3.78,4.26,1.49,199.69,5.34,75.45,92.50,2024-04-23 00:00:00
1,1~2,16.63,67.47,7.58,32.77,0.42,0.12,9.01,3.15,1.68,98.46,5.06,25.16,68.24,1.10,3.08,0.17,60.64,43.24,109.81,2.25,3.88,3.63,4.28,0.99,198.41,5.06,75.36,92.19,2024-04-23 01:00:00
2,2~3,10.18,68.57,7.45,32.07,0.43,0.12,10.56,2.78,1.65,96.81,5.10,25.19,66.52,1.27,2.96,0.16,60.11,36.77,110.07,2.25,3.68,3.03,4.26,0.68,197.45,5.69,75.11,90.49,2024-04-23 02:00:00
3,3~4,7.82,67.49,7.82,32.00,0.42,0.10,11.22,2.78,1.68,95.91,5.06,25.18,65.67,1.15,2.89,0.17,47.26,31.94,42.12,2.31,3.75,3.91,4.28,1.02,197.14,5.25,75.39,90.76,2024-04-23 03:00:00
4,4~5,6.81,67.25,7.60,32.06,0.43,0.01,11.18,2.79,1.71,94.38,4.84,24.78,64.76,1.09,2.98,0.17,42.88,29.42,38.31,2.25,3.75,3.65,4.27,1.04,195.19,5.03,75.07,89.12,2024-04-23 04:00:00
5,5~6,7.31,65.84,8.09,31.80,0.33,0.00,11.38,2.81,1.63,95.52,4.91,25.45,65.16,1.57,2.80,0.17,40.41,28.04,36.44,2.28,3.94,3.69,4.29,0.91,194.22,5.90,74.24,88.13,2024-04-23 05:00:00
6,6~7,7.00,66.88,7.68,34.43,0.16,0.04,10.19,2.18,0.93,93.57,4.75,24.78,64.04,1.30,2.75,0.16,36.51,28.23,35.78,2.31,6.13,3.38,2.36,1.60,195.00,5.57,73.91,88.81,2024-04-23 06:00:00
7,7~8,7.19,69.63,8.11,37.26,0.16,0.05,14.75,2.22,0.60,98.49,5.21,27.22,66.06,1.44,2.83,0.08,36.54,27.59,63.32,2.29,6.12,3.84,0.09,3.01,199.39,7.44,74.07,90.12,2024-04-23 07:00:00
8,8~9,9.37,81.53,9.50,48.13,0.16,0.04,30.76,2.68,1.53,105.98,6.44,29.90,69.64,1.02,2.91,0.00,37.29,29.02,60.21,2.37,6.19,6.16,0.00,3.59,213.08,15.22,76.15,93.13,2024-04-23 08:00:00
9,9~10,9.82,99.18,9.04,54.68,0.16,0.04,37.46,5.82,1.56,121.38,8.94,32.02,80.42,1.16,2.94,0.00,40.60,28.82,42.59,2.81,6.63,7.47,0.00,4.22,243.72,34.75,80.64,97.19,2024-04-23 09:00:00
10,10~11,11.06,104.03,11.58,59.40,0.15,0.05,38.24,6.70,1.58,128.39,7.75,34.51,86.13,1.46,3.50,0.00,37.94,26.66,38.79,3.35,7.19,7.99,0.00,4.64,257.11,32.31,85.76,108.13,2024-04-23 10:00:00
11,11~12,11.12,106.78,11.91,60.38,0.16,0.06,47.56,7.06,1.57,128.60,8.69,36.59,83.32,1.00,3.93,0.00,39.20,28.20,44.50,3.22,6.81,8.44,0.00,12.73,258.25,24.28,90.15,113.12,2024-04-23 11:00:00
12,12~13,10.44,116.66,13.60,58.78,0.16,0.07,43.61,7.93,1.57,131.08,8.62,35.48,86.98,1.03,4.27,0.00,42.92,30.94,46.40,3.03,6.50,8.25,0.00,11.76,251.32,11.03,92.14,117.31,2024-04-23 12:00:00
13,13~14,12.38,121.13,14.83,62.76,0.16,0.06,52.05,11.66,1.63,134.99,13.87,35.41,85.71,1.02,4.04,0.00,41.83,32.81,43.97,3.25,6.32,9.31,0.00,3.25,258.35,19.25,92.18,117.07,2024-04-23 13:00:00
14,14~15,9.31,120.44,15.13,67.24,0.17,0.07,57.01,10.87,1.59,141.14,15.54,36.15,89.45,1.30,4.19,0.00,39.28,32.25,43.28,3.50,6.76,9.70,0.00,3.17,288.68,32.32,92.22,132.12,2024-04-23 14:00:00
15,15~16,10.50,116.65,15.79,67.57,0.17,0.04,43.32,9.87,1.57,141.66,17.47,34.53,89.66,1.13,4.11,0.01,41.11,31.32,43.79,3.22,7.25,10.05,0.00,6.91,291.60,34.12,92.34,132.37,2024-04-23 15:00:00
16,16~17,10.19,113.82,16.49,67.29,0.17,0.08,44.31,8.75,1.70,139.56,17.15,35.49,86.92,1.31,3.96,0.07,43.32,35.67,48.50,3.12,6.18,8.66,0.00,3.69,280.49,25.75,92.50,131.63,2024-04-23 16:00:00
17,17~18,13.12,112.65,16.28,59.78,0.18,0.06,72.93,9.32,1.61,133.83,14.85,30.60,88.38,1.13,3.87,0.13,44.26,38.86,78.11,3.00,6.01,5.34,0.41,3.01,260.83,9.09,91.20,130.37,2024-04-23 17:00:00
18,18~19,18.25,106.66,13.64,49.65,0.43,0.09,84.30,7.36,1.72,130.82,16.88,30.12,83.82,1.36,3.67,0.16,48.64,35.07,78.41,3.06,4.69,5.44,4.37,1.14,249.14,3.85,83.68,132.06,2024-04-23 18:00:00
19,19~20,18.06,97.24,12.11,43.01,0.42,0.10,74.92,6.39,1.71,128.45,19.68,27.47,81.30,1.70,3.01,0.17,47.06,41.69,58.91,2.66,4.26,4.66,4.33,1.34,232.09,3.37,80.51,120.01,2024-04-23 19:00:00
20,20~21,18.13,92.01,10.05,41.18,0.43,0.11,67.75,5.34,1.67,117.75,17.22,25.16,75.37,1.71,3.21,0.17,52.93,43.63,90.41,2.53,3.94,4.60,4.31,0.93,221.36,3.81,79.53,110.87,2024-04-23 20:00:00
21,21~22,22.06,85.81,9.41,38.48,0.42,0.12,52.14,5.36,1.65,117.36,16.53,25.67,75.16,1.55,3.26,0.16,61.07,50.41,134.52,2.53,4.00,4.37,4.30,0.79,217.21,2.91,78.62,108.50,2024-04-23 21:00:00
22,22~23,21.94,83.34,8.47,37.34,0.42,0.12,14.05,4.95,1.66,113.99,15.53,23.91,74.55,1.95,2.94,0.17,75.83,60.72,138.04,2.56,4.00,4.65,4.28,1.04,216.13,3.47,77.68,107.50,2024-04-23 22:00:00
23,23~24,24.00,77.91,8.27,36.15,0.42,0.10,10.63,4.56,1.65,108.91,12.13,23.68,73.10,1.46,2.94,0.17,77.86,59.86,141.10,2.41,4.00,4.76,4.28,0.86,209.10,2.88,76.25,102.94,2024-04-23 23:00:00
