,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.56,70.98,6.40,34.43,0.41,0.07,10.95,6.34,2.38,109.17,6.56,33.74,68.87,1.40,0.93,0.17,83.38,72.75,118.69,1.10,3.68,4.70,4.60,0.86,216.35,9.34,74.78,103.76,2023-05-31 00:00:00
1,1~2,20.94,68.06,6.26,33.38,0.40,0.09,10.06,5.66,2.37,106.33,5.50,33.17,67.66,1.42,0.84,0.16,77.13,56.50,133.63,1.09,3.73,5.12,4.62,1.38,217.77,9.69,75.00,104.66,2023-05-31 01:00:00
2,2~3,12.62,68.64,6.67,33.69,0.41,0.09,10.82,5.07,2.37,104.24,4.56,32.00,67.68,1.46,0.82,0.17,66.57,52.56,64.92,1.09,3.78,5.00,4.63,1.53,214.51,10.15,74.88,100.68,2023-05-31 02:00:00
3,3~4,8.69,68.09,6.62,33.31,0.41,0.06,11.73,5.52,2.64,104.22,4.97,32.71,66.54,1.55,0.76,0.16,57.76,50.54,58.22,1.13,3.74,4.38,4.61,0.92,211.45,9.59,73.40,100.16,2023-05-31 03:00:00
4,4~5,7.56,68.19,6.31,33.81,0.45,0.01,11.86,6.72,2.71,102.19,4.85,32.03,65.31,1.35,0.89,0.17,51.44,41.89,48.07,1.12,3.78,4.68,4.63,1.16,209.95,11.13,74.01,97.02,2023-05-31 04:00:00
5,5~6,7.25,68.43,6.49,34.06,0.29,0.00,11.35,4.87,1.75,103.27,4.81,32.40,66.06,1.31,0.74,0.16,47.40,39.01,78.26,1.19,3.77,4.72,3.22,1.04,210.98,9.16,73.59,99.85,2023-05-31 05:00:00
6,6~7,8.00,66.77,10.20,34.94,0.21,0.01,11.18,4.49,1.45,103.60,4.25,31.94,67.41,1.18,0.79,0.10,46.00,35.16,55.11,1.19,4.13,4.43,0.06,2.31,215.49,10.40,74.93,100.97,2023-05-31 06:00:00
7,7~8,7.88,70.61,9.68,38.75,0.22,0.05,14.34,4.27,1.20,113.44,4.66,36.81,71.97,1.50,0.84,0.00,48.32,37.21,45.97,1.19,4.82,4.14,0.00,6.88,219.43,10.63,73.70,104.82,2023-05-31 07:00:00
8,8~9,10.50,74.43,11.18,46.25,0.22,0.05,32.29,4.34,1.26,119.47,5.40,39.63,74.44,1.47,0.89,0.00,48.82,38.50,52.42,1.15,4.58,5.46,0.00,3.96,230.19,16.38,74.62,108.96,2023-05-31 08:00:00
9,9~10,10.06,94.40,10.99,48.56,0.22,0.17,48.29,4.22,1.24,137.54,9.66,47.89,79.99,1.22,0.91,0.00,46.06,35.07,54.13,2.35,4.52,10.12,0.00,2.66,274.33,41.37,79.99,114.78,2023-05-31 09:00:00
10,10~11,10.31,117.86,11.74,52.82,0.23,0.60,59.49,5.54,1.20,137.69,11.56,42.54,83.59,1.42,0.99,0.00,43.74,36.97,75.18,2.21,5.28,13.85,0.00,5.39,289.19,42.13,90.06,117.94,2023-05-31 10:00:00
11,11~12,15.44,121.31,13.90,54.12,0.23,0.03,61.51,8.99,0.88,155.44,19.72,43.63,92.09,2.98,1.18,0.00,44.57,33.84,50.72,2.35,5.26,13.87,0.00,16.59,303.91,40.77,95.18,124.84,2023-05-31 11:00:00
12,12~13,13.19,122.29,17.23,58.06,0.24,0.04,59.27,8.69,0.80,150.48,18.34,42.66,89.48,3.12,1.46,0.00,47.83,43.43,50.31,3.25,5.73,13.00,0.00,14.10,289.13,24.91,95.29,126.19,2023-05-31 12:00:00
13,13~14,14.06,116.55,16.91,54.82,0.23,0.06,63.59,9.23,0.79,156.58,25.03,48.62,82.93,2.72,0.98,0.00,49.24,39.10,50.64,3.25,5.14,13.32,0.01,3.49,273.17,15.00,94.76,124.56,2023-05-31 13:00:00
14,14~15,14.19,119.79,16.09,53.31,0.23,0.45,70.66,10.22,0.92,156.34,24.38,47.36,84.60,2.88,0.91,0.00,46.12,39.47,60.92,2.72,4.81,12.56,0.00,3.16,289.81,36.68,92.09,123.72,2023-05-31 14:00:00
15,15~16,12.68,116.81,16.38,55.62,0.23,0.31,57.11,13.42,0.89,164.10,22.91,49.37,91.82,2.59,1.14,0.00,44.45,34.78,61.28,2.53,4.98,11.75,0.00,6.88,300.58,44.32,93.13,124.94,2023-05-31 15:00:00
16,16~17,13.25,116.85,15.60,55.32,0.24,0.21,52.45,11.53,1.07,163.89,21.81,50.77,91.31,2.59,1.30,0.04,43.94,41.44,50.45,2.59,4.72,9.53,0.00,14.61,289.45,37.50,90.81,121.82,2023-05-31 16:00:00
17,17~18,13.94,114.05,15.31,49.68,0.23,0.03,85.40,14.68,1.55,155.95,19.65,48.93,87.37,1.42,1.22,0.15,50.41,42.96,57.58,2.56,4.45,8.56,0.26,1.06,262.19,15.31,95.56,114.09,2023-05-31 17:00:00
18,18~19,16.94,105.14,13.68,44.88,0.42,0.07,87.93,13.74,2.04,145.34,17.47,41.68,86.19,1.42,0.91,0.17,56.54,49.32,61.71,2.69,4.21,5.57,4.60,1.36,251.16,8.31,97.07,112.91,2023-05-31 18:00:00
19,19~20,17.37,94.64,10.60,40.56,0.49,0.08,78.29,10.73,2.48,124.79,12.78,33.66,78.35,1.51,0.70,0.16,52.61,54.03,86.27,2.47,3.68,5.25,4.66,1.15,223.50,6.25,82.41,104.93,2023-05-31 19:00:00
