,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,21.00,74.49,8.28,36.77,0.42,0.12,11.99,3.95,1.70,129.21,20.12,30.06,79.03,2.94,4.24,0.17,80.12,62.45,133.65,2.90,2.75,4.54,4.29,0.93,243.03,9.66,88.99,117.55,2024-06-13 00:00:00
1,1~2,12.44,72.69,8.57,36.66,0.41,0.07,11.32,4.49,1.66,125.95,19.41,29.56,76.98,1.60,4.11,0.17,80.31,51.80,76.88,2.91,2.76,4.21,4.31,0.93,238.86,9.25,87.40,116.02,2024-06-13 01:00:00
2,2~3,10.50,73.44,8.38,35.59,0.42,0.10,11.79,4.59,1.67,117.93,16.41,27.03,74.49,1.13,3.62,0.16,75.85,45.02,66.88,2.91,2.75,4.47,4.29,1.14,237.47,9.07,87.30,114.43,2024-06-13 02:00:00
3,3~4,8.88,69.38,8.31,34.38,0.41,0.08,11.68,4.76,1.72,117.01,16.37,25.41,75.23,1.12,3.91,0.17,64.50,45.00,54.37,2.87,2.76,4.00,4.30,1.22,236.08,9.74,87.53,112.88,2024-06-13 03:00:00
4,4~5,9.12,67.65,8.18,33.66,0.41,0.00,12.16,4.59,1.66,115.02,16.13,24.62,74.27,1.15,4.27,0.17,57.90,39.59,54.44,2.97,2.75,3.84,4.30,1.45,236.41,8.85,87.97,113.78,2024-06-13 04:00:00
5,5~6,8.63,68.34,8.79,33.94,0.22,0.01,11.67,4.45,1.51,115.34,16.53,25.26,73.55,1.50,3.59,0.16,54.49,37.71,48.16,2.97,2.75,3.79,2.14,1.13,234.10,9.09,87.38,112.04,2024-06-13 05:00:00
6,6~7,12.43,65.16,8.08,37.11,0.15,0.04,14.44,3.94,0.74,112.72,15.06,24.06,73.60,1.16,4.24,0.17,52.04,34.52,50.19,2.97,3.76,4.06,0.00,12.10,237.05,9.34,87.84,113.25,2024-06-13 06:00:00
7,7~8,13.32,65.81,9.24,45.22,0.14,0.04,17.89,3.48,0.65,115.37,14.81,27.27,73.29,0.92,4.03,0.00,51.57,33.68,54.06,2.93,3.87,4.50,0.00,12.56,240.17,9.60,88.47,113.58,2024-06-13 07:00:00
8,8~9,13.12,83.91,10.54,58.56,0.14,0.05,37.78,3.47,1.56,125.12,13.41,29.68,82.03,0.97,3.70,0.00,51.75,32.75,57.40,3.07,3.95,5.91,0.00,6.36,262.48,16.59,91.36,124.02,2024-06-13 08:00:00
9,9~10,11.75,110.66,12.19,66.53,0.16,0.47,58.75,9.44,1.64,148.47,20.06,35.14,93.27,1.28,4.78,0.00,49.48,34.71,62.38,3.65,4.00,8.47,0.00,4.05,304.70,27.60,100.79,142.58,2024-06-13 09:00:00
10,10~11,9.63,123.09,12.59,72.23,0.15,0.17,60.60,11.09,1.60,167.85,28.22,39.24,100.39,1.07,4.64,0.00,47.23,33.96,75.59,3.41,5.44,11.09,0.00,11.99,325.39,30.65,104.00,157.13,2024-06-13 10:00:00
11,11~12,11.75,137.41,13.99,75.48,0.15,0.76,62.43,9.07,1.57,173.37,27.25,43.31,102.81,1.02,5.42,0.00,52.25,34.94,82.06,4.16,4.87,11.76,0.00,18.53,323.67,22.23,106.47,160.04,2024-06-13 11:00:00
