,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,21.87,56.66,4.79,26.88,0.41,0.12,9.90,3.30,2.19,---,5.16,---,62.40,1.48,0.14,0.00,46.22,46.82,157.68,1.34,2.95,3.38,---,---,---,3.06,65.29,80.79,2023-04-26 00:00:00
1,1~2,14.07,57.25,4.68,26.81,0.41,0.12,9.86,3.17,2.24,---,3.66,---,62.25,1.23,0.12,0.00,32.62,30.72,70.90,1.19,2.95,2.93,---,---,---,2.65,65.37,80.28,2023-04-26 01:00:00
2,2~3,8.31,55.50,4.78,26.75,0.41,0.14,9.76,3.11,2.20,---,4.68,---,61.90,1.19,0.08,0.00,27.66,23.87,25.45,1.22,2.95,2.63,---,---,---,3.16,65.73,78.66,2023-04-26 02:00:00
3,3~4,7.37,55.46,4.55,26.50,0.40,0.08,10.93,2.62,2.20,---,5.63,---,60.97,1.09,0.11,0.00,21.50,24.85,24.14,1.19,2.92,2.53,---,---,---,3.32,65.02,78.81,2023-04-26 03:00:00
4,4~5,6.44,55.32,4.89,26.44,0.41,0.01,11.36,3.06,2.20,---,5.72,---,61.32,1.38,0.13,0.00,19.16,19.25,30.22,1.19,2.94,2.94,---,---,---,3.09,64.99,77.41,2023-04-26 04:00:00
5,5~6,6.19,54.38,4.60,26.75,0.30,0.02,12.00,3.16,1.63,---,5.03,---,61.10,1.02,0.14,0.00,18.89,17.84,41.18,1.25,2.92,2.63,---,---,---,3.18,64.48,77.47,2023-04-26 05:00:00
6,6~7,5.81,54.55,6.41,27.62,0.15,0.04,10.37,2.07,0.96,---,3.46,---,61.84,0.97,0.14,0.00,17.44,16.99,20.06,1.25,3.14,2.43,---,---,---,5.25,65.20,78.15,2023-04-26 06:00:00
7,7~8,6.38,57.10,5.83,29.19,0.14,0.03,13.36,1.78,0.70,---,2.94,---,63.02,1.07,0.07,0.00,22.09,17.66,20.80,1.25,3.73,2.32,---,---,---,6.41,65.21,78.54,2023-04-26 07:00:00
8,8~9,7.00,57.16,6.04,35.69,0.13,0.05,21.89,2.42,1.54,---,3.97,---,63.98,0.99,0.06,0.00,19.19,24.50,53.42,1.40,3.88,3.49,---,---,---,8.91,64.43,78.39,2023-04-26 08:00:00
9,9~10,6.81,62.81,7.33,36.62,0.14,0.06,27.25,2.77,1.49,---,6.47,---,74.97,0.99,0.12,0.00,21.68,20.35,38.20,1.69,3.76,3.44,---,---,---,22.53,67.28,80.16,2023-04-26 09:00:00
10,10~11,7.62,72.78,8.28,37.31,0.13,0.05,29.87,3.09,1.54,---,9.94,---,74.24,1.27,0.13,0.00,21.64,20.72,40.38,1.81,4.72,5.09,---,---,---,23.03,68.60,82.53,2023-04-26 10:00:00
11,11~12,12.25,72.94,9.03,38.13,0.14,0.05,32.81,3.74,1.54,---,9.37,---,75.16,1.11,0.10,0.00,26.00,24.37,27.35,1.78,3.83,6.10,---,---,---,17.75,73.90,83.31,2023-04-26 11:00:00
12,12~13,10.94,72.63,7.69,38.50,0.14,0.00,32.30,5.34,1.53,---,8.66,---,73.69,1.27,0.15,0.00,28.25,27.88,40.85,1.75,3.73,3.78,---,---,---,10.84,78.63,84.82,2023-04-26 12:00:00
13,13~14,8.13,70.93,8.76,38.75,0.13,0.00,34.66,4.36,1.51,---,10.28,---,77.16,1.25,0.12,0.00,28.66,25.65,47.63,1.82,3.57,6.00,---,---,---,10.78,79.66,88.53,2023-04-26 13:00:00
14,14~15,9.00,78.56,7.61,38.94,0.14,0.00,41.74,4.34,1.57,---,12.31,---,81.68,1.32,0.14,0.00,26.78,25.51,52.04,1.84,3.86,6.25,---,---,---,18.35,80.12,89.88,2023-04-26 14:00:00
