,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,16.88,57.56,5.59,29.50,0.40,0.11,9.54,5.40,2.20,---,5.05,---,60.42,1.15,0.06,0.16,53.50,57.94,105.03,1.10,3.05,3.34,---,---,---,6.01,77.90,77.03,2023-04-30 00:00:00
1,1~2,19.25,57.75,4.97,28.82,0.39,0.11,9.81,4.27,2.18,---,5.13,---,60.08,1.14,0.06,0.17,47.50,41.75,112.42,1.09,3.12,3.66,---,---,---,5.38,78.60,77.38,2023-04-30 01:00:00
2,2~3,11.06,55.97,5.03,28.00,0.40,0.12,9.71,3.84,2.21,---,4.76,---,59.28,1.11,0.07,0.16,49.31,36.12,44.94,1.09,2.88,3.31,---,---,---,5.71,76.01,75.12,2023-04-30 02:00:00
3,3~4,10.31,54.66,5.11,27.81,0.40,0.13,10.76,3.00,2.17,---,4.61,---,59.97,1.16,0.07,0.17,35.87,32.03,36.86,1.10,2.88,3.00,---,---,---,5.75,76.63,74.78,2023-04-30 03:00:00
4,4~5,7.69,55.22,4.71,27.69,0.40,0.10,11.06,2.72,2.20,---,4.54,---,59.54,1.10,0.07,0.16,29.53,27.85,31.29,1.12,2.92,2.63,---,---,---,5.18,75.65,73.94,2023-04-30 04:00:00
5,5~6,6.56,54.74,5.12,27.31,0.30,0.09,11.09,2.74,1.39,---,4.06,---,59.59,1.06,0.05,0.17,28.64,27.19,55.11,1.22,2.96,2.85,---,---,---,5.23,75.44,74.75,2023-04-30 05:00:00
6,6~7,5.25,55.88,4.85,27.50,0.14,0.07,9.81,2.46,0.99,---,4.22,---,61.43,1.17,0.14,0.15,25.81,26.40,36.94,1.19,2.91,2.74,---,---,---,5.52,75.14,75.09,2023-04-30 06:00:00
7,7~8,5.25,54.12,5.20,28.06,0.13,0.08,16.70,2.45,0.76,---,4.00,---,61.98,1.12,0.12,0.00,24.72,26.19,25.72,1.22,3.49,2.91,---,---,---,5.48,75.49,74.97,2023-04-30 07:00:00
8,8~9,6.06,56.10,5.23,28.63,0.14,0.07,46.67,2.40,1.59,---,4.34,---,61.85,1.06,0.11,0.00,24.13,23.03,27.56,1.15,3.47,3.31,---,---,---,5.37,74.60,76.84,2023-04-30 08:00:00
9,9~10,6.32,55.12,7.15,29.56,0.13,0.04,47.58,2.92,1.61,---,5.38,---,63.77,1.12,0.13,0.00,26.93,24.95,58.83,1.19,3.54,6.26,---,---,---,5.62,76.08,77.26,2023-04-30 09:00:00
10,10~11,13.31,56.01,6.23,30.19,0.12,0.03,48.84,3.77,1.57,---,7.37,---,64.66,1.07,0.10,0.00,26.66,27.55,38.54,1.13,3.63,7.02,---,---,---,5.23,76.61,74.40,2023-04-30 10:00:00
11,11~12,11.19,57.27,6.18,30.06,0.13,0.02,48.63,3.88,1.61,---,9.38,---,66.85,1.30,0.89,0.00,27.40,34.03,35.07,1.28,3.66,7.53,---,---,---,5.71,77.65,75.75,2023-04-30 11:00:00
12,12~13,10.81,63.60,6.26,31.69,0.13,0.03,62.15,3.52,1.57,---,7.81,---,71.74,1.27,1.71,0.00,29.91,31.66,58.17,1.50,3.64,6.76,---,---,---,5.29,79.79,76.44,2023-04-30 12:00:00
13,13~14,12.12,66.59,7.16,31.00,0.13,0.02,66.23,3.55,1.61,---,8.13,---,70.69,1.17,1.20,0.00,34.56,28.79,130.60,1.40,3.63,7.02,---,---,---,5.56,78.23,75.44,2023-04-30 13:00:00
14,14~15,8.25,67.85,9.25,30.81,0.13,0.03,68.21,3.78,1.57,---,8.52,---,75.25,1.12,0.15,0.11,32.63,28.90,47.74,1.32,3.70,6.03,---,---,---,5.43,83.11,81.00,2023-04-30 14:00:00
15,15~16,10.69,68.09,7.78,30.87,0.13,0.04,61.76,3.60,1.61,---,9.57,---,73.63,1.28,0.18,0.17,33.66,29.69,32.29,1.59,3.57,6.04,---,---,---,5.16,89.50,82.25,2023-04-30 15:00:00
16,16~17,8.38,71.25,7.91,31.32,0.14,0.04,55.62,3.67,1.65,---,9.62,---,71.93,1.31,0.18,0.16,32.94,29.31,37.55,1.66,3.51,5.31,---,---,---,5.28,82.03,76.50,2023-04-30 16:00:00
17,17~18,10.31,69.19,8.39,30.75,0.13,0.05,35.80,4.35,1.66,---,9.97,---,72.47,1.70,0.19,0.17,29.51,35.93,34.26,1.37,3.48,4.19,---,---,---,5.88,75.78,74.25,2023-04-30 17:00:00
18,18~19,11.81,67.43,8.17,31.00,0.40,0.09,21.01,4.67,1.99,---,10.79,---,72.22,1.83,0.21,0.17,30.41,33.50,61.91,1.38,3.44,3.43,---,---,---,5.53,75.68,75.96,2023-04-30 18:00:00
19,19~20,15.13,64.29,7.68,30.00,0.39,0.09,14.45,5.01,2.17,---,10.12,---,69.09,1.80,0.19,0.16,35.50,38.04,51.50,1.34,2.88,3.47,---,---,---,5.28,75.27,76.17,2023-04-30 19:00:00
20,20~21,17.68,61.63,6.72,29.93,0.39,0.11,12.95,4.83,2.18,---,10.41,---,64.97,1.83,0.20,0.17,44.27,41.41,39.85,1.31,2.88,3.12,---,---,---,4.90,74.44,76.55,2023-04-30 20:00:00
21,21~22,13.57,60.00,6.12,29.69,0.39,0.11,12.54,4.82,2.19,---,10.06,---,63.38,1.71,0.17,0.17,51.76,47.43,129.73,1.25,2.87,3.29,---,---,---,5.51,74.43,74.38,2023-04-30 21:00:00
22,22~23,16.18,58.18,5.09,28.81,0.39,0.11,10.95,5.00,2.22,---,8.41,---,62.90,1.32,0.16,0.17,54.30,43.87,107.29,1.25,2.95,3.22,---,---,---,6.03,74.39,73.90,2023-04-30 22:00:00
23,23~24,17.69,56.16,5.44,27.57,0.39,0.10,9.62,4.66,2.26,---,6.37,---,63.47,1.72,0.20,0.16,48.98,53.32,161.26,1.22,2.95,3.40,---,---,---,4.94,73.96,73.28,2023-04-30 23:00:00
