,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,20.94,66.72,7.29,30.18,0.41,0.12,---,2.85,1.61,103.67,6.38,27.30,69.99,1.54,2.40,0.17,53.95,51.64,96.06,2.41,3.44,2.88,4.40,1.57,178.34,3.25,73.15,82.50,2024-04-02 00:00:00
1,1~2,14.56,65.87,7.27,29.33,0.40,0.12,---,2.12,1.57,96.93,6.19,24.16,66.58,1.02,2.51,0.17,44.54,40.49,137.63,2.44,3.50,2.81,4.40,0.93,174.02,3.15,71.88,79.13,2024-04-02 01:00:00
2,2~3,10.50,64.85,6.75,29.48,0.41,0.12,---,2.12,1.59,96.56,5.78,23.80,66.98,1.14,2.13,0.16,39.78,32.13,79.38,2.34,3.56,2.69,4.39,0.98,174.64,3.22,71.72,80.19,2024-04-02 02:00:00
3,3~4,8.06,62.63,6.45,29.20,0.40,0.09,---,1.94,1.57,95.67,5.28,23.10,67.29,1.04,2.37,0.17,37.21,29.39,33.22,2.41,3.50,3.15,4.41,0.75,174.83,2.85,72.34,79.75,2024-04-02 03:00:00
4,4~5,7.32,63.93,6.75,29.27,0.41,0.01,---,2.10,1.62,91.68,2.71,22.41,66.56,1.00,2.15,0.17,33.14,24.41,28.52,2.40,3.56,3.10,4.40,0.94,174.35,3.12,71.64,79.43,2024-04-02 04:00:00
5,5~6,7.25,62.90,6.59,28.89,0.39,0.01,---,2.06,1.55,90.25,2.72,22.31,65.22,1.12,2.29,0.16,32.18,23.98,29.51,2.47,3.56,2.82,4.40,1.07,173.89,2.93,72.17,79.06,2024-04-02 05:00:00
6,6~7,6.25,63.72,6.55,30.83,0.14,0.06,---,1.46,0.86,90.79,2.53,22.25,66.01,1.20,2.30,0.14,31.49,24.11,30.40,2.50,4.69,2.87,1.93,1.52,176.12,3.60,72.33,79.51,2024-04-02 06:00:00
7,7~8,7.00,64.50,7.12,34.68,0.14,0.04,---,1.46,0.60,93.69,2.73,23.78,67.18,1.26,2.36,0.00,32.60,21.87,62.31,2.44,4.75,3.24,0.00,2.43,176.87,3.16,71.27,81.49,2024-04-02 07:00:00
8,8~9,10.18,68.01,8.76,43.30,0.13,0.05,---,2.36,1.53,104.59,4.46,28.57,71.56,0.99,2.72,0.00,31.97,25.43,37.94,2.59,5.50,5.07,0.00,4.41,188.80,5.97,73.64,85.32,2024-04-02 08:00:00
9,9~10,13.19,80.25,11.66,49.44,0.14,0.06,---,4.19,1.55,119.20,7.91,31.60,79.69,1.26,3.33,0.00,38.12,27.76,45.66,2.91,6.69,7.53,0.00,3.37,211.38,8.13,80.77,95.62,2024-04-02 09:00:00
10,10~11,10.25,84.50,13.16,56.25,0.13,0.05,---,5.22,1.58,132.23,8.25,35.62,88.36,1.04,4.49,0.00,33.33,31.22,35.78,2.72,7.06,8.81,0.00,5.89,230.75,8.93,85.66,107.50,2024-04-02 10:00:00
11,11~12,12.88,97.68,12.88,59.62,0.14,0.17,---,7.29,1.58,138.92,7.81,39.69,91.42,1.25,5.56,0.00,33.58,28.81,38.06,2.69,7.38,8.53,0.00,14.12,242.99,8.75,92.85,110.19,2024-04-02 11:00:00
12,12~13,14.06,99.13,13.52,60.26,0.15,0.22,---,8.44,1.62,138.40,7.15,40.52,90.73,1.27,4.75,0.00,39.92,31.64,42.03,2.62,7.06,9.23,0.00,13.99,247.15,9.44,93.38,111.94,2024-04-02 12:00:00
13,13~14,15.19,102.37,13.85,63.14,0.14,0.08,---,11.11,1.59,152.29,16.32,42.94,93.03,1.01,4.93,0.00,38.59,40.48,54.56,2.75,6.76,10.37,0.00,4.50,265.89,17.56,94.16,121.50,2024-04-02 13:00:00
14,14~15,15.31,105.13,14.06,68.11,0.14,0.06,---,9.43,1.61,157.91,16.94,46.29,94.68,1.23,5.64,0.00,33.38,39.19,62.91,2.60,7.12,9.59,0.00,9.34,266.60,15.91,97.10,121.25,2024-04-02 14:00:00
15,15~16,13.19,104.87,13.89,67.41,0.14,0.05,---,9.46,1.61,157.30,19.28,44.12,93.90,1.05,5.30,0.00,34.57,30.62,40.44,2.62,6.88,9.78,0.00,17.15,257.38,9.97,93.22,121.62,2024-04-02 15:00:00
16,16~17,12.81,107.82,15.09,63.58,0.15,0.06,---,8.31,1.72,148.86,19.06,37.79,92.01,1.10,5.28,0.09,40.20,33.05,43.68,2.72,5.62,9.53,0.34,15.38,256.69,8.68,94.63,119.69,2024-04-02 16:00:00
17,17~18,16.62,98.94,14.55,57.98,0.20,0.06,---,9.45,2.05,141.02,16.69,34.91,89.42,1.16,4.24,0.17,38.68,39.64,46.29,2.62,5.39,5.95,4.48,0.94,244.05,5.26,91.80,116.44,2024-04-02 17:00:00
18,18~19,21.82,95.84,13.52,48.10,0.41,0.12,---,8.32,1.64,130.24,15.97,31.21,83.06,1.57,3.75,0.17,52.43,47.74,55.19,2.54,5.06,4.87,4.46,1.50,226.10,3.84,84.73,107.06,2024-04-02 18:00:00
19,19~20,20.62,84.81,8.96,42.24,0.40,0.11,---,8.39,1.62,129.91,18.84,31.96,79.11,1.95,4.34,0.17,56.53,52.81,60.49,2.50,4.69,4.09,4.42,1.06,220.07,3.53,83.86,104.75,2024-04-02 19:00:00
20,20~21,17.63,79.09,8.38,40.30,0.39,0.11,---,7.93,1.61,128.72,17.82,31.54,79.36,1.59,5.03,0.16,55.28,51.45,103.19,2.59,4.31,4.37,4.40,0.74,223.08,3.06,91.09,100.68,2024-04-02 20:00:00
21,21~22,20.31,77.94,7.02,38.48,0.40,0.08,---,8.34,1.65,119.36,15.53,28.68,75.15,1.54,4.22,0.17,59.46,60.38,159.88,2.56,4.38,4.01,4.40,1.11,224.71,3.41,95.14,97.32,2024-04-02 21:00:00
22,22~23,24.94,74.53,7.28,37.37,0.39,0.10,---,8.93,1.62,111.27,13.52,27.21,70.54,1.52,4.13,0.17,72.08,59.72,136.25,2.47,4.32,3.90,4.37,0.76,217.21,2.90,92.30,94.38,2024-04-02 22:00:00
23,23~24,26.37,70.03,7.20,36.53,0.39,0.11,---,7.31,1.58,101.49,7.13,26.72,67.64,1.37,4.34,0.16,80.11,60.79,152.03,2.44,4.31,3.35,4.38,0.92,209.89,2.94,87.57,91.56,2024-04-02 23:00:00
