,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,16.81,56.44,6.38,29.07,0.36,0.11,10.10,4.65,1.70,96.98,7.98,23.75,65.25,0.88,2.16,0.17,53.99,45.10,131.87,1.88,2.66,3.56,4.23,0.93,146.72,3.79,62.44,58.62,2023-12-16 00:00:00
1,1~2,16.12,56.12,6.69,28.25,0.35,0.13,9.97,4.47,1.67,91.64,6.44,22.72,62.48,0.89,2.28,0.16,49.21,45.70,84.24,1.87,2.67,3.40,4.24,0.84,146.11,3.18,63.11,58.38,2023-12-16 01:00:00
2,2~3,8.94,56.07,6.59,28.50,0.37,0.12,9.70,4.30,1.70,87.63,5.87,20.86,60.90,0.86,2.36,0.17,37.20,29.33,38.54,1.88,2.64,3.94,4.24,1.04,144.35,3.41,61.89,57.31,2023-12-16 02:00:00
3,3~4,7.88,54.71,6.61,28.00,0.36,0.11,10.54,3.96,1.73,87.50,5.56,20.72,61.22,0.87,1.37,0.17,29.40,24.39,30.62,1.90,2.63,3.63,4.24,0.90,143.42,3.25,61.47,57.25,2023-12-16 03:00:00
4,4~5,7.50,54.59,6.26,27.87,0.36,0.13,10.91,3.31,1.67,86.67,5.15,20.74,60.78,0.86,1.31,0.16,24.92,26.02,25.06,1.85,2.64,3.40,4.24,1.55,141.97,3.43,60.38,56.44,2023-12-16 04:00:00
5,5~6,7.43,53.35,6.19,27.44,0.36,0.12,11.94,3.12,1.66,85.40,5.04,20.33,60.03,0.84,1.48,0.17,22.46,21.21,49.49,1.90,2.72,4.26,4.25,0.72,140.32,3.70,59.41,55.87,2023-12-16 05:00:00
6,6~7,6.38,53.53,6.26,27.75,0.29,0.04,10.61,2.20,1.27,86.35,4.90,20.48,60.97,0.86,1.13,0.16,20.94,18.50,44.66,1.72,3.45,3.78,2.19,0.92,137.13,2.84,58.07,55.31,2023-12-16 06:00:00
7,7~8,6.12,53.31,6.05,27.44,0.09,0.06,19.70,2.18,0.63,84.93,4.91,20.03,59.99,1.14,1.07,0.16,20.58,18.36,21.78,1.63,3.42,3.15,0.00,0.86,135.35,3.18,57.08,54.26,2023-12-16 07:00:00
8,8~9,6.75,52.79,5.76,28.25,0.09,0.05,62.29,2.12,1.67,85.88,5.03,21.06,59.79,0.88,0.98,0.04,21.45,19.11,26.18,1.62,3.37,3.60,0.00,0.95,135.40,3.19,57.21,54.75,2023-12-16 08:00:00
9,9~10,6.69,52.43,7.13,28.93,0.10,0.03,71.33,2.23,1.62,92.10,7.54,21.34,63.22,1.17,1.00,0.00,25.27,23.85,50.22,1.59,3.37,4.65,0.00,0.94,134.76,5.38,56.76,53.75,2023-12-16 09:00:00
10,10~11,9.25,53.53,7.15,30.25,0.09,0.03,71.00,2.81,1.64,90.81,6.56,21.94,62.31,0.94,0.99,0.00,31.22,24.73,51.27,1.57,3.34,5.41,0.00,0.67,134.15,5.00,56.31,54.31,2023-12-16 10:00:00
11,11~12,12.00,53.38,6.70,30.57,0.09,0.03,70.09,2.32,1.60,92.97,7.21,23.07,62.69,0.95,1.41,0.00,33.16,30.59,33.39,1.59,3.35,5.16,0.00,1.58,133.40,4.97,56.21,54.43,2023-12-16 11:00:00
12,12~13,9.25,53.82,6.67,30.68,0.09,0.04,71.53,2.34,1.63,94.78,8.82,23.49,62.47,0.87,1.52,0.00,29.13,36.74,147.65,1.59,3.31,4.09,0.00,1.33,134.24,5.25,57.81,52.94,2023-12-16 12:00:00
13,13~14,11.56,54.34,6.84,31.38,0.09,0.04,69.19,2.62,1.64,95.80,7.50,22.34,65.96,0.80,1.58,0.00,30.42,33.29,80.71,1.60,3.35,4.94,0.00,0.92,140.20,9.55,57.35,55.44,2023-12-16 13:00:00
14,14~15,11.75,54.37,6.83,31.94,0.10,0.06,67.16,2.91,1.63,100.17,8.53,22.97,68.67,1.13,1.40,0.00,35.68,30.39,35.42,1.56,3.34,4.84,0.00,0.91,153.39,17.36,56.61,61.87,2023-12-16 14:00:00
15,15~16,10.75,57.97,6.74,32.25,0.09,0.07,67.73,2.86,1.63,99.63,8.69,23.72,67.22,0.99,1.07,0.10,29.44,31.91,33.70,1.59,3.35,4.60,0.00,1.06,149.44,15.21,56.51,60.88,2023-12-16 15:00:00
16,16~17,13.69,58.62,6.44,31.18,0.17,0.06,58.58,2.76,1.79,98.12,7.15,24.13,66.84,1.40,1.03,0.16,28.21,29.20,53.06,1.75,3.27,3.40,0.43,0.95,141.07,7.97,56.33,59.31,2023-12-16 16:00:00
17,17~18,11.94,55.13,6.62,29.07,0.35,0.11,45.85,2.97,2.13,96.10,6.88,23.01,66.21,1.65,1.37,0.16,28.99,30.16,75.46,1.69,3.31,3.16,4.32,0.64,139.07,5.56,55.70,60.56,2023-12-16 17:00:00
18,18~19,14.06,55.41,6.35,28.93,0.36,0.11,20.56,3.28,1.69,95.25,7.84,22.37,65.04,1.59,1.17,0.17,31.66,33.75,64.95,1.60,3.07,3.06,4.30,0.96,138.49,4.88,55.74,60.82,2023-12-16 18:00:00
19,19~20,13.56,54.31,6.31,28.44,0.36,0.09,16.18,4.04,1.67,93.61,7.47,22.12,64.02,1.51,1.31,0.16,32.21,35.44,45.95,1.59,2.80,2.97,4.28,1.62,135.30,5.46,54.94,57.75,2023-12-16 19:00:00
20,20~21,16.38,53.19,6.02,28.50,0.35,0.10,15.31,4.16,1.70,91.39,7.60,21.38,62.41,1.71,1.15,0.16,38.18,41.24,75.88,1.66,2.49,2.78,4.25,0.72,133.59,4.88,54.92,56.69,2023-12-16 20:00:00
21,21~22,13.12,51.21,6.32,27.81,0.36,0.12,14.16,4.37,1.66,91.69,8.72,20.91,62.06,1.16,1.39,0.16,43.16,46.26,159.17,1.65,2.53,2.75,4.25,0.89,132.48,5.50,54.36,56.12,2023-12-16 21:00:00
22,22~23,14.00,50.88,6.19,28.32,0.36,0.12,10.80,5.26,1.69,90.37,9.46,20.59,60.32,0.94,1.14,0.16,46.32,43.71,117.48,1.66,2.57,2.53,4.24,0.95,132.59,5.88,54.44,55.12,2023-12-16 22:00:00
23,23~24,19.88,50.31,6.14,27.25,0.36,0.12,9.53,4.25,1.66,89.19,8.79,20.80,59.60,0.97,0.85,0.16,56.34,46.12,156.91,1.69,2.50,2.60,4.26,0.96,132.06,4.97,54.44,55.95,2023-12-16 23:00:00
