,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,15.69,63.78,6.58,34.47,0.43,0.11,10.00,3.75,1.70,81.24,2.53,16.04,62.67,1.16,3.12,0.00,85.54,59.58,115.52,2.22,3.50,6.00,4.23,0.77,141.21,6.38,32.70,48.37,2024-08-05 00:00:00
1,1~2,13.89,62.40,6.42,33.61,0.42,0.15,9.52,3.61,1.71,66.66,1.54,13.99,51.13,1.39,3.14,0.00,82.49,50.45,65.71,2.22,3.33,5.16,4.20,0.74,141.72,7.21,27.83,47.38,2024-08-05 01:00:00
2,2~3,13.57,61.64,6.99,33.22,0.43,0.14,10.57,3.55,1.72,65.17,1.41,14.13,49.63,3.86,2.82,0.00,75.77,43.30,56.98,2.22,3.25,4.85,4.26,1.01,138.36,6.63,26.94,46.86,2024-08-05 02:00:00
3,3~4,8.35,59.82,6.63,33.47,0.43,0.06,9.89,3.55,1.67,65.54,1.46,14.53,49.55,3.50,2.84,0.00,74.29,39.22,52.60,2.06,2.81,5.31,4.23,0.92,138.02,6.62,26.48,49.86,2024-08-05 03:00:00
4,4~5,7.40,58.42,6.45,32.95,0.43,0.01,10.72,3.53,1.72,63.62,1.47,13.94,48.21,3.16,2.64,0.00,65.97,38.09,49.72,2.03,2.62,6.07,4.23,0.72,137.01,6.59,26.59,49.57,2024-08-05 04:00:00
5,5~6,7.04,59.65,6.62,33.54,0.31,0.00,10.92,3.45,1.61,64.90,1.37,14.06,49.47,3.32,2.60,0.00,58.85,36.95,45.49,1.97,2.69,5.99,1.61,0.89,138.64,6.70,25.92,49.07,2024-08-05 05:00:00
6,6~7,7.53,60.28,6.60,37.87,0.16,0.05,12.79,3.03,0.74,62.91,1.28,13.00,48.63,2.83,2.72,0.00,55.18,34.82,44.42,2.00,3.31,5.56,0.00,10.13,142.92,6.87,25.81,50.72,2024-08-05 06:00:00
7,7~8,9.18,64.00,8.18,46.78,0.19,0.07,17.04,3.14,0.70,76.72,1.91,14.63,60.18,3.35,2.97,0.00,52.86,31.89,46.95,1.94,3.44,5.91,0.00,12.82,155.06,11.25,27.23,54.20,2024-08-05 07:00:00
8,8~9,9.10,76.21,13.08,58.54,0.18,0.21,37.42,3.08,0.73,94.82,4.28,26.66,63.88,1.18,3.32,0.00,47.82,31.56,43.59,2.06,4.38,6.38,0.00,4.47,168.66,17.72,31.45,57.14,2024-08-05 08:00:00
9,9~10,12.31,100.86,16.86,66.85,0.19,1.96,59.20,3.37,0.74,105.58,4.41,31.33,69.84,1.00,3.87,0.00,45.95,31.86,65.92,4.78,5.25,8.78,0.00,6.23,201.93,25.34,55.34,76.79,2024-08-05 09:00:00
10,10~11,8.48,115.98,20.48,75.40,0.19,2.55,60.83,18.29,0.70,114.60,4.63,35.39,74.58,1.07,4.56,0.00,43.62,29.95,48.44,4.91,6.12,10.21,0.00,12.48,242.65,27.72,62.70,103.00,2024-08-05 10:00:00
11,11~12,8.41,131.54,20.13,76.83,0.20,2.30,69.24,18.39,0.67,132.88,6.74,40.84,85.30,1.03,4.56,0.00,38.77,28.67,36.64,4.84,5.44,10.07,0.00,16.16,254.11,26.97,71.35,114.28,2024-08-05 11:00:00
12,12~13,8.49,139.04,21.40,76.70,0.19,2.20,71.34,17.91,0.75,137.38,6.25,42.21,88.92,1.24,4.77,0.00,37.35,35.96,36.08,4.56,4.95,8.81,0.00,15.70,252.80,23.85,79.41,133.27,2024-08-05 12:00:00
13,13~14,10.86,135.75,20.79,74.71,0.21,2.94,86.61,18.07,0.68,141.92,9.50,40.49,91.93,1.01,4.45,0.00,39.31,29.69,34.14,4.50,4.62,9.88,0.00,10.49,253.75,22.49,91.21,135.51,2024-08-05 13:00:00
