,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,16.19,55.05,5.44,30.31,0.38,0.12,10.85,6.09,2.10,---,3.24,---,65.69,1.39,0.08,0.00,68.32,66.09,92.09,1.43,2.89,3.65,---,---,---,3.11,77.65,96.78,2023-03-24 00:00:00
1,1~2,15.88,53.35,5.55,30.44,0.37,0.12,10.57,4.69,2.15,---,2.86,---,65.57,1.20,0.07,0.00,50.11,46.97,102.22,1.44,2.90,3.76,---,---,---,3.33,77.89,97.41,2023-03-24 01:00:00
2,2~3,9.87,52.87,5.48,29.93,0.38,0.11,10.40,4.14,2.15,---,3.15,---,64.56,1.23,0.07,0.00,37.23,41.96,111.05,1.44,2.88,3.34,---,---,---,2.94,77.29,93.25,2023-03-24 02:00:00
3,3~4,7.25,52.38,5.93,30.07,0.37,0.12,11.91,4.10,2.13,---,2.96,---,62.81,1.16,0.07,0.00,32.34,35.47,35.72,1.44,2.88,3.60,---,---,---,3.28,76.94,90.88,2023-03-24 03:00:00
4,4~5,6.75,52.32,5.48,30.18,0.37,0.01,12.28,3.63,2.14,---,3.22,---,63.97,1.22,0.07,0.00,30.65,31.19,32.94,1.37,2.90,3.40,---,---,---,3.00,76.43,89.65,2023-03-24 04:00:00
5,5~6,6.38,51.99,5.19,29.88,0.38,0.01,12.91,3.60,2.04,---,3.00,---,63.34,1.14,0.07,0.00,28.97,27.98,31.67,1.38,2.98,3.28,---,---,---,3.72,76.50,89.31,2023-03-24 05:00:00
6,6~7,6.37,51.38,6.23,31.12,0.15,0.02,11.32,3.21,0.94,---,3.10,---,67.00,1.03,0.06,0.00,25.92,25.80,44.82,1.37,4.26,2.97,---,---,---,3.11,76.20,90.06,2023-03-24 06:00:00
7,7~8,6.38,53.40,6.22,31.63,0.10,0.05,13.97,3.27,0.70,---,2.90,---,66.44,1.54,0.06,0.00,26.62,24.41,60.38,1.38,4.11,3.68,---,---,---,3.34,76.43,91.22,2023-03-24 07:00:00
8,8~9,7.81,59.66,7.04,37.00,0.11,0.05,21.69,2.18,1.57,---,4.07,---,71.50,1.07,0.08,0.00,29.03,29.28,34.59,1.37,4.23,6.10,---,---,---,4.58,76.47,92.06,2023-03-24 08:00:00
9,9~10,8.75,64.56,6.95,40.06,0.11,0.04,25.42,2.68,1.58,---,6.50,---,73.44,1.28,0.06,0.00,34.87,30.91,37.72,1.50,4.18,7.66,---,---,---,6.43,79.68,93.03,2023-03-24 09:00:00
10,10~11,9.75,72.41,7.80,40.88,0.11,0.02,38.16,3.98,1.58,---,10.78,---,80.87,1.18,0.07,0.00,38.23,27.46,33.71,1.66,4.78,8.53,---,---,---,6.54,82.50,96.16,2023-03-24 10:00:00
11,11~12,14.19,73.69,8.63,43.18,0.11,0.02,43.75,4.36,1.57,---,10.57,---,82.85,1.10,0.06,0.00,30.47,29.85,34.53,1.59,4.32,8.62,---,---,---,6.91,81.23,98.97,2023-03-24 11:00:00
12,12~13,12.81,77.84,9.40,45.13,0.12,0.07,49.74,4.13,1.59,---,8.83,---,86.84,1.18,0.06,0.00,32.91,34.03,67.79,1.53,4.27,7.19,---,---,---,6.71,85.26,104.07,2023-03-24 12:00:00
13,13~14,11.81,80.19,10.63,45.75,0.10,0.06,51.81,4.51,1.58,---,11.07,---,83.29,1.37,0.09,0.00,33.55,33.42,35.87,1.57,3.99,7.16,---,---,---,10.65,86.07,108.24,2023-03-24 13:00:00
14,14~15,9.94,84.65,9.14,48.94,0.12,0.04,56.34,5.09,1.58,---,12.00,---,83.71,1.63,0.51,0.00,34.80,31.33,37.29,1.65,4.07,7.46,---,---,---,16.69,85.88,104.82,2023-03-24 14:00:00
15,15~16,10.87,87.38,9.18,48.18,0.12,0.08,57.59,5.13,1.57,---,8.71,---,88.25,1.29,0.63,0.00,30.49,28.60,41.86,1.53,4.23,8.28,---,---,---,17.71,86.26,105.81,2023-03-24 15:00:00
16,16~17,14.69,78.60,8.59,48.00,0.11,0.06,58.02,5.43,1.66,---,8.94,---,87.98,1.11,0.55,0.00,32.54,31.47,66.45,1.57,4.09,7.29,---,---,---,13.46,86.31,103.75,2023-03-24 16:00:00
17,17~18,15.13,80.27,7.65,44.88,0.20,0.07,66.00,4.69,1.79,---,8.35,---,85.55,1.23,0.06,0.00,39.24,31.66,46.81,1.56,3.79,4.82,---,---,---,7.46,85.28,105.47,2023-03-24 17:00:00
18,18~19,15.68,74.32,7.32,40.56,0.38,0.13,68.25,4.36,2.08,---,7.78,---,83.28,1.63,0.06,0.00,39.77,32.18,39.32,1.47,3.29,4.08,---,---,---,4.08,80.44,98.53,2023-03-24 18:00:00
19,19~20,14.57,68.43,7.57,35.13,0.37,0.12,60.08,4.44,2.10,---,10.03,---,77.44,1.49,0.07,0.00,37.39,40.47,37.43,1.34,2.73,3.76,---,---,---,3.09,77.41,93.03,2023-03-24 19:00:00
20,20~21,14.68,64.17,6.41,32.25,0.38,0.12,52.44,4.31,2.14,---,9.12,---,72.13,1.41,0.06,0.00,40.94,41.06,115.00,1.31,2.89,3.80,---,---,---,3.26,75.42,90.75,2023-03-24 20:00:00
21,21~22,13.07,62.02,5.66,32.18,0.38,0.12,43.71,4.40,2.11,---,7.69,---,71.53,1.49,0.11,0.00,46.74,46.06,117.13,1.35,2.98,4.19,---,---,---,2.98,75.59,91.40,2023-03-24 21:00:00
