,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.50,49.91,5.03,25.75,0.38,0.12,9.03,2.56,2.06,---,3.78,---,58.01,1.30,0.14,0.00,41.38,40.97,132.56,1.71,2.73,2.44,---,---,---,4.95,67.68,67.60,2023-03-05 00:00:00
1,1~2,14.50,48.65,4.68,25.38,0.37,0.13,8.43,2.26,2.07,---,3.69,---,58.90,1.29,0.10,0.00,35.39,32.38,110.85,1.72,2.81,2.34,---,---,---,5.40,67.34,67.12,2023-03-05 01:00:00
2,2~3,7.56,48.97,4.80,24.56,0.38,0.13,8.58,2.25,2.10,---,3.60,---,58.22,1.31,0.07,0.00,25.53,28.25,96.16,1.69,2.86,2.12,---,---,---,5.19,67.39,65.87,2023-03-05 02:00:00
3,3~4,6.13,49.06,4.59,24.44,0.38,0.13,10.26,2.35,2.09,---,3.65,---,57.81,1.33,0.06,0.00,21.29,20.18,45.87,1.72,2.75,2.48,---,---,---,5.08,66.75,65.85,2023-03-05 03:00:00
4,4~5,5.75,49.94,4.95,24.50,0.38,0.13,10.91,2.26,2.11,---,3.71,---,58.00,1.29,0.17,0.00,16.03,16.13,17.91,1.75,2.86,2.18,---,---,---,5.52,67.48,65.53,2023-03-05 04:00:00
5,5~6,5.06,50.12,5.05,24.81,0.37,0.14,11.34,2.19,2.07,---,3.66,---,58.50,1.26,0.19,0.00,15.10,15.35,17.47,1.84,2.88,2.60,---,---,---,5.31,66.94,67.63,2023-03-05 05:00:00
6,6~7,4.19,49.07,4.65,25.25,0.24,0.10,9.41,2.06,0.91,---,3.63,---,60.79,1.18,0.18,0.00,14.44,13.74,42.27,1.78,3.29,2.40,---,---,---,5.36,66.43,68.59,2023-03-05 06:00:00
7,7~8,3.87,49.78,4.88,25.69,0.12,0.08,15.49,1.93,0.56,---,4.13,---,60.97,1.20,0.18,0.00,15.78,14.46,45.02,1.85,3.35,2.60,---,---,---,5.03,67.38,67.31,2023-03-05 07:00:00
8,8~9,5.00,49.84,4.53,25.56,0.11,0.07,33.12,1.93,0.61,---,4.24,---,64.24,1.29,0.18,0.00,18.78,15.89,20.35,1.84,3.26,2.84,---,---,---,5.27,67.96,66.91,2023-03-05 08:00:00
9,9~10,10.75,51.82,5.19,26.75,0.11,0.06,34.18,1.97,0.57,---,4.25,---,64.12,1.22,0.17,0.00,22.11,18.74,26.37,1.78,3.45,3.81,---,---,---,4.87,69.22,66.65,2023-03-05 09:00:00
