,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,11.00,86.48,8.95,35.75,0.14,0.09,13.01,10.14,2.18,114.56,10.94,32.70,70.92,1.09,2.33,0.17,96.10,69.51,92.88,2.87,3.35,7.22,4.67,1.24,224.07,9.06,73.49,106.38,2023-07-08 00:00:00
1,1~2,13.56,83.56,8.08,36.25,0.14,0.10,13.09,7.60,2.20,108.45,6.94,31.02,70.49,1.03,2.16,0.16,84.09,68.07,107.84,2.66,3.40,7.34,4.68,0.88,223.29,9.60,72.73,105.90,2023-07-08 01:00:00
2,2~3,9.38,82.36,8.08,35.50,0.13,0.10,13.46,6.88,2.19,108.65,7.46,31.00,70.19,1.04,2.04,0.17,76.05,62.54,81.17,2.06,3.44,7.19,4.69,0.83,216.20,8.44,72.67,100.00,2023-07-08 02:00:00
3,3~4,7.81,80.58,7.53,35.37,0.14,0.11,14.60,6.47,2.24,107.98,7.25,31.51,69.22,1.06,2.12,0.16,68.92,58.53,159.99,1.56,3.41,7.50,4.71,0.78,218.23,9.06,72.55,102.22,2023-07-08 03:00:00
4,4~5,7.31,80.85,8.02,35.50,0.14,0.12,15.18,5.47,2.21,107.58,6.81,32.27,68.50,1.03,2.02,0.17,60.02,54.98,77.38,1.47,3.46,7.47,4.70,1.24,214.60,8.91,72.17,98.68,2023-07-08 04:00:00
5,5~6,7.81,80.40,7.67,35.44,0.14,0.09,14.96,5.14,1.29,102.78,3.59,29.94,69.25,0.98,2.00,0.17,56.69,51.25,67.90,1.53,3.47,7.19,3.08,0.82,214.91,9.02,71.84,99.47,2023-07-08 05:00:00
6,6~7,6.57,81.23,8.19,35.69,0.13,0.07,14.71,4.72,1.00,103.79,2.57,29.81,71.41,0.89,2.12,0.16,56.57,47.11,66.11,1.50,3.50,6.87,0.00,0.80,217.09,9.28,72.74,100.72,2023-07-08 06:00:00
7,7~8,6.93,81.66,7.61,36.37,0.14,0.08,47.05,4.61,0.84,105.06,2.62,30.57,71.87,1.39,2.21,0.08,57.84,46.74,68.55,1.72,4.13,8.03,0.00,0.88,216.92,8.66,71.71,101.26,2023-07-08 07:00:00
8,8~9,6.44,84.34,11.02,37.63,2.48,0.03,175.55,4.89,0.77,107.98,2.59,32.71,72.68,1.39,2.79,0.00,54.81,46.62,74.35,2.44,5.06,10.97,0.00,1.30,222.96,8.97,71.29,107.46,2023-07-08 08:00:00
9,9~10,7.56,94.01,11.27,40.50,3.35,0.03,184.60,3.93,0.80,117.87,2.70,37.32,77.85,1.54,3.17,0.00,53.01,51.74,76.24,3.06,5.09,12.84,0.01,1.21,241.61,20.06,73.39,111.97,2023-07-08 09:00:00
10,10~11,11.25,103.82,9.91,41.37,3.43,0.05,180.77,3.01,0.78,123.28,3.00,37.06,83.22,1.42,3.43,0.00,56.36,47.28,68.52,2.91,4.99,13.94,0.00,1.00,250.13,18.57,75.63,118.15,2023-07-08 10:00:00
11,11~12,10.94,110.33,11.95,45.07,3.56,0.04,181.86,3.36,0.78,130.22,2.93,38.91,88.38,4.35,3.72,0.00,55.47,44.52,92.45,2.90,4.99,14.07,0.00,0.83,259.18,17.43,78.72,125.69,2023-07-08 11:00:00
12,12~13,9.56,113.20,11.54,45.68,3.62,0.02,189.54,5.05,0.73,131.03,5.44,36.16,89.43,4.63,3.91,0.00,46.91,44.79,58.11,2.69,4.96,13.40,0.00,1.05,263.42,15.51,80.11,129.97,2023-07-08 12:00:00
13,13~14,9.13,114.93,11.20,46.94,3.67,0.02,181.85,7.46,0.75,141.11,8.72,38.69,93.70,4.53,3.87,0.00,45.19,42.32,58.73,2.22,4.99,16.47,0.00,0.86,276.33,17.30,88.29,132.32,2023-07-08 13:00:00
14,14~15,8.75,119.62,11.12,52.19,3.64,0.03,176.73,9.52,0.75,146.77,9.28,42.50,94.99,4.91,3.44,0.00,37.93,43.76,62.42,2.19,5.00,16.47,0.00,0.87,281.43,17.76,91.92,133.81,2023-07-08 14:00:00
15,15~16,15.31,123.33,10.94,51.87,3.59,0.04,173.16,10.06,0.71,143.71,5.81,42.21,95.69,4.43,3.58,0.00,39.58,52.19,68.70,2.25,5.02,16.31,0.00,1.00,281.57,17.78,91.28,133.90,2023-07-08 15:00:00
16,16~17,11.88,121.39,12.04,52.13,1.74,0.05,154.75,9.25,0.85,144.78,5.87,42.07,96.84,4.66,3.51,0.00,45.67,53.58,64.84,2.22,5.09,13.72,0.00,0.84,283.63,16.12,96.59,132.48,2023-07-08 16:00:00
17,17~18,10.56,111.23,10.80,52.56,0.15,0.05,56.57,7.31,1.26,147.34,7.51,42.11,97.72,2.41,3.12,0.00,38.47,46.03,63.43,1.31,4.99,9.97,0.15,1.00,273.83,10.85,92.11,132.96,2023-07-08 17:00:00
18,18~19,10.62,102.00,11.57,50.00,0.16,0.07,21.51,5.30,1.67,143.73,7.37,42.52,93.84,1.23,2.97,0.14,38.76,43.32,60.62,1.09,4.83,9.19,4.30,0.93,262.31,8.81,87.46,128.32,2023-07-08 18:00:00
19,19~20,11.88,99.16,9.05,46.13,0.15,0.08,18.87,6.01,2.24,135.06,7.35,40.77,86.94,1.45,2.86,0.17,44.16,47.28,89.52,1.00,4.46,8.47,4.73,0.76,260.51,9.38,85.23,128.91,2023-07-08 19:00:00
20,20~21,16.19,95.05,9.16,43.31,0.15,0.07,19.49,4.94,2.17,127.19,5.68,38.70,82.81,1.21,2.82,0.17,48.44,53.75,69.50,1.00,4.43,7.90,4.72,1.11,256.92,9.96,85.26,125.59,2023-07-08 20:00:00
21,21~22,12.87,96.18,8.95,43.87,0.15,0.10,18.04,7.03,2.24,126.50,5.60,38.90,82.00,1.33,2.75,0.16,56.22,57.40,79.92,1.07,4.49,7.66,4.71,1.01,247.59,8.26,85.84,118.06,2023-07-08 21:00:00
22,22~23,15.69,94.32,9.22,42.50,0.15,0.10,13.73,7.89,2.20,122.96,5.59,35.53,81.84,1.13,2.71,0.17,66.30,67.71,87.32,1.00,4.06,7.31,4.70,1.37,242.02,9.46,81.48,115.62,2023-07-08 22:00:00
23,23~24,14.56,90.22,8.59,40.00,0.14,0.08,11.88,8.09,2.14,117.47,5.50,32.81,79.16,1.35,2.45,0.16,73.17,72.27,89.65,1.00,3.51,6.91,4.68,0.96,226.23,9.19,71.09,109.69,2023-07-08 23:00:00
