,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,17.00,51.74,3.95,27.00,0.35,0.11,9.49,2.62,2.10,---,3.16,---,63.79,1.50,0.08,0.00,52.00,44.38,138.27,1.22,2.73,3.66,---,---,---,3.33,71.59,88.78,2023-03-30 00:00:00
1,1~2,12.43,50.81,4.40,26.87,0.35,0.11,9.24,2.40,2.09,---,3.03,---,63.04,1.21,0.07,0.00,32.38,39.96,77.38,1.22,2.67,4.00,---,---,---,3.08,71.76,86.01,2023-03-30 01:00:00
2,2~3,8.32,50.19,4.09,26.69,0.36,0.12,9.13,2.49,2.11,---,2.94,---,63.39,1.20,0.08,0.00,24.05,36.85,114.48,1.19,2.74,3.28,---,---,---,3.39,71.96,84.62,2023-03-30 02:00:00
3,3~4,6.31,50.41,4.51,26.75,0.35,0.13,10.89,2.49,2.10,---,2.81,---,62.82,1.19,0.07,0.00,23.09,22.02,37.96,1.15,2.70,3.31,---,---,---,3.22,70.93,83.19,2023-03-30 03:00:00
4,4~5,5.75,48.87,4.08,27.19,0.36,0.02,10.79,2.49,2.11,---,2.94,---,62.25,1.14,0.07,0.00,17.55,17.79,20.66,1.19,2.71,3.53,---,---,---,3.96,71.55,82.52,2023-03-30 04:00:00
5,5~6,5.37,48.38,4.33,27.12,0.36,0.01,11.36,2.56,2.01,---,2.91,---,63.52,1.16,0.14,0.00,17.06,16.16,20.44,1.13,2.79,3.32,---,---,---,3.02,70.95,82.50,2023-03-30 05:00:00
6,6~7,4.88,48.25,5.76,27.88,0.10,0.01,10.63,2.12,0.88,---,2.96,---,65.20,1.06,0.12,0.00,15.37,15.50,41.70,1.12,3.92,3.06,---,---,---,3.43,70.13,83.72,2023-03-30 06:00:00
7,7~8,6.00,48.53,6.87,29.12,0.09,0.04,14.34,1.88,0.64,---,2.98,---,65.68,1.15,0.14,0.00,20.59,15.81,49.37,1.13,4.02,3.25,---,---,---,3.29,72.10,85.85,2023-03-30 07:00:00
8,8~9,6.94,51.35,6.55,33.94,0.09,0.06,18.60,1.84,1.57,---,4.21,---,66.60,1.29,0.13,0.00,19.99,21.62,26.33,1.12,3.98,4.28,---,---,---,4.67,72.59,89.34,2023-03-30 08:00:00
9,9~10,13.81,58.97,7.41,35.25,0.09,0.07,28.30,2.20,1.54,---,6.41,---,69.16,1.09,0.33,0.00,25.48,22.29,26.02,1.38,4.14,4.90,---,---,---,7.72,74.89,92.82,2023-03-30 09:00:00
10,10~11,7.00,62.65,7.59,38.44,0.09,0.07,31.51,2.49,1.54,---,9.09,---,69.90,1.13,0.46,0.00,23.75,25.34,25.58,1.53,4.80,6.01,---,---,---,6.84,78.33,99.28,2023-03-30 10:00:00
11,11~12,10.87,65.82,8.89,38.94,0.08,0.09,37.96,3.05,2.37,---,9.00,---,70.91,1.53,1.32,0.00,24.80,30.44,62.56,1.53,4.07,6.00,---,---,---,7.19,78.51,97.93,2023-03-30 11:00:00
12,12~13,10.82,65.28,9.47,39.68,0.10,0.06,36.23,3.16,2.34,---,7.72,---,73.37,1.53,1.20,0.00,31.92,29.34,48.34,1.59,3.87,4.68,---,---,---,6.37,80.88,96.94,2023-03-30 12:00:00
13,13~14,8.00,65.27,9.56,41.00,0.09,0.06,44.55,3.87,2.34,---,8.72,---,80.04,1.10,1.08,0.00,27.17,24.94,32.36,1.44,3.73,4.40,---,---,---,6.90,80.41,96.94,2023-03-30 13:00:00
14,14~15,7.18,67.16,10.92,42.94,0.09,0.06,45.85,4.20,2.41,---,8.85,---,78.84,1.14,1.07,0.00,30.06,22.09,37.50,1.41,4.04,4.79,---,---,---,8.71,82.16,99.34,2023-03-30 14:00:00
15,15~16,8.00,67.94,9.50,41.75,0.09,0.07,40.23,4.32,2.39,---,11.27,---,80.31,1.30,1.09,0.00,26.71,22.66,46.49,1.31,3.96,5.75,---,---,---,7.78,80.63,100.81,2023-03-30 15:00:00
16,16~17,9.63,70.78,8.99,40.25,0.09,0.07,35.76,4.52,2.46,---,12.94,---,76.19,1.16,0.34,0.00,34.40,31.12,68.50,1.37,3.52,5.78,---,---,---,6.73,79.47,99.63,2023-03-30 16:00:00
17,17~18,9.75,66.25,9.11,37.44,0.15,0.06,42.39,5.14,2.78,---,10.50,---,75.93,1.30,0.06,0.00,42.27,27.54,49.50,1.44,3.20,4.72,---,---,---,5.01,78.86,100.06,2023-03-30 17:00:00
18,18~19,16.81,63.78,6.52,34.81,0.36,0.12,49.11,4.53,2.93,---,10.41,---,74.89,1.29,0.09,0.00,37.43,32.22,38.21,1.35,2.70,3.63,---,---,---,3.88,77.02,95.19,2023-03-30 18:00:00
19,19~20,18.81,58.69,6.53,32.88,0.35,0.10,50.74,4.25,2.97,---,10.43,---,78.15,1.33,0.14,0.00,36.59,37.93,39.40,1.34,2.68,3.15,---,---,---,3.51,76.05,92.47,2023-03-30 19:00:00
20,20~21,18.75,56.78,5.91,31.62,0.35,0.12,44.33,4.43,2.93,---,10.16,---,67.09,1.35,0.13,0.00,41.23,43.63,105.85,1.37,2.66,3.35,---,---,---,4.56,74.48,90.47,2023-03-30 20:00:00
21,21~22,23.32,54.35,6.07,29.75,0.36,0.12,36.66,4.00,2.95,---,9.38,---,67.49,1.61,0.13,0.00,43.42,46.84,169.93,1.38,2.76,3.68,---,---,---,3.81,74.15,89.15,2023-03-30 21:00:00
22,22~23,19.87,54.31,4.73,28.88,0.35,0.11,13.25,3.42,2.93,---,7.55,---,64.44,1.28,0.13,0.00,49.74,49.63,142.27,1.28,2.71,3.44,---,---,---,3.74,74.15,86.60,2023-03-30 22:00:00
