,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.25,55.07,5.42,26.56,0.39,0.10,9.56,3.22,1.68,88.22,4.66,22.22,61.34,1.11,0.83,0.17,49.56,43.29,113.94,2.47,2.64,2.68,4.24,0.72,160.31,2.93,59.65,76.18,2023-12-06 00:00:00
1,1~2,15.00,52.84,5.51,26.69,0.39,0.10,9.46,3.29,1.70,87.32,4.18,23.17,59.97,1.11,0.82,0.17,35.82,34.28,144.22,2.53,2.62,2.82,4.25,1.68,158.84,3.54,58.40,75.82,2023-12-06 01:00:00
2,2~3,9.63,52.65,5.38,26.25,0.40,0.12,9.92,2.86,1.69,83.57,2.79,21.56,59.22,1.11,0.81,0.17,25.36,26.70,56.96,2.41,2.61,2.78,4.24,0.82,157.52,3.56,58.47,74.00,2023-12-06 02:00:00
3,3~4,7.62,51.94,5.55,26.43,0.40,0.12,10.28,2.60,1.70,83.03,2.53,21.09,59.41,1.20,0.95,0.16,22.24,23.00,24.39,2.37,2.70,2.34,4.26,1.05,156.14,2.91,58.51,73.68,2023-12-06 03:00:00
4,4~5,6.63,50.53,5.10,26.38,0.39,0.02,11.71,2.47,1.73,83.21,2.46,21.57,59.18,1.07,0.75,0.17,19.25,24.57,21.04,2.41,2.63,2.50,4.25,0.96,155.68,3.28,57.87,73.00,2023-12-06 04:00:00
5,5~6,6.87,50.60,5.89,26.44,0.40,0.02,12.03,2.35,1.66,83.82,2.47,21.91,59.44,1.30,0.82,0.17,16.87,21.76,22.47,2.40,2.73,2.88,4.24,1.03,155.95,3.00,59.02,72.81,2023-12-06 05:00:00
6,6~7,6.50,50.47,5.51,26.56,0.29,0.04,10.46,1.73,1.32,85.44,2.53,21.85,61.06,0.93,0.74,0.16,19.80,16.63,52.20,2.35,3.89,2.78,2.21,1.94,160.64,5.65,59.74,73.32,2023-12-06 06:00:00
7,7~8,6.32,52.09,5.24,27.56,0.13,0.03,14.19,1.99,0.66,85.19,2.48,22.12,60.59,0.92,0.81,0.17,16.02,15.86,30.66,2.40,4.01,2.75,0.27,7.41,163.08,7.07,59.97,73.63,2023-12-06 07:00:00
8,8~9,8.75,54.97,9.77,33.44,0.12,0.03,22.73,2.30,0.66,90.57,3.28,25.00,62.29,0.78,0.79,0.17,20.29,22.96,24.84,2.44,4.10,3.75,0.00,2.13,171.35,9.59,60.30,78.49,2023-12-06 08:00:00
9,9~10,12.93,58.53,9.92,35.44,0.12,0.04,28.19,3.28,0.67,100.85,5.18,28.17,67.50,0.78,1.30,0.17,21.82,29.54,26.39,2.69,4.06,5.19,0.00,1.77,185.65,16.12,62.54,78.63,2023-12-06 09:00:00
10,10~11,9.57,64.91,10.07,38.56,0.12,0.03,32.29,3.71,0.65,103.08,6.56,27.18,69.34,0.97,2.16,0.16,23.15,24.73,55.40,2.56,4.59,5.16,0.00,2.74,190.41,16.82,64.57,80.87,2023-12-06 10:00:00
11,11~12,8.87,69.22,10.15,39.19,0.12,0.07,34.90,3.95,1.04,105.69,8.38,28.31,69.00,0.78,3.35,0.15,30.91,21.02,46.20,2.50,3.89,5.58,0.00,5.32,187.67,12.59,67.41,83.25,2023-12-06 11:00:00
12,12~13,9.75,69.74,9.37,38.31,0.13,0.07,32.09,5.16,1.49,106.55,7.78,27.27,71.50,0.81,2.96,0.17,26.16,23.96,36.13,2.59,3.73,5.01,0.00,3.01,188.29,10.07,68.99,85.75,2023-12-06 12:00:00
13,13~14,12.38,69.23,9.72,38.69,0.13,0.05,39.26,4.39,1.51,106.96,7.97,28.37,70.62,0.88,2.63,0.17,26.92,25.90,33.75,2.63,3.51,5.62,0.00,1.61,189.31,10.46,68.52,86.44,2023-12-06 13:00:00
14,14~15,15.31,71.15,10.34,40.68,0.13,0.07,39.54,4.34,1.55,118.67,10.69,28.91,79.07,1.05,2.50,0.17,28.28,30.47,61.42,2.69,3.93,5.44,0.20,1.85,192.72,11.22,66.75,89.56,2023-12-06 14:00:00
15,15~16,10.37,70.82,9.56,39.75,0.13,0.07,37.73,4.05,0.66,117.77,10.31,31.46,76.00,0.79,2.31,0.16,26.95,34.99,40.55,2.81,4.55,6.03,0.09,6.46,192.29,10.94,66.79,89.81,2023-12-06 15:00:00
16,16~17,10.57,71.06,9.92,39.94,0.21,0.06,35.76,4.74,1.16,116.06,9.35,31.90,74.81,0.84,2.40,0.17,32.32,36.42,35.94,3.03,4.01,4.91,0.89,3.63,191.90,10.31,68.81,87.94,2023-12-06 16:00:00
17,17~18,18.43,68.53,9.76,37.50,0.39,0.10,45.76,4.90,1.69,113.10,7.81,31.25,74.04,0.83,2.06,0.17,35.33,31.43,56.78,3.03,3.39,4.22,4.35,1.25,193.23,8.22,77.60,85.32,2023-12-06 17:00:00
18,18~19,18.75,62.49,8.99,33.81,0.38,0.11,65.11,6.51,1.73,108.93,7.78,28.43,72.72,1.18,1.26,0.17,35.70,34.67,89.75,2.91,3.14,3.99,4.30,0.92,179.03,6.72,68.53,81.68,2023-12-06 18:00:00
19,19~20,14.32,59.51,9.13,32.38,0.38,0.11,62.86,5.33,1.71,107.43,7.41,26.90,73.12,1.04,1.45,0.16,36.52,33.48,128.17,2.81,2.88,3.28,4.29,0.96,167.34,5.47,60.39,80.12,2023-12-06 19:00:00
20,20~21,15.18,58.37,7.93,31.81,0.38,0.10,60.65,5.16,1.72,100.43,7.22,26.19,67.02,1.06,1.92,0.17,39.05,36.20,55.92,2.81,2.57,2.85,4.26,0.97,163.04,5.47,59.53,77.01,2023-12-06 20:00:00
21,21~22,16.00,57.35,6.72,30.63,0.39,0.12,48.84,4.69,1.69,97.87,5.99,26.34,65.54,1.33,1.28,0.17,48.45,40.69,136.18,2.63,2.64,2.65,4.26,1.08,159.70,5.28,58.03,75.94,2023-12-06 21:00:00
22,22~23,22.13,56.43,6.77,29.50,0.38,0.12,14.04,4.49,1.73,93.03,5.79,24.28,62.96,0.96,1.05,0.17,48.99,48.54,132.09,2.62,2.64,2.66,4.25,0.70,159.65,5.22,58.27,75.30,2023-12-06 22:00:00
23,23~24,22.37,55.51,5.37,28.25,0.38,0.12,10.85,3.72,1.69,90.10,6.65,23.03,60.42,0.92,1.26,0.16,56.40,48.24,149.20,2.53,2.63,2.50,4.25,1.44,155.66,4.87,57.49,72.50,2023-12-06 23:00:00
