,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,8.31,45.53,4.97,22.00,0.35,0.12,6.94,2.02,1.84,---,2.94,---,49.79,1.38,0.14,0.00,17.63,16.25,18.37,2.44,2.95,2.35,---,---,---,4.96,56.57,47.20,2023-01-29 00:00:00
1,1~2,7.56,44.40,5.32,22.38,0.37,0.11,6.81,2.07,1.87,---,2.71,---,47.53,1.10,0.07,0.00,15.50,18.60,40.21,2.44,3.08,2.47,---,---,---,4.95,56.82,48.02,2023-01-29 01:00:00
2,2~3,5.00,43.70,5.67,21.94,0.36,0.12,6.75,1.99,1.88,---,2.69,---,48.15,1.11,0.07,0.00,14.06,14.71,84.76,2.46,3.04,2.25,---,---,---,5.12,56.37,48.09,2023-01-29 02:00:00
3,3~4,4.88,43.68,5.12,22.18,0.36,0.12,7.43,1.98,1.90,---,2.69,---,48.53,1.09,0.07,0.00,13.57,12.91,113.28,2.63,2.97,2.40,---,---,---,4.89,56.57,49.63,2023-01-29 03:00:00
4,4~5,4.94,44.72,5.32,22.00,0.37,0.12,7.22,1.98,1.88,---,2.88,---,48.51,1.03,0.06,0.00,13.09,13.09,50.89,2.72,3.08,2.38,---,---,---,5.22,56.80,48.24,2023-01-29 04:00:00
5,5~6,4.81,43.94,4.87,22.25,0.36,0.12,7.56,1.91,1.84,---,2.65,---,48.34,1.00,0.06,0.00,13.62,12.63,21.47,2.72,3.04,2.41,---,---,---,4.93,56.49,47.38,2023-01-29 05:00:00
6,6~7,4.06,44.65,5.33,22.13,0.32,0.11,7.17,1.62,1.15,---,2.72,---,50.72,1.02,0.07,0.00,11.04,10.80,12.76,2.68,3.54,2.34,---,---,---,5.93,56.94,48.13,2023-01-29 06:00:00
7,7~8,3.69,44.76,5.21,22.56,0.10,0.05,8.55,1.63,0.66,---,2.87,---,49.88,1.21,0.06,0.00,11.37,10.29,23.78,2.63,3.60,2.47,---,---,---,4.84,56.48,47.99,2023-01-29 07:00:00
8,8~9,4.62,45.62,5.20,23.06,0.10,0.04,8.57,1.66,1.90,---,2.85,---,51.71,0.95,0.06,0.00,11.78,12.15,44.57,2.66,3.76,2.69,---,---,---,5.18,57.23,48.16,2023-01-29 08:00:00
9,9~10,4.69,46.18,5.68,23.44,0.09,0.03,8.87,1.62,1.88,---,2.88,---,53.03,0.99,0.06,0.00,13.31,12.60,40.32,2.62,3.57,2.78,---,---,---,4.90,58.10,47.24,2023-01-29 09:00:00
10,10~11,4.44,46.94,5.43,24.50,0.09,0.03,9.49,1.61,1.86,---,3.13,---,54.97,1.23,0.07,0.00,16.57,11.81,13.90,2.69,3.92,2.87,---,---,---,5.28,57.77,49.36,2023-01-29 10:00:00
