,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,15.50,76.62,7.11,36.75,0.11,0.10,8.63,5.34,1.67,100.13,2.65,26.04,71.44,1.25,1.59,0.17,52.40,51.86,120.43,3.44,3.06,5.97,4.58,1.05,211.14,16.65,64.84,103.35,2023-08-03 00:00:00
1,1~2,9.94,75.99,7.73,37.06,0.12,0.10,8.38,3.74,1.71,98.40,2.79,24.62,70.99,1.21,1.61,0.17,55.24,44.46,60.61,3.43,2.99,6.50,4.60,0.84,210.08,16.01,65.00,102.88,2023-08-03 01:00:00
2,2~3,8.56,70.02,7.07,35.50,0.11,0.11,8.17,4.36,1.68,96.37,2.65,24.49,69.23,0.98,1.41,0.16,51.45,37.92,51.79,3.44,2.93,5.54,4.62,1.22,199.77,14.84,62.87,96.22,2023-08-03 02:00:00
3,3~4,7.32,66.82,7.00,33.38,0.12,0.12,9.08,3.67,1.70,93.40,2.63,23.53,67.24,0.96,1.40,0.16,43.63,35.68,45.57,3.44,2.94,5.86,4.64,0.84,194.71,14.00,61.37,93.99,2023-08-03 03:00:00
4,4~5,6.93,69.31,7.28,33.93,0.15,0.11,9.99,4.01,1.73,94.28,2.53,23.72,68.03,0.98,1.28,0.17,42.28,31.79,54.53,3.47,2.92,5.88,4.63,1.07,197.23,16.00,62.69,93.44,2023-08-03 04:00:00
5,5~6,6.32,69.47,7.37,34.25,0.16,0.09,9.66,4.22,1.41,94.74,2.59,23.90,68.25,0.87,1.55,0.16,39.73,30.65,68.56,3.56,2.92,6.16,3.37,1.32,199.23,16.40,62.66,94.71,2023-08-03 05:00:00
6,6~7,6.31,70.96,7.20,34.82,0.16,0.06,9.12,3.78,0.89,97.55,2.47,24.27,70.81,0.88,1.46,0.17,37.76,29.92,40.73,3.56,3.10,6.31,0.00,1.29,203.46,15.35,64.58,97.75,2023-08-03 06:00:00
7,7~8,6.25,73.64,8.20,35.50,0.16,0.08,12.62,3.73,0.72,96.17,2.31,23.72,70.14,1.03,1.56,0.02,37.04,27.85,40.53,3.50,3.86,6.91,0.00,2.86,205.96,16.38,65.11,97.10,2023-08-03 07:00:00
8,8~9,7.12,75.54,7.46,37.87,0.17,0.08,18.69,3.65,0.76,100.79,2.40,25.75,72.64,1.14,1.54,0.07,33.52,28.59,39.08,3.53,3.75,7.31,0.00,5.27,204.80,15.59,64.84,96.56,2023-08-03 08:00:00
9,9~10,7.38,84.51,7.54,39.13,0.17,0.08,19.74,3.07,0.76,107.36,2.91,30.57,73.88,1.11,1.57,0.01,36.94,28.07,75.90,3.29,3.89,8.72,0.00,3.65,212.32,15.99,65.33,102.07,2023-08-03 09:00:00
10,10~11,7.44,98.46,10.86,40.00,0.19,0.07,18.90,3.10,0.70,121.70,2.78,31.60,87.32,1.22,1.44,0.01,35.20,29.36,46.60,2.81,3.88,8.68,0.00,4.07,212.82,15.07,64.83,104.81,2023-08-03 10:00:00
11,11~12,7.50,107.90,12.16,44.12,0.19,0.06,19.48,2.74,0.74,116.00,2.66,30.53,82.81,3.18,1.65,0.00,36.00,35.50,39.52,2.84,3.98,8.66,0.00,3.19,215.55,14.66,67.11,105.40,2023-08-03 11:00:00
12,12~13,9.87,108.61,11.16,44.13,0.19,0.06,19.47,2.44,0.74,119.55,2.90,29.75,86.90,2.98,1.63,0.00,37.84,34.42,45.64,3.16,3.91,8.25,0.00,2.53,214.19,15.56,66.69,104.25,2023-08-03 12:00:00
13,13~14,11.25,106.70,9.67,43.43,0.19,0.06,19.83,1.86,0.73,118.67,4.04,27.62,87.01,3.01,1.61,0.00,37.31,32.08,55.74,2.90,3.78,8.69,0.00,2.81,219.59,16.28,66.89,109.04,2023-08-03 13:00:00
14,14~15,20.19,107.00,10.12,42.94,0.19,0.07,13.81,1.81,0.72,121.27,3.65,28.68,88.94,2.63,1.47,0.00,39.59,29.02,53.15,3.10,3.85,8.82,0.00,10.11,227.62,17.40,67.87,113.09,2023-08-03 14:00:00
15,15~16,14.81,105.41,9.84,43.13,0.18,0.04,12.46,2.45,0.73,123.06,4.38,29.76,88.92,2.78,1.73,0.00,38.29,30.15,38.07,3.15,4.00,9.28,0.00,13.68,222.33,16.17,67.56,108.72,2023-08-03 15:00:00
16,16~17,13.94,106.76,10.91,43.50,0.19,0.07,11.03,3.87,0.76,121.24,4.78,29.67,86.79,2.95,1.52,0.11,42.45,33.62,41.96,3.19,3.96,9.09,0.00,13.84,224.78,16.21,67.91,111.22,2023-08-03 16:00:00
17,17~18,12.87,98.61,9.70,40.81,0.18,0.06,12.40,4.35,1.22,116.13,4.16,28.25,83.72,1.41,1.65,0.16,43.23,32.26,44.20,3.22,3.79,7.31,0.42,1.05,222.23,15.85,68.29,109.09,2023-08-03 17:00:00
18,18~19,13.32,89.34,8.30,40.06,0.16,0.09,13.65,3.10,1.82,116.69,8.53,28.13,80.03,1.35,1.58,0.17,43.33,38.37,69.59,3.22,3.60,7.07,4.66,0.83,220.51,15.00,67.74,109.22,2023-08-03 18:00:00
