,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,15.56,68.55,4.65,34.87,0.19,0.10,10.81,2.18,2.30,101.53,5.03,28.03,68.47,1.64,1.52,0.17,50.88,41.43,58.63,0.87,3.22,2.88,4.47,1.01,190.49,10.15,58.35,92.16,2023-06-25 00:00:00
1,1~2,11.44,67.17,4.34,35.25,0.19,0.11,10.78,2.23,2.32,100.79,5.19,28.73,66.87,1.23,1.38,0.16,52.87,38.75,55.70,0.91,3.25,3.15,4.48,1.06,193.31,11.53,58.35,93.75,2023-06-25 01:00:00
2,2~3,9.06,66.37,4.59,34.19,0.20,0.08,10.67,2.19,2.32,99.55,5.34,27.40,66.81,1.22,1.42,0.17,52.75,35.76,50.44,0.91,3.18,3.22,4.46,1.38,187.02,10.81,58.21,88.69,2023-06-25 02:00:00
3,3~4,10.13,67.01,4.40,33.81,0.19,0.11,11.75,2.22,2.30,99.26,5.19,27.69,66.38,1.30,1.33,0.16,44.95,32.75,57.11,0.87,3.21,3.09,4.47,1.24,186.72,9.50,58.11,89.57,2023-06-25 03:00:00
4,4~5,8.37,65.55,4.62,34.38,0.19,0.11,12.41,2.25,2.27,83.39,3.41,25.16,54.82,1.22,1.38,0.17,41.19,31.36,67.34,0.91,3.16,3.22,4.47,0.95,186.43,10.53,58.04,88.68,2023-06-25 04:00:00
5,5~6,7.13,65.31,4.57,34.18,0.19,0.11,12.21,2.21,1.36,82.69,2.62,26.04,54.03,1.11,1.31,0.17,39.81,29.58,40.42,0.94,3.27,3.12,2.73,1.07,185.65,10.07,58.04,88.09,2023-06-25 05:00:00
6,6~7,7.43,66.69,4.67,34.13,0.19,0.06,11.93,1.93,1.13,83.35,2.59,26.17,54.59,1.02,1.36,0.01,37.81,27.05,41.20,0.90,3.40,3.13,0.00,0.91,190.95,9.03,58.80,93.51,2023-06-25 06:00:00
7,7~8,6.88,69.17,4.47,34.87,0.19,0.07,16.84,1.88,1.01,85.53,2.48,27.46,55.59,1.12,1.60,0.00,34.64,27.57,43.68,0.91,4.14,3.47,0.00,1.11,195.11,9.56,59.40,95.84,2023-06-25 07:00:00
8,8~9,6.44,73.07,4.34,35.63,0.18,0.07,23.58,1.93,1.02,85.71,2.47,26.74,56.50,1.07,1.90,0.00,39.75,30.43,52.50,0.94,5.15,3.53,0.00,0.90,203.51,10.19,60.66,101.35,2023-06-25 08:00:00
9,9~10,6.62,80.72,6.21,39.69,0.28,0.06,22.85,2.48,0.94,97.63,2.93,28.79,65.91,1.37,2.08,0.00,39.00,31.62,67.76,1.00,5.20,3.79,0.00,0.86,204.83,10.25,61.13,101.96,2023-06-25 09:00:00
10,10~11,7.50,80.73,7.67,39.81,1.99,0.05,22.43,7.24,0.88,119.03,3.79,31.74,83.50,1.17,2.04,0.00,37.99,30.14,44.61,1.09,5.22,3.87,0.00,1.33,211.91,13.19,61.43,104.84,2023-06-25 10:00:00
11,11~12,9.25,77.09,8.07,40.06,1.82,0.04,22.64,5.00,0.94,120.24,3.96,31.97,84.31,3.19,2.16,0.00,35.27,30.37,41.80,0.94,5.21,3.63,0.00,0.88,217.94,14.25,61.60,109.54,2023-06-25 11:00:00
