,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.00,77.63,8.76,40.34,0.44,0.06,11.67,3.96,1.58,99.05,2.97,17.75,78.33,1.15,3.76,0.00,115.05,80.28,110.00,4.47,3.06,7.00,4.60,0.73,209.44,9.72,74.18,93.47,2024-09-05 00:00:00
1,1~2,11.00,75.31,8.56,39.91,0.44,0.10,11.45,4.17,1.67,92.55,2.66,17.17,72.72,1.41,3.20,0.00,103.31,67.93,92.78,4.47,2.94,6.32,4.55,0.75,207.81,8.88,73.71,93.43,2024-09-05 01:00:00
2,2~3,9.69,75.06,8.83,39.28,0.44,0.09,11.87,4.07,1.59,88.87,2.84,17.47,68.56,4.38,3.49,0.00,93.66,57.15,79.19,4.44,2.94,6.30,4.55,0.92,208.38,9.28,73.93,93.05,2024-09-05 02:00:00
3,3~4,8.56,75.69,9.08,38.56,0.44,0.03,12.16,3.22,1.68,85.51,2.56,17.85,65.10,4.21,3.50,0.00,88.70,48.98,73.53,4.37,2.87,6.63,4.55,0.94,207.95,9.31,74.33,92.18,2024-09-05 03:00:00
4,4~5,8.38,75.12,9.04,39.55,0.44,0.01,12.37,3.13,1.62,84.68,2.41,17.24,65.03,4.01,3.02,0.00,81.79,48.26,72.47,4.38,2.94,7.53,4.54,0.95,207.80,9.44,74.31,91.86,2024-09-05 04:00:00
5,5~6,7.62,74.19,8.33,40.28,0.39,0.00,11.85,3.21,1.54,83.94,2.38,16.98,64.58,4.31,3.36,0.00,76.66,45.83,69.03,4.34,3.44,7.16,1.97,0.75,205.72,8.18,74.34,91.51,2024-09-05 05:00:00
6,6~7,7.63,75.12,8.73,41.99,0.19,0.05,15.11,2.83,0.76,84.28,2.21,17.05,65.02,4.41,3.48,0.00,74.72,44.41,99.94,4.38,4.06,7.06,0.00,12.34,210.62,8.85,73.76,94.18,2024-09-05 06:00:00
7,7~8,9.44,78.94,10.86,51.79,0.18,0.03,18.69,2.74,0.62,90.66,2.66,20.07,67.93,4.32,3.72,0.00,78.37,47.06,73.19,4.47,4.19,7.65,0.00,13.42,224.81,12.19,75.47,99.10,2024-09-05 07:00:00
8,8~9,16.68,96.00,16.80,65.49,0.18,0.08,42.18,3.64,0.72,119.61,4.72,32.37,82.52,1.38,4.16,0.00,81.72,50.66,81.84,4.56,5.12,9.91,0.00,4.56,252.09,27.68,81.83,103.19,2024-09-05 08:00:00
9,9~10,17.13,124.26,14.68,75.28,0.19,0.67,52.53,12.09,0.65,135.87,6.78,36.33,92.76,1.27,4.96,0.00,71.66,47.82,71.78,5.00,5.88,13.50,0.00,5.08,311.45,51.35,95.81,115.66,2024-09-05 09:00:00
