,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,15.38,56.84,5.83,32.00,0.36,0.12,10.25,5.65,1.71,103.20,4.77,34.25,64.18,1.92,1.01,0.17,72.20,61.17,76.43,2.66,2.64,3.88,4.39,0.71,184.95,4.15,69.27,86.93,2023-11-06 00:00:00
1,1~2,13.50,58.72,6.12,31.75,0.36,0.11,10.22,4.50,1.71,100.60,2.41,34.09,64.10,0.95,0.87,0.17,62.39,51.67,151.32,2.69,2.66,3.40,4.40,0.99,183.25,3.79,68.77,85.51,2023-11-06 01:00:00
2,2~3,12.00,57.22,5.86,31.13,0.35,0.08,10.40,4.13,1.71,98.60,2.37,32.38,63.85,0.97,1.05,0.16,54.29,42.02,70.94,2.62,2.66,3.31,4.40,0.88,181.78,3.84,68.30,84.93,2023-11-06 02:00:00
3,3~4,13.25,57.76,5.87,30.75,0.36,0.12,11.16,3.50,1.70,97.57,2.54,31.51,63.52,0.95,0.82,0.17,45.95,37.80,46.78,2.63,2.67,3.94,4.40,0.91,181.35,3.84,68.46,84.44,2023-11-06 03:00:00
4,4~5,9.12,55.91,5.83,30.62,0.36,0.12,12.38,3.03,1.71,95.06,2.50,29.96,62.60,0.94,0.90,0.16,39.83,38.36,43.77,2.53,2.60,3.78,4.39,0.79,180.51,3.78,68.61,83.69,2023-11-06 04:00:00
5,5~6,8.44,55.70,5.86,30.38,0.36,0.04,12.74,2.97,1.67,95.09,2.50,29.85,62.74,1.02,0.84,0.17,38.17,33.20,41.73,2.50,2.51,3.94,4.41,1.64,180.01,3.76,68.46,83.18,2023-11-06 05:00:00
6,6~7,8.19,55.58,5.88,31.37,0.16,0.05,11.70,2.27,0.96,96.88,2.43,29.50,64.95,0.84,0.89,0.17,34.36,32.39,65.77,2.47,3.63,4.07,1.90,2.74,183.41,6.59,67.90,83.81,2023-11-06 06:00:00
7,7~8,7.31,55.49,6.00,33.00,0.10,0.02,19.14,2.08,0.64,98.23,2.88,30.71,64.64,1.44,0.92,0.14,37.50,33.13,59.08,2.50,3.66,3.68,0.00,5.18,189.11,7.72,68.76,86.07,2023-11-06 07:00:00
8,8~9,9.75,67.29,7.84,43.25,0.10,0.00,36.44,3.87,1.64,107.07,3.37,35.91,67.79,0.93,1.03,0.00,41.55,34.51,47.01,2.59,4.38,5.75,0.00,2.78,210.88,16.03,71.33,95.93,2023-11-06 08:00:00
9,9~10,8.13,81.43,12.20,55.31,0.09,0.01,47.51,5.28,1.64,120.56,4.44,39.52,76.60,0.90,2.91,0.00,44.25,35.44,47.50,2.88,5.22,8.81,0.00,3.35,241.88,29.63,75.34,105.07,2023-11-06 09:00:00
10,10~11,8.37,90.72,13.81,62.32,0.10,0.06,48.69,6.31,1.64,138.26,9.81,44.51,83.94,0.85,3.89,0.00,45.32,36.43,43.02,2.81,5.84,11.15,0.00,8.92,252.02,32.94,78.62,108.00,2023-11-06 10:00:00
11,11~12,9.69,94.21,15.09,63.12,0.10,1.69,61.72,8.31,1.61,146.17,12.29,48.39,85.49,1.22,3.60,0.00,46.83,40.99,52.20,2.94,5.66,10.85,0.00,18.07,254.69,28.61,79.40,115.62,2023-11-06 11:00:00
12,12~13,14.31,97.15,15.04,60.56,0.10,1.21,59.09,8.50,1.65,149.07,12.38,46.03,90.66,1.00,1.66,0.00,40.13,43.56,79.31,3.87,5.31,10.09,0.00,15.35,246.75,16.82,80.25,120.88,2023-11-06 12:00:00
13,13~14,15.81,99.76,15.59,60.44,0.10,0.90,70.49,6.85,1.61,147.61,13.89,45.06,88.66,1.30,1.51,0.00,41.05,36.46,49.78,4.38,4.57,11.57,0.00,3.65,258.56,26.38,79.80,123.56,2023-11-06 13:00:00
14,14~15,16.07,105.25,16.42,64.56,0.10,0.86,63.38,4.81,1.65,146.88,16.63,43.88,86.37,0.91,2.08,0.00,40.51,35.91,45.33,4.00,4.50,11.28,0.00,3.93,271.47,34.16,78.51,127.75,2023-11-06 14:00:00
15,15~16,16.62,111.88,14.00,64.82,0.10,0.38,53.67,3.61,1.69,144.34,16.07,44.71,83.56,0.81,3.53,0.03,35.58,35.36,41.20,3.78,4.32,11.50,0.00,15.29,269.26,36.53,76.28,123.31,2023-11-06 15:00:00
16,16~17,16.75,111.84,12.66,59.81,0.16,0.07,50.14,4.64,1.78,149.89,17.43,45.56,86.90,1.07,3.56,0.16,37.40,34.98,46.20,4.06,4.54,8.74,0.33,14.51,253.37,24.05,76.36,121.19,2023-11-06 16:00:00
17,17~18,13.56,106.52,14.37,53.87,0.37,0.05,95.28,5.13,2.17,143.77,14.72,44.52,84.53,0.98,3.31,0.17,46.00,44.13,59.94,3.78,3.65,7.04,4.48,1.60,235.15,9.44,80.14,118.50,2023-11-06 17:00:00
18,18~19,18.00,91.60,12.08,46.57,0.36,0.09,112.63,5.62,1.71,140.21,17.07,41.63,81.51,1.44,2.46,0.17,48.40,44.79,77.91,3.31,3.54,5.91,4.46,1.04,227.07,8.66,76.55,117.63,2023-11-06 18:00:00
19,19~20,17.50,82.06,11.06,42.75,0.36,0.10,98.46,8.42,1.75,137.64,19.25,38.55,79.84,2.55,3.35,0.17,52.65,50.79,58.13,3.22,3.35,4.71,4.44,0.97,211.44,6.90,71.99,109.68,2023-11-06 19:00:00
20,20~21,15.25,75.01,11.26,39.37,0.36,0.12,92.39,9.48,1.70,134.64,16.74,38.21,79.69,2.46,3.33,0.16,53.29,57.08,116.90,3.13,2.56,4.97,4.42,0.80,208.30,7.16,71.82,106.50,2023-11-06 20:00:00
21,21~22,19.44,71.47,10.76,36.63,0.36,0.09,73.45,8.58,1.71,130.84,17.13,35.16,78.55,2.24,2.78,0.17,67.11,66.34,117.49,3.00,2.57,4.66,4.42,1.08,200.95,7.04,69.90,101.32,2023-11-06 21:00:00
22,22~23,23.13,66.51,8.98,35.68,0.35,0.11,18.91,7.97,1.70,123.04,12.47,34.81,75.76,2.15,1.21,0.17,65.59,69.75,120.63,2.93,2.56,4.00,4.41,0.75,196.24,7.62,69.00,97.12,2023-11-06 22:00:00
23,23~24,21.50,63.00,8.12,33.82,0.36,0.12,14.47,5.65,1.71,115.11,10.31,32.92,71.88,2.04,1.13,0.16,69.07,57.74,134.20,2.88,2.53,3.97,4.41,0.97,187.55,6.97,67.86,89.94,2023-11-06 23:00:00
