,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,16.63,52.22,5.41,27.26,0.38,0.11,9.24,2.76,2.18,86.82,3.69,21.25,61.88,1.19,1.42,0.17,45.89,43.50,167.27,2.32,3.44,2.44,4.37,0.76,151.45,3.09,58.36,69.76,2024-03-14 00:00:00
1,1~2,14.56,51.06,5.29,27.39,0.37,0.11,8.74,2.54,2.14,85.58,3.65,20.74,61.19,1.18,1.56,0.16,29.64,39.60,147.38,2.31,3.44,2.25,4.37,1.12,150.09,3.16,58.44,68.00,2024-03-14 01:00:00
2,2~3,7.94,50.72,5.42,26.54,0.37,0.11,8.91,2.46,2.16,86.67,3.18,21.01,62.48,1.33,1.52,0.17,21.64,27.92,58.72,2.34,3.50,2.28,4.38,0.89,148.58,2.88,57.64,67.37,2024-03-14 02:00:00
3,3~4,6.19,50.34,5.47,26.75,0.38,0.10,9.21,1.95,2.06,84.95,3.28,20.34,61.33,1.38,1.35,0.17,17.47,23.60,20.82,2.35,3.50,2.34,4.38,0.90,149.64,3.06,58.44,67.43,2024-03-14 03:00:00
4,4~5,6.31,47.72,5.26,26.39,0.37,0.03,10.68,1.51,1.83,85.43,2.91,20.63,61.89,1.19,1.56,0.16,15.39,17.74,18.59,2.34,3.50,2.45,4.39,1.43,148.86,3.25,57.97,67.13,2024-03-14 04:00:00
5,5~6,5.44,47.62,5.25,26.42,0.38,0.02,10.87,1.59,1.97,86.52,2.97,21.21,62.34,1.06,1.51,0.17,14.89,19.03,24.81,2.41,3.62,2.27,4.38,0.93,147.99,2.78,57.82,66.75,2024-03-14 05:00:00
6,6~7,5.56,47.91,5.01,26.85,0.19,0.03,9.78,1.26,1.04,85.92,2.81,20.37,62.74,1.07,1.57,0.17,13.71,15.12,49.81,2.46,4.69,2.44,2.19,1.62,151.11,3.24,58.32,68.50,2024-03-14 06:00:00
7,7~8,6.06,47.97,5.88,29.53,0.11,0.08,15.53,1.28,1.03,88.74,2.88,21.53,64.33,0.98,1.54,0.16,13.93,16.00,29.28,2.47,4.75,2.37,0.00,2.09,151.79,3.01,57.46,69.12,2024-03-14 07:00:00
8,8~9,7.63,50.28,6.70,35.49,0.11,0.07,30.75,1.34,1.95,96.28,3.85,22.94,69.49,0.86,1.48,0.16,20.84,17.31,25.51,2.41,4.81,3.25,0.00,2.26,157.40,6.00,59.10,70.69,2024-03-14 08:00:00
9,9~10,7.62,56.66,8.11,39.09,0.11,0.06,34.14,2.83,1.69,99.05,4.12,25.42,69.51,0.91,1.55,0.00,22.35,19.63,36.55,2.66,4.94,3.60,0.00,1.65,170.76,9.43,64.15,74.94,2024-03-14 09:00:00
10,10~11,9.69,64.21,8.51,42.04,0.11,0.04,34.93,3.35,1.76,104.17,7.12,24.69,72.36,0.91,1.33,0.00,19.76,19.56,52.07,2.56,4.87,4.71,0.00,2.19,177.89,9.51,66.36,78.88,2024-03-14 10:00:00
11,11~12,10.31,64.16,9.22,43.17,0.11,0.04,38.22,3.25,1.61,105.64,7.07,24.36,74.21,1.01,1.50,0.00,21.24,23.20,32.22,2.53,4.50,4.54,0.00,2.17,178.07,8.09,67.06,79.93,2024-03-14 11:00:00
