,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,9.44,46.43,6.21,27.37,0.33,0.14,10.10,3.65,1.69,86.61,2.62,19.63,64.36,0.94,1.02,0.16,25.71,23.85,32.12,1.78,3.78,2.47,4.42,1.20,154.94,3.31,61.86,69.25,2024-01-16 00:00:00
1,1~2,8.62,46.60,6.14,27.07,0.34,0.13,9.19,2.56,1.68,84.21,2.60,19.40,62.21,0.97,0.99,0.17,23.21,23.30,27.01,1.75,3.84,2.47,4.41,0.70,148.73,2.88,57.45,68.00,2024-01-16 01:00:00
2,2~3,9.25,46.41,6.14,27.50,0.33,0.15,9.77,2.57,1.70,84.63,2.65,19.62,62.36,1.23,1.00,0.17,22.96,21.47,34.12,1.75,3.91,2.35,4.43,0.96,146.89,3.22,56.56,67.01,2024-01-16 02:00:00
3,3~4,6.25,45.59,6.21,27.12,0.34,0.13,10.24,2.45,1.69,83.29,2.62,19.38,61.29,1.02,0.94,0.16,19.53,21.54,53.50,1.75,3.91,2.37,4.42,1.19,146.24,2.91,56.49,66.11,2024-01-16 03:00:00
4,4~5,6.63,47.06,6.16,26.69,0.33,0.03,11.39,2.55,1.69,82.20,2.66,19.62,59.92,0.96,0.96,0.17,15.35,15.52,18.98,1.66,3.79,2.53,4.42,0.77,146.03,3.28,57.03,65.32,2024-01-16 04:00:00
5,5~6,6.50,45.32,6.32,26.75,0.33,0.03,11.98,2.52,1.70,81.75,2.53,19.15,60.07,1.09,1.03,0.17,15.84,14.98,21.22,1.62,3.91,2.57,4.42,1.57,144.96,3.12,56.11,65.31,2024-01-16 05:00:00
6,6~7,6.06,47.16,6.64,26.94,0.31,0.07,10.61,1.70,1.31,83.79,2.50,19.69,61.60,1.17,1.07,0.16,12.39,13.67,49.99,1.69,5.53,2.40,2.38,1.77,146.85,3.41,56.33,65.69,2024-01-16 06:00:00
7,7~8,5.50,46.59,6.82,28.31,0.07,0.04,13.50,1.75,0.65,83.92,2.50,20.28,61.14,1.40,0.91,0.17,13.08,13.29,57.93,1.62,5.47,2.53,0.27,2.54,146.25,3.28,55.76,65.68,2024-01-16 07:00:00
8,8~9,5.62,49.84,7.95,34.25,0.07,0.04,21.61,2.33,1.67,88.01,3.15,21.98,62.88,0.98,1.07,0.02,13.44,13.19,119.62,1.75,5.65,3.23,0.00,6.85,151.81,5.59,57.43,66.63,2024-01-16 08:00:00
9,9~10,6.07,54.00,10.31,36.12,0.07,0.03,25.72,2.28,1.62,91.27,3.29,22.37,65.61,1.04,1.27,0.00,14.13,14.68,51.43,1.91,5.46,4.02,0.00,2.23,161.11,8.16,60.73,69.76,2024-01-16 09:00:00
