,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,23.25,72.63,5.38,32.81,0.38,0.09,10.43,3.27,2.37,109.64,5.65,35.03,68.96,1.20,0.82,0.16,92.05,80.22,119.48,1.28,3.29,5.04,4.73,0.97,236.44,9.07,86.83,111.77,2023-05-19 00:00:00
1,1~2,15.00,68.12,5.38,32.07,0.38,0.11,10.29,3.07,2.41,108.04,5.76,34.65,67.63,1.24,0.67,0.17,79.54,70.28,167.20,1.25,3.31,5.46,4.72,1.19,231.62,8.59,86.75,108.26,2023-05-19 01:00:00
2,2~3,11.06,69.19,5.19,32.00,0.39,0.10,9.83,4.53,2.40,106.81,4.52,35.01,67.28,1.25,0.62,0.17,66.40,53.64,70.22,1.22,3.28,4.97,4.73,0.88,228.44,8.37,86.64,105.21,2023-05-19 02:00:00
3,3~4,8.75,66.90,5.51,32.37,0.37,0.09,11.63,3.37,2.33,102.75,3.94,34.03,64.78,1.23,0.70,0.16,53.87,46.31,60.16,1.13,3.30,4.28,4.74,1.15,225.08,8.35,84.82,103.85,2023-05-19 03:00:00
4,4~5,8.50,64.73,5.18,31.38,0.38,0.01,12.03,3.41,2.32,103.15,3.63,34.74,64.78,1.22,0.63,0.17,51.76,41.39,54.17,1.09,3.31,4.44,4.72,1.16,221.59,8.47,83.59,102.03,2023-05-19 04:00:00
5,5~6,7.69,64.93,5.09,30.93,0.21,0.01,12.84,5.28,1.90,103.74,3.56,33.91,66.27,1.17,0.58,0.17,45.81,38.61,52.25,1.19,3.31,4.43,3.59,0.84,221.42,8.12,83.52,102.34,2023-05-19 05:00:00
6,6~7,7.31,63.15,6.80,31.50,0.12,0.02,10.97,4.55,1.02,106.36,3.50,34.41,68.45,1.09,0.59,0.17,41.82,35.75,75.85,1.19,4.03,4.16,0.18,1.50,227.52,9.16,83.34,106.69,2023-05-19 06:00:00
7,7~8,7.50,64.51,8.25,34.38,0.11,0.04,14.45,4.14,0.72,109.12,3.69,36.25,69.18,1.17,0.60,0.16,41.12,32.62,54.48,1.21,4.24,4.07,0.06,4.12,230.29,8.49,83.08,110.69,2023-05-19 07:00:00
8,8~9,10.94,70.12,8.79,41.62,0.11,0.04,30.58,5.11,0.75,112.45,4.40,37.44,70.61,1.10,0.60,0.17,38.69,32.16,46.75,1.25,4.03,5.21,0.66,2.82,233.68,12.79,83.09,108.66,2023-05-19 08:00:00
9,9~10,6.12,40.00,4.11,43.32,0.05,0.02,43.10,7.85,0.77,117.59,7.22,35.66,74.71,1.39,0.62,0.17,42.94,31.71,45.21,1.32,3.96,6.79,0.08,4.22,255.67,18.41,88.08,117.15,2023-05-19 09:00:00
10,10~11,11.40,---,8.23,38.26,0.15,0.07,44.99,8.93,0.72,132.87,12.32,40.62,79.93,1.27,0.59,0.16,46.69,31.56,53.98,2.00,4.65,9.68,0.00,13.63,261.24,19.09,88.96,120.01,2023-05-19 10:00:00
11,11~12,10.33,---,9.89,47.46,0.15,0.06,52.78,8.63,0.73,145.76,14.49,42.98,88.29,2.78,0.51,0.17,39.19,31.31,69.35,2.37,4.54,9.57,0.12,11.70,273.50,27.25,92.15,122.27,2023-05-19 11:00:00
12,12~13,10.62,---,12.60,47.92,0.15,0.07,45.12,7.83,0.77,140.94,13.32,41.72,85.90,2.81,0.58,0.07,36.44,32.66,39.11,2.28,4.43,8.40,0.00,8.79,276.05,23.12,93.59,127.76,2023-05-19 12:00:00
13,13~14,12.20,---,12.30,48.57,0.15,0.06,55.43,7.85,0.75,147.98,12.99,46.77,88.22,2.58,0.56,0.00,38.50,30.91,37.15,2.44,4.26,8.94,0.00,3.15,279.44,24.78,92.76,130.81,2023-05-19 13:00:00
14,14~15,12.34,---,11.62,50.20,0.16,0.07,55.58,9.38,0.75,148.07,13.69,45.70,88.68,2.50,0.59,0.00,36.75,27.99,40.28,2.25,4.31,10.47,0.00,2.87,292.06,39.81,91.26,128.62,2023-05-19 14:00:00
15,15~16,10.68,---,11.48,50.71,0.16,0.05,45.13,7.10,0.77,142.90,13.07,43.73,86.10,2.73,0.63,0.00,42.23,28.04,48.49,2.34,4.67,10.97,0.00,4.89,284.58,35.20,91.94,123.76,2023-05-19 15:00:00
16,16~17,11.70,---,10.17,49.49,0.16,0.05,44.28,6.80,0.84,140.01,13.24,42.93,83.84,2.38,0.49,0.00,36.31,36.57,59.43,2.07,4.52,10.65,0.00,3.55,272.57,28.06,90.42,121.49,2023-05-19 16:00:00
17,17~18,14.28,---,10.12,46.41,0.15,0.05,61.05,6.54,1.44,136.43,9.60,44.63,82.20,1.43,0.49,0.00,39.72,29.37,42.54,1.90,4.33,9.29,0.26,1.93,250.39,17.07,87.95,112.72,2023-05-19 17:00:00
18,18~19,15.42,---,8.15,39.58,0.45,0.07,65.89,6.35,1.98,126.58,7.62,44.06,74.90,1.34,0.49,0.16,38.95,33.03,41.07,1.72,4.21,6.40,4.46,0.77,233.33,6.30,92.48,105.40,2023-05-19 18:00:00
19,19~20,11.69,---,5.89,37.49,0.47,0.03,60.71,6.54,2.30,120.55,6.53,40.71,73.31,1.66,0.50,0.17,37.25,38.75,45.06,1.25,3.63,6.07,4.77,1.15,228.38,4.44,96.82,99.47,2023-05-19 19:00:00
20,20~21,12.78,---,5.00,35.78,0.46,0.13,54.33,5.65,2.28,115.72,6.38,39.09,70.25,1.39,0.49,0.17,42.51,39.94,74.97,1.25,3.68,5.64,4.76,0.69,215.91,3.31,88.12,96.19,2023-05-19 20:00:00
21,21~22,16.42,---,4.96,34.36,0.47,0.12,43.94,5.91,2.25,109.91,6.28,35.44,68.19,1.39,0.60,0.16,46.17,46.06,133.47,1.25,3.71,5.69,4.73,0.95,209.40,4.13,83.16,95.25,2023-05-19 21:00:00
22,22~23,20.95,---,4.43,33.31,0.46,0.15,13.09,6.13,2.23,103.31,4.97,33.21,65.13,1.32,0.48,0.17,54.84,51.00,59.86,1.22,3.67,5.97,4.73,0.86,205.22,3.43,82.41,94.03,2023-05-19 22:00:00
