,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,9.75,51.19,5.46,27.68,0.33,0.14,9.81,3.81,1.69,83.91,3.09,18.65,62.17,1.14,0.67,0.16,32.32,24.24,62.65,2.34,4.65,2.44,4.40,0.77,140.99,3.94,55.66,63.57,2024-01-25 00:00:00
1,1~2,7.88,50.43,5.13,26.87,0.32,0.14,9.56,4.10,1.72,83.30,2.97,18.36,61.97,1.04,0.43,0.17,27.72,24.71,24.95,2.32,4.72,2.38,4.41,1.06,138.40,4.00,55.63,60.86,2024-01-25 01:00:00
2,2~3,7.94,50.10,5.24,26.45,0.33,0.15,10.07,3.71,1.69,83.23,3.31,18.21,61.71,1.06,0.67,0.17,20.48,18.34,99.03,2.40,4.78,2.28,4.41,0.90,137.66,3.56,55.96,60.38,2024-01-25 02:00:00
3,3~4,6.18,50.22,5.16,26.40,0.33,0.06,10.64,3.58,1.72,82.32,3.18,18.18,60.96,1.09,0.47,0.16,19.04,15.47,104.66,2.38,4.78,2.22,4.42,0.86,136.96,3.85,55.78,59.44,2024-01-25 03:00:00
4,4~5,5.75,49.22,5.11,26.35,0.32,0.03,11.86,3.64,1.71,83.23,3.01,17.85,62.37,1.04,0.43,0.17,17.41,14.52,43.38,2.37,4.79,2.09,4.43,1.22,137.37,3.56,56.05,59.50,2024-01-25 04:00:00
5,5~6,5.44,50.43,5.15,26.31,0.33,0.02,12.38,3.59,1.68,82.77,3.00,18.03,61.74,1.40,0.54,0.16,16.97,14.65,14.79,2.41,4.96,2.03,4.41,1.30,136.73,3.97,55.76,59.06,2024-01-25 05:00:00
6,6~7,5.25,49.40,5.38,26.74,0.30,0.08,11.29,2.99,1.41,84.70,2.99,18.29,63.42,1.12,0.45,0.17,14.92,14.09,14.95,2.44,6.90,1.88,2.40,1.70,137.90,3.75,55.65,59.50,2024-01-25 06:00:00
7,7~8,5.63,50.29,5.44,27.52,0.06,0.04,12.70,2.93,0.70,83.62,2.88,18.28,62.46,1.56,0.54,0.17,14.75,13.49,36.15,2.37,6.59,2.03,0.64,1.99,139.57,4.15,55.37,60.31,2024-01-25 07:00:00
8,8~9,6.18,52.44,6.56,35.39,0.06,0.08,22.14,3.51,0.68,85.78,3.38,20.37,62.03,1.47,0.45,0.17,15.83,14.74,48.73,2.41,6.59,2.60,0.32,2.92,143.20,7.76,55.98,60.13,2024-01-25 08:00:00
9,9~10,6.69,59.65,6.62,36.80,0.06,0.10,28.05,4.17,0.65,92.87,3.87,21.75,67.25,1.42,0.86,0.17,21.76,21.23,29.91,2.87,6.59,3.34,0.00,1.54,152.54,9.90,61.71,60.50,2024-01-25 09:00:00
10,10~11,6.06,65.47,8.88,39.31,0.07,0.09,30.30,4.45,0.69,101.49,4.32,24.48,72.69,1.44,1.27,0.16,15.31,16.57,16.87,2.91,6.46,3.99,0.00,2.40,160.58,9.44,65.27,64.94,2024-01-25 10:00:00
11,11~12,7.07,68.10,10.93,40.48,0.06,0.09,31.99,5.01,0.66,102.35,4.56,25.34,72.45,1.43,0.84,0.17,17.12,13.26,19.92,3.75,6.08,4.26,0.00,3.11,161.15,8.72,66.37,65.12,2024-01-25 11:00:00
12,12~13,6.56,67.90,11.09,38.00,0.07,0.09,32.13,5.40,0.68,101.38,3.50,25.01,72.87,1.71,0.58,0.17,17.14,15.24,49.22,3.81,5.91,3.31,0.00,1.87,161.27,8.19,66.57,66.38,2024-01-25 12:00:00
13,13~14,7.31,68.26,9.56,39.44,0.06,0.06,33.60,5.50,0.70,101.25,4.31,24.34,72.60,1.37,0.55,0.16,17.44,16.49,49.69,3.28,5.84,4.59,0.00,1.81,163.87,7.62,66.77,68.94,2024-01-25 13:00:00
