,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,22.87,57.82,7.49,30.46,0.36,0.11,9.51,2.99,1.62,88.00,5.84,26.03,56.13,1.41,2.55,0.17,63.18,52.26,124.82,2.35,2.69,2.85,4.31,0.70,179.55,4.02,67.69,78.63,2024-05-29 00:00:00
1,1~2,13.13,56.99,7.04,30.81,0.35,0.12,8.88,2.62,1.66,94.02,7.12,25.53,61.37,1.16,2.50,0.17,57.69,42.13,111.19,2.31,2.75,3.00,4.32,1.51,176.08,3.79,66.94,75.74,2024-05-29 01:00:00
2,2~3,12.00,57.19,7.53,30.16,0.35,0.13,10.05,2.51,1.65,90.58,4.57,24.31,61.70,1.16,2.74,0.16,43.25,32.69,56.75,2.28,2.81,2.65,4.31,1.04,176.42,3.97,67.77,75.44,2024-05-29 02:00:00
3,3~4,8.62,57.07,7.22,30.08,0.35,0.09,9.15,2.29,1.64,88.17,3.09,23.97,61.11,1.21,2.64,0.17,37.19,28.74,33.72,2.31,2.69,2.88,4.30,0.97,177.32,3.50,67.36,76.69,2024-05-29 03:00:00
4,4~5,7.63,57.12,7.12,30.06,0.36,0.01,10.82,2.36,1.60,86.52,3.04,22.07,61.41,1.14,2.62,0.17,34.94,25.75,29.96,2.28,2.69,2.90,4.31,0.99,175.29,3.81,66.84,75.32,2024-05-29 04:00:00
5,5~6,6.93,57.50,7.20,29.97,0.17,0.02,9.28,2.41,1.47,86.11,2.87,21.23,62.01,1.02,2.68,0.16,32.57,24.17,30.10,2.35,2.81,2.94,2.20,0.63,174.86,3.38,67.55,74.49,2024-05-29 05:00:00
6,6~7,6.63,57.15,7.23,31.11,0.09,0.07,12.58,1.61,0.69,87.60,2.85,22.29,62.46,1.40,2.90,0.16,30.46,27.68,57.46,2.37,4.25,2.78,0.00,1.74,176.94,4.24,66.65,76.13,2024-05-29 06:00:00
7,7~8,9.06,55.60,7.51,35.32,0.08,0.05,14.48,1.58,0.62,89.54,3.68,21.96,63.90,1.01,2.44,0.00,31.16,26.58,43.88,2.38,4.75,3.29,0.00,2.67,181.49,4.35,68.74,77.13,2024-05-29 07:00:00
8,8~9,12.19,61.56,8.37,43.19,0.09,0.04,25.50,2.06,1.57,100.58,5.25,23.72,71.61,1.02,2.87,0.00,29.15,23.85,35.60,2.37,5.13,5.94,0.00,3.11,193.54,11.65,69.01,81.05,2024-05-29 08:00:00
9,9~10,8.44,72.19,10.80,48.32,0.09,0.02,36.61,2.33,1.58,112.20,5.81,30.20,76.19,1.01,2.94,0.00,31.68,27.57,36.83,2.31,4.93,8.77,0.00,2.69,228.61,33.97,75.43,84.50,2024-05-29 09:00:00
10,10~11,10.00,81.10,13.68,52.54,0.10,0.03,38.08,4.05,1.63,125.50,10.38,34.08,81.04,1.08,2.91,0.00,28.63,25.25,52.10,2.32,5.95,9.19,0.00,7.53,235.51,31.56,77.94,90.38,2024-05-29 10:00:00
11,11~12,15.12,84.40,14.39,54.73,0.09,0.03,40.84,4.84,1.62,132.15,13.31,36.05,82.79,1.07,2.78,0.00,31.03,24.28,47.41,3.12,6.19,10.16,0.00,10.81,234.80,22.91,82.02,94.13,2024-05-29 11:00:00
12,12~13,13.06,86.75,13.42,51.55,0.09,0.01,39.95,5.87,1.64,131.83,11.94,32.91,86.98,1.02,2.88,0.00,31.86,25.72,37.56,3.47,6.01,9.09,0.00,8.16,228.24,14.41,81.71,98.37,2024-05-29 12:00:00
13,13~14,11.82,84.10,16.24,53.45,0.09,0.00,48.65,8.35,1.60,125.78,12.18,32.44,81.16,1.28,3.69,0.00,36.78,27.71,38.18,3.22,5.56,11.00,0.00,3.08,242.62,18.68,83.19,106.88,2024-05-29 13:00:00
14,14~15,11.18,88.50,16.81,58.26,0.09,0.10,47.32,9.80,1.64,125.39,10.60,33.97,80.82,1.01,3.74,0.00,30.96,28.23,36.73,3.12,5.50,10.94,0.00,3.59,256.63,28.57,81.90,112.18,2024-05-29 14:00:00
15,15~16,11.25,93.84,15.08,56.57,0.09,0.05,40.23,9.65,1.65,130.40,11.40,35.44,83.56,1.37,3.68,0.00,29.72,23.78,36.49,3.13,5.44,9.75,0.00,9.84,257.92,25.62,81.36,116.94,2024-05-29 15:00:00
16,16~17,19.75,90.31,14.22,55.73,0.10,0.05,38.31,8.69,1.71,124.15,11.38,32.69,80.08,1.14,3.72,0.00,32.06,26.07,49.47,3.34,4.82,8.40,0.00,12.97,240.70,15.38,79.72,110.31,2024-05-29 16:00:00
17,17~18,15.07,92.87,13.01,52.07,0.09,0.05,69.12,9.19,1.62,122.90,11.13,31.12,80.65,1.11,3.57,0.08,34.98,30.83,80.72,3.03,4.56,5.12,0.07,0.82,224.39,6.97,78.17,106.75,2024-05-29 17:00:00
18,18~19,13.81,81.91,10.44,42.78,0.30,0.10,92.78,8.22,1.65,121.75,9.05,31.31,81.39,1.54,3.01,0.16,44.69,39.43,50.19,2.85,4.00,4.42,4.39,0.89,216.77,6.40,74.86,102.69,2024-05-29 18:00:00
19,19~20,15.12,72.56,8.20,38.60,0.35,0.11,91.08,7.92,1.68,114.38,10.54,27.33,76.51,1.85,2.72,0.17,42.21,49.06,83.84,2.78,3.44,4.25,4.36,1.55,207.92,8.22,72.77,94.81,2024-05-29 19:00:00
20,20~21,18.32,70.03,7.76,38.13,0.36,0.09,86.43,9.51,1.66,99.00,11.18,24.13,63.69,1.80,2.98,0.17,46.44,44.70,128.66,2.72,3.00,4.06,4.33,0.80,202.99,7.47,71.80,91.56,2024-05-29 20:00:00
21,21~22,23.81,65.53,7.21,35.98,0.35,0.11,69.23,9.89,1.62,86.56,8.63,22.96,54.97,1.87,3.08,0.17,55.61,46.77,90.63,2.65,3.00,3.94,4.31,1.10,198.36,5.81,71.24,90.32,2024-05-29 21:00:00
22,22~23,22.37,63.70,6.99,33.53,0.35,0.10,13.95,9.43,1.63,85.19,9.59,22.39,53.21,1.52,2.94,0.17,56.67,54.78,145.24,2.63,3.06,4.09,4.30,0.93,195.37,4.26,70.44,89.37,2024-05-29 22:00:00
23,23~24,18.07,63.90,7.03,32.22,0.36,0.11,11.30,7.07,1.65,81.70,8.09,23.09,50.52,1.58,2.64,0.16,66.86,55.09,109.16,2.59,3.07,4.44,4.30,0.74,195.70,3.75,69.49,91.62,2024-05-29 23:00:00
