,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,9.75,48.34,5.25,26.94,0.33,0.10,9.68,3.01,1.73,86.31,2.60,19.73,63.98,1.34,2.07,0.16,30.83,31.86,99.97,1.82,3.72,1.60,4.38,0.90,143.77,3.26,57.35,62.56,2024-01-15 00:00:00
1,1~2,9.25,49.29,5.50,26.62,0.34,0.12,9.24,3.01,1.73,82.88,2.66,19.59,60.63,1.19,1.16,0.17,30.27,19.11,97.72,1.78,3.77,1.59,4.38,1.08,142.51,3.68,56.35,61.81,2024-01-15 01:00:00
2,2~3,11.69,47.65,5.65,25.94,0.33,0.12,9.41,2.59,1.72,81.58,2.59,19.18,59.81,1.10,1.06,0.17,22.15,16.65,29.03,1.78,3.85,1.66,4.40,1.60,141.65,2.97,56.60,61.57,2024-01-15 02:00:00
3,3~4,7.25,47.94,5.45,26.12,0.33,0.11,10.05,2.73,1.76,81.46,2.50,19.59,59.37,1.10,1.01,0.16,29.14,15.30,16.12,1.78,3.84,1.63,4.38,0.82,142.18,3.38,56.22,61.49,2024-01-15 03:00:00
4,4~5,6.12,48.09,5.27,25.82,0.34,0.04,11.24,2.73,1.71,82.55,2.60,19.69,60.26,1.17,1.01,0.17,16.17,14.96,16.50,1.75,3.91,1.65,4.39,1.11,141.35,3.03,56.10,61.57,2024-01-15 04:00:00
5,5~6,5.88,47.60,5.34,25.93,0.33,0.01,11.61,2.55,1.67,81.31,2.46,19.40,59.45,1.05,0.98,0.17,15.40,14.60,43.28,1.81,3.91,1.65,4.38,0.87,141.63,3.25,56.24,61.37,2024-01-15 05:00:00
6,6~7,5.37,48.03,5.19,26.38,0.31,0.04,10.26,2.14,1.26,83.34,2.51,19.38,61.45,0.98,1.01,0.17,12.14,13.73,33.92,1.88,5.89,1.57,2.38,1.47,142.02,3.25,55.34,62.00,2024-01-15 06:00:00
7,7~8,5.13,47.75,5.63,26.37,0.07,0.04,12.15,1.92,0.68,84.06,2.46,20.03,61.57,1.06,0.98,0.16,12.13,13.24,16.74,1.84,5.53,2.06,0.05,3.29,145.07,4.19,56.24,62.50,2024-01-15 07:00:00
8,8~9,5.12,50.51,6.56,31.69,0.07,0.08,21.74,1.73,1.64,86.59,2.78,22.09,61.72,1.18,1.09,0.08,12.25,13.26,16.47,1.91,5.39,2.06,0.00,4.99,146.72,5.03,56.44,63.13,2024-01-15 08:00:00
9,9~10,5.69,56.99,7.60,34.81,0.07,0.07,28.54,2.02,1.62,92.35,3.53,22.75,66.07,0.88,1.89,0.05,14.20,12.99,37.99,1.97,5.28,3.19,0.00,2.42,157.17,8.00,60.56,64.87,2024-01-15 09:00:00
10,10~11,5.87,64.78,8.75,36.75,0.07,0.06,29.81,2.13,1.67,97.12,4.16,23.60,69.36,0.87,1.97,0.16,15.63,14.68,43.57,2.21,6.14,3.56,0.00,3.00,164.16,8.47,61.59,70.13,2024-01-15 10:00:00
11,11~12,7.13,68.00,10.32,37.94,0.08,0.09,32.26,2.83,1.63,100.37,4.13,24.68,71.56,0.94,1.80,0.16,15.62,15.82,20.57,2.60,5.40,3.57,0.00,2.75,165.92,8.06,63.95,70.62,2024-01-15 11:00:00
12,12~13,8.44,68.72,11.99,36.38,0.07,0.09,32.09,3.66,1.65,103.28,4.24,23.17,75.87,0.88,1.96,0.12,17.77,15.60,25.57,2.75,5.28,3.31,0.00,1.97,172.09,7.85,66.30,75.06,2024-01-15 12:00:00
13,13~14,9.75,67.66,10.62,38.12,0.08,0.07,36.76,4.55,1.64,103.35,4.04,25.41,73.90,0.87,1.51,0.16,16.82,16.12,56.76,2.56,5.35,3.81,0.00,2.15,173.78,9.15,66.17,75.63,2024-01-15 13:00:00
14,14~15,6.25,63.27,10.84,39.56,0.07,0.15,33.21,4.79,1.65,107.04,4.71,26.50,75.83,1.27,1.80,0.17,19.26,15.75,54.89,2.34,4.91,3.47,0.00,2.21,172.19,7.59,64.15,77.12,2024-01-15 14:00:00
15,15~16,7.06,63.57,9.77,40.88,0.08,0.16,31.62,4.82,1.64,107.23,4.44,26.59,76.20,1.04,2.02,0.16,17.13,19.04,20.57,2.54,5.40,3.62,0.11,7.17,180.78,7.00,65.28,82.31,2024-01-15 15:00:00
16,16~17,10.06,64.37,11.03,41.06,0.07,0.07,32.15,4.88,1.84,105.27,4.75,25.45,75.07,1.07,2.05,0.17,17.87,20.70,22.92,2.18,5.29,4.13,0.75,3.58,183.61,6.97,65.73,85.75,2024-01-15 16:00:00
17,17~18,7.81,61.13,10.10,37.81,0.33,0.11,32.82,4.21,2.12,106.50,4.91,24.74,76.85,1.14,2.04,0.16,23.07,19.74,47.19,2.16,4.90,3.38,4.50,1.16,177.61,6.15,64.91,84.51,2024-01-15 17:00:00
18,18~19,8.69,59.32,10.04,35.00,0.34,0.13,30.61,4.11,1.73,100.15,4.06,24.49,71.60,1.18,1.68,0.17,30.27,23.42,42.14,2.03,4.35,2.90,4.46,0.96,168.03,5.23,62.35,79.62,2024-01-15 18:00:00
19,19~20,8.56,61.15,8.89,32.07,0.33,0.13,27.91,4.78,1.69,96.28,4.07,24.38,67.83,1.27,1.09,0.17,27.14,24.60,27.47,1.81,4.08,2.79,4.45,0.95,161.58,4.63,61.03,75.31,2024-01-15 19:00:00
20,20~21,10.32,56.47,8.12,30.93,0.34,0.13,24.76,3.86,1.68,93.45,3.18,21.41,68.86,1.31,1.10,0.17,24.77,24.12,33.28,1.72,3.66,2.81,4.43,1.09,159.00,3.36,60.07,75.44,2024-01-15 20:00:00
21,21~22,10.81,54.97,7.87,29.82,0.33,0.13,24.54,3.37,1.66,90.87,2.78,20.83,67.26,1.24,1.02,0.16,28.45,26.04,61.17,1.75,3.66,2.71,4.42,0.73,157.80,3.69,59.03,74.38,2024-01-15 21:00:00
22,22~23,9.94,51.43,8.06,28.50,0.34,0.13,12.01,4.49,1.68,88.38,2.79,20.34,65.25,1.04,1.14,0.17,42.15,37.79,122.83,1.69,3.66,2.75,4.40,1.49,155.15,3.57,59.32,71.81,2024-01-15 22:00:00
23,23~24,13.31,48.66,6.49,27.56,0.33,0.13,10.79,4.46,1.70,87.56,2.75,19.75,65.06,0.98,1.15,0.17,31.63,34.74,96.33,1.72,3.72,2.34,4.41,0.72,156.99,2.87,64.47,69.37,2024-01-15 23:00:00
