,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,20.06,61.44,6.81,31.39,0.38,0.11,11.27,3.80,1.67,94.77,3.59,23.93,67.25,2.28,2.65,0.16,80.33,59.88,79.23,2.50,2.51,3.66,4.33,0.85,184.60,3.10,66.57,85.25,2024-05-13 00:00:00
1,1~2,13.25,59.97,6.57,30.56,0.39,0.12,11.11,3.89,1.65,92.49,3.85,24.16,64.48,1.43,2.90,0.17,68.04,44.72,73.18,2.47,2.39,3.09,4.34,1.17,183.13,3.93,66.75,82.32,2024-05-13 01:00:00
2,2~3,11.56,59.50,7.06,30.32,0.39,0.12,11.62,3.56,1.64,92.51,3.60,24.13,64.78,1.39,2.70,0.16,51.44,33.61,128.59,2.35,2.18,3.60,4.33,0.82,178.99,3.04,66.00,80.81,2024-05-13 02:00:00
3,3~4,9.13,57.04,7.03,29.56,0.38,0.12,11.40,3.35,1.62,92.52,3.65,24.18,64.69,1.38,2.71,0.17,47.99,29.27,59.91,2.22,2.13,3.44,4.31,1.14,176.79,3.75,65.12,78.38,2024-05-13 03:00:00
4,4~5,8.06,55.12,6.35,29.02,0.39,0.12,13.07,2.93,1.66,91.43,3.66,23.75,64.02,1.39,3.11,0.16,44.00,29.49,36.50,2.21,2.19,3.31,4.33,1.15,172.05,3.03,63.97,76.49,2024-05-13 04:00:00
5,5~6,9.50,55.15,6.68,28.93,0.22,0.05,13.02,2.73,1.53,90.54,3.56,22.75,64.23,1.57,3.25,0.17,41.49,25.46,36.85,2.29,2.32,3.38,2.32,0.93,172.41,3.31,64.17,75.94,2024-05-13 05:00:00
6,6~7,6.62,55.10,6.91,31.45,0.12,0.06,12.28,2.10,0.67,90.73,3.02,22.50,65.21,1.60,3.23,0.16,35.95,24.35,32.34,2.25,4.62,3.12,0.13,1.75,172.53,3.35,63.48,76.12,2024-05-13 06:00:00
7,7~8,6.94,55.41,6.87,35.02,0.11,0.04,16.81,2.00,0.60,92.68,3.10,24.88,64.70,1.47,3.18,0.17,34.19,23.25,57.46,2.31,4.38,3.06,0.00,3.00,176.02,4.28,64.22,77.44,2024-05-13 07:00:00
8,8~9,7.81,59.80,8.77,43.45,0.12,0.05,29.33,1.80,0.60,100.75,4.84,27.53,68.38,1.25,2.96,0.17,31.99,23.83,66.04,2.40,4.62,4.78,0.00,5.25,185.29,11.24,65.62,78.82,2024-05-13 08:00:00
9,9~10,8.25,69.16,8.65,45.94,0.11,0.02,34.90,2.53,0.62,114.60,6.60,31.72,76.28,1.25,3.69,0.17,29.74,24.01,34.75,2.72,4.50,6.31,0.00,2.10,211.13,26.16,69.44,83.93,2024-05-13 09:00:00
10,10~11,8.69,76.25,11.27,45.84,0.12,0.06,37.95,3.30,0.63,117.50,8.84,31.85,76.81,1.28,3.81,0.17,29.28,24.47,30.50,2.69,4.75,8.23,0.00,2.40,213.72,26.47,70.37,85.13,2024-05-13 10:00:00
11,11~12,11.94,82.12,11.73,46.10,0.12,0.06,36.73,3.21,0.60,127.81,9.78,36.91,81.12,1.28,3.59,0.17,30.13,29.12,32.43,2.66,4.44,7.65,0.00,3.73,210.98,25.06,70.04,84.94,2024-05-13 11:00:00
12,12~13,13.56,87.79,13.07,44.30,0.13,0.07,40.30,3.64,0.56,128.65,11.34,34.37,82.94,1.24,3.89,0.10,34.82,28.25,68.25,2.75,4.06,6.75,0.00,2.15,209.24,17.00,70.02,90.69,2024-05-13 12:00:00
13,13~14,14.88,87.46,12.40,49.06,0.12,0.06,49.33,4.42,0.62,126.63,12.29,34.54,79.80,1.60,4.13,0.07,33.34,32.17,51.26,2.87,4.00,7.69,0.00,2.79,217.72,20.66,71.84,93.87,2024-05-13 13:00:00
14,14~15,11.68,93.97,13.48,51.85,0.12,0.24,45.17,4.83,0.62,128.10,14.19,33.65,80.26,1.22,3.68,0.17,27.13,23.43,34.03,2.75,4.38,7.56,0.00,2.25,221.40,21.53,73.28,93.50,2024-05-13 14:00:00
15,15~16,10.94,87.79,12.00,50.71,0.12,0.05,43.45,4.74,0.62,132.05,13.00,34.57,84.48,1.31,3.57,0.16,27.69,23.19,30.97,2.85,4.56,6.35,0.00,6.19,218.99,22.00,71.41,92.31,2024-05-13 15:00:00
16,16~17,10.31,91.53,11.63,47.73,0.13,0.03,39.62,4.75,0.72,128.12,13.25,34.48,80.39,1.60,3.44,0.17,30.92,25.07,48.97,2.68,4.25,4.61,0.06,3.54,210.79,12.32,71.29,94.00,2024-05-13 16:00:00
17,17~18,15.32,79.81,11.83,45.29,0.12,0.05,70.42,5.14,1.09,126.37,11.31,34.62,80.44,1.45,3.41,0.17,31.54,29.90,59.40,2.60,4.19,3.11,0.66,1.30,207.44,7.56,70.35,96.38,2024-05-13 17:00:00
18,18~19,12.93,70.60,10.44,39.70,0.35,0.12,82.61,5.27,1.65,125.27,10.91,33.69,80.67,1.67,3.28,0.17,32.15,35.75,41.87,2.56,2.87,3.30,4.38,0.97,190.97,6.68,68.28,88.18,2024-05-13 18:00:00
19,19~20,16.19,68.37,10.15,34.59,0.38,0.11,82.99,4.45,1.66,118.59,12.09,30.06,76.44,1.90,3.23,0.16,39.79,33.74,50.94,2.28,2.44,2.91,4.36,0.79,184.66,4.94,65.78,86.44,2024-05-13 19:00:00
20,20~21,19.00,67.31,9.50,32.65,0.38,0.11,75.38,4.99,1.64,111.97,9.60,28.12,74.25,1.81,3.68,0.17,43.70,40.72,97.87,2.25,2.06,2.60,4.32,0.84,177.83,5.63,63.76,82.06,2024-05-13 20:00:00
21,21~22,14.31,65.19,8.31,31.27,0.37,0.11,56.99,4.45,1.59,105.73,8.36,27.35,70.02,1.63,3.95,0.17,52.84,51.25,138.85,2.28,2.07,2.66,4.34,1.20,172.93,6.06,63.79,76.75,2024-05-13 21:00:00
