,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.88,51.56,5.51,25.75,0.38,0.11,8.73,2.27,1.92,---,2.66,---,59.34,1.09,0.13,0.00,37.69,35.18,47.24,2.50,3.11,2.78,---,---,---,6.05,69.50,72.68,2023-02-15 00:00:00
1,1~2,14.00,50.75,5.77,25.63,0.38,0.12,8.62,2.19,1.91,---,2.60,---,58.37,1.12,0.18,0.00,24.91,27.05,43.35,2.53,3.09,2.72,---,---,---,6.40,69.21,73.58,2023-02-15 01:00:00
2,2~3,6.81,51.07,5.86,25.56,0.38,0.12,8.53,2.22,1.91,---,2.62,---,58.06,1.07,0.14,0.00,22.44,24.26,126.07,2.47,3.16,2.59,---,---,---,6.41,69.16,72.78,2023-02-15 02:00:00
3,3~4,5.75,50.87,5.74,24.81,0.38,0.12,10.06,2.23,1.88,---,2.66,---,57.53,1.09,0.12,0.00,17.75,17.31,68.21,2.50,3.08,2.59,---,---,---,6.58,69.15,72.63,2023-02-15 03:00:00
4,4~5,5.31,51.44,5.86,24.82,0.38,0.03,10.56,2.22,1.91,---,2.59,---,57.73,1.06,0.13,0.00,14.87,15.45,22.14,2.56,3.15,2.41,---,---,---,6.34,68.92,71.93,2023-02-15 04:00:00
5,5~6,4.94,51.06,5.58,25.12,0.38,0.02,11.31,2.22,1.62,---,2.53,---,57.91,1.02,0.12,0.00,14.35,14.49,16.91,2.53,3.25,2.51,---,---,---,6.44,68.79,71.72,2023-02-15 05:00:00
6,6~7,4.44,51.22,7.31,25.81,0.30,0.02,9.39,1.80,1.09,---,2.54,---,60.34,1.62,0.14,0.00,12.71,13.26,32.80,2.53,3.83,2.40,---,---,---,6.05,69.32,73.03,2023-02-15 06:00:00
7,7~8,5.93,51.28,7.41,26.25,0.11,0.02,14.21,1.58,0.65,---,2.96,---,58.97,1.78,0.13,0.00,12.07,13.52,49.37,2.53,3.80,2.54,---,---,---,6.73,68.70,74.93,2023-02-15 07:00:00
8,8~9,5.25,55.16,8.68,31.69,0.12,0.02,26.15,2.15,1.90,---,4.03,---,61.00,1.85,0.19,0.00,13.93,15.91,36.40,2.53,3.94,3.09,---,---,---,7.33,69.24,76.08,2023-02-15 08:00:00
9,9~10,4.82,62.07,7.74,33.88,0.11,0.03,36.31,2.17,1.88,---,8.60,---,64.37,2.14,0.18,0.00,17.63,17.16,17.88,2.63,4.18,3.75,---,---,---,11.69,74.71,76.92,2023-02-15 09:00:00
10,10~11,5.18,65.14,9.05,35.68,0.11,0.03,38.01,2.60,1.87,---,10.18,---,67.75,2.37,0.18,0.00,20.15,18.43,22.85,2.53,4.29,4.50,---,---,---,10.45,76.73,83.81,2023-02-15 10:00:00
11,11~12,12.44,68.10,9.80,35.88,0.12,0.01,37.75,3.55,1.87,---,10.31,---,70.25,2.13,0.17,0.00,18.88,22.88,51.18,2.94,3.69,5.34,---,---,---,9.25,78.58,85.30,2023-02-15 11:00:00
12,12~13,11.81,68.03,9.77,35.37,0.11,0.06,36.33,3.78,1.89,---,8.57,---,71.56,2.58,0.13,0.00,18.91,19.49,50.59,3.69,3.80,3.93,---,---,---,10.09,78.53,86.90,2023-02-15 12:00:00
13,13~14,5.94,67.66,10.14,35.50,0.12,0.04,37.07,3.63,2.22,---,8.93,---,69.56,2.17,0.10,0.00,18.00,16.73,23.44,3.40,3.67,5.07,---,---,---,9.50,78.36,89.51,2023-02-15 13:00:00
14,14~15,6.69,70.16,9.36,36.32,0.11,0.13,40.85,3.76,3.10,---,9.38,---,78.03,2.14,0.18,0.00,20.87,22.46,23.14,3.47,3.86,5.12,---,---,---,9.71,78.34,87.42,2023-02-15 14:00:00
15,15~16,6.75,72.84,9.70,37.18,0.12,0.06,38.35,4.84,3.06,---,11.28,---,70.42,1.89,0.20,0.00,22.76,26.29,42.51,3.50,3.96,5.44,---,---,---,10.69,78.54,89.79,2023-02-15 15:00:00
16,16~17,10.81,74.06,10.04,37.75,0.12,0.04,35.55,5.26,3.20,---,10.07,---,72.56,1.55,0.18,0.00,24.57,25.68,63.40,3.44,3.48,4.29,---,---,---,10.50,79.79,90.56,2023-02-15 16:00:00
17,17~18,11.00,73.09,9.92,34.57,0.28,0.09,30.23,5.37,3.28,---,5.80,---,69.87,1.75,0.17,0.00,24.79,22.63,47.81,3.56,3.25,3.90,---,---,---,9.47,78.13,90.77,2023-02-15 17:00:00
18,18~19,10.69,70.19,8.66,30.81,0.38,0.10,25.61,3.81,3.08,---,4.60,---,68.28,1.49,0.14,0.00,23.69,27.03,29.81,2.94,2.99,3.66,---,---,---,6.41,76.05,90.26,2023-02-15 18:00:00
19,19~20,8.50,59.97,5.68,28.06,0.37,0.11,23.42,3.30,3.10,---,4.43,---,62.66,2.06,0.12,0.00,28.25,22.10,27.25,2.59,3.04,3.28,---,---,---,5.60,75.81,88.80,2023-02-15 19:00:00
20,20~21,8.44,58.53,5.53,27.31,0.38,0.12,14.80,3.62,1.96,---,5.16,---,63.57,2.41,0.11,0.00,25.58,23.87,66.70,2.53,3.09,2.90,---,---,---,6.57,75.13,88.46,2023-02-15 20:00:00
21,21~22,11.25,57.57,5.45,26.19,0.38,0.11,14.13,3.15,1.91,---,5.48,---,59.17,1.72,0.16,0.00,26.32,37.34,103.32,2.50,3.07,3.16,---,---,---,5.69,74.08,86.27,2023-02-15 21:00:00
22,22~23,16.62,53.87,5.69,25.81,0.37,0.11,12.05,3.07,1.90,---,3.24,---,57.19,1.38,0.18,0.00,41.62,34.16,138.56,2.50,3.19,3.03,---,---,---,5.81,72.79,81.96,2023-02-15 22:00:00
23,23~24,11.31,52.22,5.49,25.13,0.37,0.12,9.80,3.03,1.88,---,3.04,---,58.19,0.94,0.18,0.00,35.00,34.34,66.27,2.47,3.23,3.00,---,---,---,5.98,69.84,80.56,2023-02-15 23:00:00
