,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.44,81.24,9.31,34.06,0.43,0.06,9.61,6.30,1.94,111.13,2.43,31.22,77.48,2.86,1.92,0.16,77.34,60.60,80.41,2.41,3.14,5.51,4.69,0.97,218.62,7.63,63.21,116.28,2023-08-16 00:00:00
1,1~2,9.87,78.81,9.35,33.88,0.43,0.04,9.48,6.27,1.91,107.70,2.41,30.87,74.42,0.86,2.14,0.17,77.76,59.68,79.57,2.38,3.12,4.33,4.71,1.13,217.65,7.93,63.23,114.51,2023-08-16 01:00:00
2,2~3,7.50,77.06,9.09,33.31,0.43,0.06,9.64,6.17,1.93,104.25,2.34,29.72,72.19,0.93,2.02,0.16,72.30,54.15,76.18,2.40,3.11,4.23,4.71,0.80,214.63,8.97,62.95,111.00,2023-08-16 02:00:00
3,3~4,6.50,74.80,9.18,33.19,0.42,0.07,9.85,6.18,1.92,102.85,2.44,28.25,72.16,0.90,1.87,0.17,63.15,51.97,68.40,2.38,2.97,4.80,4.70,1.58,210.94,7.62,62.09,109.81,2023-08-16 03:00:00
4,4~5,6.00,73.25,8.96,33.06,0.42,0.07,11.40,6.23,1.91,101.13,2.40,27.14,71.59,0.83,1.99,0.17,60.33,49.04,71.78,2.37,2.98,5.26,4.71,0.84,210.39,8.01,61.42,109.75,2023-08-16 04:00:00
5,5~6,6.32,74.45,9.34,34.00,0.35,0.06,11.30,3.32,1.62,101.16,2.25,27.78,71.13,0.81,1.96,0.16,57.75,47.01,90.63,2.35,3.09,4.62,3.48,1.13,210.68,8.24,62.42,108.63,2023-08-16 05:00:00
6,6~7,7.12,73.78,9.20,34.31,0.16,0.04,11.03,1.88,0.93,102.47,2.10,27.72,72.65,0.78,1.92,0.06,55.19,43.82,59.70,2.37,4.28,4.44,0.00,8.84,210.54,7.57,61.30,109.74,2023-08-16 06:00:00
7,7~8,7.31,77.22,9.75,38.00,0.16,0.39,16.84,1.88,0.71,113.96,4.96,33.74,75.26,1.21,2.04,0.00,51.72,39.84,55.91,2.34,3.91,4.56,0.00,14.60,219.55,8.65,63.74,113.94,2023-08-16 07:00:00
8,8~9,8.13,89.61,9.82,47.19,0.17,0.04,39.40,1.91,0.71,124.60,6.47,39.57,78.56,1.37,1.84,0.00,44.33,35.48,49.32,2.38,4.12,6.94,0.00,3.60,227.65,12.53,64.69,116.94,2023-08-16 08:00:00
9,9~10,6.87,109.36,14.03,51.94,0.17,0.44,52.01,2.05,0.72,141.34,11.47,42.68,87.19,1.98,2.07,0.10,40.53,30.10,43.13,3.22,3.97,9.25,0.00,3.41,260.43,23.06,74.16,123.62,2023-08-16 09:00:00
10,10~11,7.25,115.08,15.13,52.75,0.17,0.12,55.40,3.10,0.72,142.01,11.73,42.22,88.06,1.48,3.02,0.16,35.62,25.94,60.95,2.90,4.34,11.29,0.01,8.83,264.56,33.41,72.75,121.94,2023-08-16 10:00:00
11,11~12,7.32,116.66,15.97,52.19,0.18,0.03,51.62,6.76,0.72,145.03,9.68,41.64,93.71,0.88,2.72,0.16,36.59,23.79,38.98,2.66,4.51,11.43,0.00,15.90,266.22,32.40,73.54,123.56,2023-08-16 11:00:00
12,12~13,9.75,115.26,16.10,52.81,0.22,0.02,48.74,7.76,0.72,144.69,9.56,42.44,92.69,0.90,2.35,0.02,41.17,23.39,28.42,2.78,4.29,11.07,0.00,13.30,268.93,26.10,74.13,132.22,2023-08-16 12:00:00
13,13~14,10.37,117.61,16.16,53.94,0.22,0.03,51.46,9.19,0.75,148.82,9.50,45.50,93.82,1.17,3.03,0.00,33.70,23.88,30.21,3.13,3.78,12.27,0.00,1.95,275.93,26.62,76.05,136.84,2023-08-16 13:00:00
14,14~15,8.63,123.72,15.66,57.87,0.24,0.04,51.72,8.25,0.78,152.18,9.38,46.84,95.96,0.88,3.10,0.00,34.90,26.10,30.22,3.53,4.13,12.03,0.00,2.92,291.28,27.13,75.70,146.19,2023-08-16 14:00:00
15,15~16,8.62,131.33,15.88,56.81,0.24,0.67,50.02,8.64,0.97,151.25,8.84,47.00,95.41,0.96,3.11,0.00,33.34,27.23,58.64,3.56,4.52,12.75,0.00,8.64,298.82,28.18,78.57,149.26,2023-08-16 15:00:00
16,16~17,9.69,126.40,15.60,56.38,0.25,0.11,47.53,12.19,0.87,152.66,9.87,50.25,92.54,1.04,3.07,0.00,32.35,26.33,34.60,3.69,4.52,12.28,0.00,9.53,298.37,31.26,79.57,144.12,2023-08-16 16:00:00
17,17~18,8.31,121.00,14.82,54.19,0.25,0.32,59.16,13.34,1.47,144.87,7.44,47.81,89.62,1.15,3.00,0.06,33.31,23.83,31.71,3.62,3.62,8.44,0.03,0.99,271.93,15.09,76.29,139.87,2023-08-16 17:00:00
18,18~19,9.00,103.86,13.53,46.50,0.48,0.11,62.60,10.46,1.89,143.51,8.26,42.97,92.28,2.54,1.93,0.17,34.40,25.71,34.32,3.72,3.64,7.09,4.60,1.22,248.78,8.85,68.15,134.07,2023-08-16 18:00:00
19,19~20,9.00,95.82,12.79,42.18,0.50,0.10,57.14,7.39,2.10,127.88,6.21,36.08,85.59,3.53,1.67,0.17,38.03,34.91,41.82,3.72,3.47,6.66,4.76,0.76,238.30,8.93,65.78,128.78,2023-08-16 19:00:00
20,20~21,10.31,88.43,10.31,39.44,0.50,0.12,49.68,6.76,2.07,120.51,6.69,30.94,82.88,3.25,1.63,0.16,43.74,36.77,60.25,3.59,2.91,6.31,4.74,0.97,231.84,8.25,64.01,124.59,2023-08-16 20:00:00
21,21~22,13.50,81.98,6.79,38.19,0.49,0.11,42.08,7.23,2.06,113.90,4.28,30.68,78.94,2.99,1.65,0.17,50.29,43.46,59.51,3.35,2.95,5.82,4.72,1.66,226.40,7.97,64.51,119.00,2023-08-16 21:00:00
22,22~23,11.63,72.66,6.18,35.69,0.48,0.10,12.00,5.91,2.04,109.65,3.90,29.51,76.24,2.95,1.44,0.17,61.80,54.14,57.08,3.09,2.88,5.97,4.70,1.06,216.38,8.65,62.68,110.44,2023-08-16 22:00:00
23,23~24,11.25,71.39,6.77,33.56,0.48,0.11,9.79,5.21,1.96,105.97,3.04,29.09,73.84,2.90,1.57,0.16,71.02,49.49,129.38,3.13,2.80,5.25,4.69,0.77,211.13,7.69,61.97,107.50,2023-08-16 23:00:00
