,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,20.00,49.58,6.31,27.56,0.33,0.11,10.53,3.29,1.50,89.28,3.91,27.60,57.77,1.01,0.71,0.16,46.58,40.17,127.11,2.69,2.47,3.50,4.26,0.84,154.41,2.97,58.79,72.06,2023-11-14 00:00:00
1,1~2,19.63,49.87,6.21,27.69,0.34,0.10,9.96,2.60,1.55,86.18,3.29,25.51,57.38,1.01,0.69,0.17,32.83,26.92,48.16,2.59,2.59,3.25,4.25,1.00,154.22,3.13,59.13,71.38,2023-11-14 01:00:00
2,2~3,8.18,49.36,5.94,27.31,0.33,0.10,10.70,2.86,1.51,84.24,3.11,24.97,56.16,1.04,0.65,0.17,26.40,22.23,66.05,2.50,2.61,2.82,4.25,0.93,153.32,2.93,59.46,70.18,2023-11-14 02:00:00
3,3~4,6.88,49.28,6.44,27.94,0.33,0.12,10.89,2.77,1.54,83.04,3.13,25.09,54.82,1.13,0.68,0.17,19.01,24.36,110.05,2.50,2.59,2.93,4.25,0.95,152.33,3.34,58.82,69.88,2023-11-14 03:00:00
4,4~5,6.87,49.06,6.07,27.31,0.34,0.03,11.80,2.60,1.55,82.99,3.32,24.15,55.52,0.98,0.65,0.16,16.98,21.64,41.23,2.53,2.60,2.78,4.25,0.72,153.38,2.98,59.44,69.93,2023-11-14 04:00:00
5,5~6,6.75,49.18,6.37,27.44,0.33,0.01,12.32,2.53,1.51,80.99,3.12,22.33,55.54,1.00,0.72,0.17,16.43,21.33,23.10,2.53,2.57,2.92,4.25,1.16,152.08,2.75,59.30,69.32,2023-11-14 05:00:00
6,6~7,5.94,49.10,6.17,27.37,0.17,0.04,10.98,2.05,1.23,82.01,3.06,22.31,56.64,1.10,0.70,0.17,15.10,16.39,22.70,2.44,3.63,2.77,2.21,2.62,153.00,2.99,58.89,69.81,2023-11-14 06:00:00
7,7~8,6.56,49.50,7.03,28.50,0.06,0.03,13.99,2.01,1.01,82.64,2.94,23.22,56.48,0.91,0.66,0.17,15.72,18.03,42.19,2.53,3.47,3.00,0.00,6.45,155.48,3.13,59.45,70.75,2023-11-14 07:00:00
8,8~9,7.13,51.60,9.10,33.50,0.07,0.03,23.78,2.94,1.94,87.00,3.16,25.56,58.28,0.92,0.65,0.11,20.31,20.20,52.26,2.50,3.71,3.38,0.00,1.59,158.58,5.28,59.52,71.50,2023-11-14 08:00:00
9,9~10,10.19,58.09,9.06,35.81,0.07,0.06,27.99,2.79,1.85,97.04,6.00,27.95,63.09,0.87,0.66,0.00,26.89,20.41,31.96,2.53,3.72,3.43,0.00,2.01,174.14,13.41,62.15,74.56,2023-11-14 09:00:00
10,10~11,10.50,65.16,8.82,38.38,0.07,0.07,32.60,4.27,1.66,106.74,8.00,28.77,69.97,0.91,0.69,0.00,21.96,22.17,27.72,2.94,4.18,4.22,0.00,2.42,183.05,11.75,65.80,78.94,2023-11-14 10:00:00
11,11~12,11.50,68.94,8.77,40.19,0.07,0.08,36.30,4.70,1.64,104.06,7.28,31.03,65.75,0.92,0.69,0.00,23.43,25.08,29.20,2.78,3.53,5.69,0.00,3.88,185.13,10.40,68.15,80.81,2023-11-14 11:00:00
12,12~13,12.06,70.51,8.70,40.12,0.07,0.09,32.39,4.33,1.66,103.05,7.41,30.08,65.56,0.88,0.78,0.00,25.74,25.56,62.89,2.84,3.43,4.84,0.00,1.37,183.06,7.00,69.08,84.38,2023-11-14 12:00:00
13,13~14,12.94,68.97,8.86,41.06,0.07,0.05,37.71,4.48,1.63,106.60,8.53,29.97,68.10,0.85,1.26,0.00,24.50,27.63,38.66,2.97,3.25,4.91,0.00,1.41,186.59,9.47,69.29,86.25,2023-11-14 13:00:00
14,14~15,9.50,69.27,10.23,41.94,0.07,0.10,40.15,4.60,1.67,107.25,7.53,31.10,68.62,1.16,1.38,0.00,26.25,26.55,32.45,3.00,3.71,4.66,0.00,1.70,196.21,13.01,69.27,88.81,2023-11-14 14:00:00
15,15~16,8.12,69.85,9.13,44.00,0.08,0.04,35.82,4.59,1.85,109.91,8.25,30.25,71.41,1.06,1.50,0.14,24.21,27.33,31.90,3.07,3.94,5.53,0.00,6.15,196.22,13.03,69.42,90.00,2023-11-14 15:00:00
16,16~17,10.38,70.32,9.54,43.00,0.14,0.05,34.23,4.55,2.10,107.74,8.75,29.62,69.37,0.97,1.55,0.17,30.20,21.91,62.92,2.96,3.46,5.44,0.52,3.56,195.02,8.94,68.11,91.75,2023-11-14 16:00:00
17,17~18,14.43,72.57,10.13,39.75,0.34,0.08,46.35,4.21,2.01,107.34,8.03,31.53,67.78,1.10,1.35,0.16,30.70,27.61,44.03,3.41,3.19,4.16,4.31,3.37,185.67,7.21,66.75,89.19,2023-11-14 17:00:00
18,18~19,15.00,68.06,8.15,35.81,0.34,0.10,56.36,4.26,1.54,106.25,9.03,30.22,67.00,1.39,0.83,0.17,30.06,32.32,42.86,3.50,3.08,3.87,4.29,0.83,178.71,5.69,66.40,86.68,2023-11-14 18:00:00
19,19~20,14.25,63.09,7.67,34.44,0.33,0.10,55.10,4.56,1.54,107.49,9.90,31.65,65.94,1.13,1.91,0.17,30.97,30.91,44.77,2.72,3.07,3.75,4.27,1.65,175.54,4.96,64.82,86.50,2023-11-14 19:00:00
20,20~21,16.19,62.03,6.94,33.44,0.33,0.09,52.70,5.08,1.51,104.21,10.94,30.62,62.65,1.14,2.05,0.17,40.14,33.28,153.55,2.66,2.50,3.72,4.26,0.94,175.97,5.16,65.56,86.26,2023-11-14 20:00:00
21,21~22,14.44,61.45,4.82,31.87,0.34,0.10,45.48,4.62,1.54,103.51,10.28,28.13,65.10,1.13,1.78,0.16,47.00,36.10,94.15,2.65,2.53,3.00,4.24,0.96,172.59,5.57,65.20,82.99,2023-11-14 21:00:00
22,22~23,23.37,57.22,4.88,30.63,0.33,0.11,12.72,3.87,1.54,93.76,8.47,27.35,57.94,1.11,0.86,0.17,45.37,44.68,158.03,2.60,2.50,3.15,4.24,0.91,168.20,4.69,64.91,80.07,2023-11-14 22:00:00
23,23~24,22.75,56.59,4.92,28.81,0.33,0.12,9.95,3.77,1.51,87.04,5.57,25.47,56.00,1.11,0.70,0.17,60.26,50.44,137.22,2.65,2.60,3.13,4.24,0.92,162.04,4.99,64.05,74.31,2023-11-14 23:00:00
