,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,11.18,65.82,7.02,32.06,0.45,0.10,9.07,3.53,1.76,102.23,3.12,27.08,72.03,2.17,1.64,0.17,61.44,43.55,100.75,2.40,2.77,4.51,4.68,1.10,177.50,7.10,51.45,91.13,2023-08-13 00:00:00
1,1~2,9.00,65.33,6.95,31.82,0.44,0.11,8.87,3.53,1.74,103.76,3.06,27.11,73.59,0.92,1.44,0.16,55.42,42.56,62.41,2.44,2.78,3.91,4.71,1.18,177.36,7.62,52.44,89.28,2023-08-13 01:00:00
2,2~3,8.13,64.70,6.47,32.00,0.45,0.12,9.40,3.54,1.72,98.00,2.75,25.46,69.79,0.98,1.50,0.17,49.12,39.11,55.12,2.31,2.82,3.36,4.71,0.93,174.58,7.04,50.95,89.19,2023-08-13 02:00:00
3,3~4,7.56,63.76,6.78,31.12,0.45,0.11,9.76,3.46,1.75,82.42,1.81,22.05,58.56,1.03,1.35,0.17,45.72,36.44,53.59,2.25,2.81,4.10,4.71,0.90,173.11,7.37,51.05,87.53,2023-08-13 03:00:00
4,4~5,7.00,64.08,6.74,31.38,0.45,0.11,10.90,3.38,1.73,82.37,1.81,22.18,58.38,0.95,1.34,0.16,41.06,35.11,49.28,2.22,2.81,4.53,4.70,1.05,172.48,6.47,51.44,87.54,2023-08-13 04:00:00
5,5~6,6.00,63.99,6.48,31.00,0.36,0.10,10.38,3.59,1.38,80.72,1.60,21.94,57.18,0.84,1.38,0.17,38.80,33.35,65.59,2.25,2.88,3.57,3.40,0.78,171.76,7.24,50.82,86.43,2023-08-13 05:00:00
6,6~7,5.69,64.42,6.84,32.06,0.18,0.08,9.95,3.14,0.88,82.54,1.69,22.29,58.56,0.95,1.33,0.00,36.93,29.82,58.32,2.22,3.50,3.71,0.00,1.05,173.54,7.01,51.16,88.10,2023-08-13 06:00:00
7,7~8,5.25,64.78,6.64,32.44,0.19,0.12,25.13,3.19,0.71,86.74,1.59,24.77,60.38,1.04,1.48,0.00,36.72,28.50,52.35,2.28,3.64,4.19,0.00,1.05,177.77,7.37,52.94,89.56,2023-08-13 07:00:00
8,8~9,7.00,71.08,6.88,33.31,0.19,0.39,68.34,3.22,0.72,93.12,1.72,28.69,62.71,0.96,2.02,0.00,39.31,29.17,54.04,2.38,4.75,6.50,0.01,0.95,181.89,7.34,53.62,92.47,2023-08-13 08:00:00
9,9~10,6.12,72.22,6.92,36.44,0.18,0.07,68.67,3.52,0.72,95.71,1.75,29.30,64.66,0.96,1.94,0.00,41.34,31.26,57.58,3.34,4.88,11.22,0.00,1.31,186.50,7.85,55.08,94.15,2023-08-13 09:00:00
10,10~11,7.13,83.70,7.69,39.00,0.19,0.05,75.78,3.53,0.72,124.17,2.96,32.95,88.26,0.94,2.40,0.00,43.94,32.01,48.50,3.13,4.83,12.47,0.00,1.80,191.39,7.00,56.85,98.10,2023-08-13 10:00:00
11,11~12,8.69,90.51,7.31,41.12,0.18,0.23,81.79,3.49,0.71,129.18,3.76,35.62,89.80,1.28,2.13,0.00,42.02,34.99,58.04,3.06,4.81,12.34,0.00,1.92,196.25,7.35,56.32,102.97,2023-08-13 11:00:00
12,12~13,10.43,93.80,8.94,39.63,0.18,0.86,72.11,3.83,0.67,126.34,3.56,35.80,86.98,0.94,2.32,0.00,39.96,32.48,60.27,3.50,4.81,10.60,0.00,9.27,202.60,8.06,57.88,106.44,2023-08-13 12:00:00
13,13~14,11.00,97.45,8.88,40.12,0.19,0.82,60.52,5.95,0.72,132.50,5.78,38.60,88.12,1.00,2.26,0.00,38.12,33.51,43.87,3.31,4.86,12.94,0.00,1.18,205.16,9.75,58.90,105.62,2023-08-13 13:00:00
14,14~15,12.25,98.58,7.37,43.06,0.18,0.64,53.63,7.93,0.72,147.81,6.35,42.90,98.56,1.28,2.07,0.00,42.28,31.29,43.75,3.28,4.78,12.84,0.00,1.37,206.61,13.34,58.09,105.47,2023-08-13 14:00:00
15,15~16,11.19,94.81,7.68,42.50,0.19,0.06,51.67,11.45,0.70,152.74,8.31,44.11,100.32,1.00,2.12,0.00,40.07,33.87,44.93,3.41,4.66,12.53,0.00,1.04,212.74,13.22,57.85,112.02,2023-08-13 15:00:00
16,16~17,10.00,93.87,7.39,40.69,0.19,0.06,43.03,9.29,0.78,151.25,7.87,46.35,97.03,1.19,1.86,0.00,36.63,39.56,41.28,3.50,4.67,10.56,0.00,0.97,214.91,13.72,56.34,115.50,2023-08-13 16:00:00
17,17~18,9.63,90.26,7.22,39.31,0.18,0.06,15.94,10.15,1.17,141.77,7.76,43.76,90.25,1.47,2.16,0.16,36.28,28.72,43.96,3.47,4.63,8.25,0.28,1.02,212.97,12.31,56.17,115.76,2023-08-13 17:00:00
18,18~19,11.12,85.67,7.55,36.88,0.41,0.10,14.35,7.24,1.59,131.48,5.90,36.02,89.56,2.47,1.87,0.17,38.18,28.39,63.54,3.40,4.53,6.97,4.79,0.73,204.12,9.22,54.96,110.37,2023-08-13 18:00:00
19,19~20,11.88,84.58,7.08,36.87,0.44,0.10,14.78,6.79,1.71,122.19,6.47,31.38,84.34,3.78,1.85,0.16,42.57,35.30,41.09,3.47,3.79,6.53,4.78,1.08,200.75,8.21,54.95,108.85,2023-08-13 19:00:00
20,20~21,11.37,81.05,7.38,36.82,0.45,0.10,14.23,6.80,1.73,117.63,6.06,31.56,80.01,3.65,1.69,0.17,48.22,39.92,46.63,3.44,3.08,5.88,4.74,1.01,196.81,8.92,54.45,104.69,2023-08-13 20:00:00
