,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,13.44,72.24,7.11,35.19,0.13,0.10,7.75,4.31,1.76,101.86,2.57,27.48,71.81,1.15,1.91,0.17,55.65,42.10,72.16,3.21,3.14,2.94,4.68,0.81,105.53,8.37,42.96,35.66,2023-08-06 00:00:00
1,1~2,9.87,67.83,7.12,33.69,0.13,0.10,7.82,4.18,1.73,100.67,2.59,27.51,70.57,1.15,1.70,0.16,53.06,41.00,82.57,3.13,3.02,2.97,4.65,0.99,102.05,8.38,42.65,32.56,2023-08-06 01:00:00
2,2~3,8.19,68.76,7.22,33.06,0.13,0.07,8.18,4.07,1.71,97.91,2.63,26.34,68.94,1.10,1.62,0.17,49.25,38.88,60.35,2.62,3.11,2.78,4.67,0.88,102.81,8.06,43.41,33.23,2023-08-06 02:00:00
3,3~4,7.44,66.93,7.14,32.75,0.13,0.11,8.71,3.88,1.69,94.21,2.46,23.86,67.89,1.08,1.58,0.16,46.93,36.64,54.48,2.54,2.93,3.00,4.65,1.01,100.47,7.79,42.70,31.46,2023-08-06 03:00:00
4,4~5,6.81,66.35,6.94,32.81,0.13,0.10,9.71,3.64,1.71,94.28,2.60,23.26,68.42,1.09,1.59,0.17,45.22,34.72,50.86,2.56,2.97,2.63,4.66,0.97,101.23,8.77,42.07,32.16,2023-08-06 04:00:00
5,5~6,8.00,66.50,6.76,32.81,0.13,0.08,9.31,3.78,1.35,95.34,2.41,23.50,69.43,0.94,1.64,0.17,43.78,34.40,72.36,2.59,3.03,2.43,3.30,0.85,97.96,7.79,42.15,29.59,2023-08-06 05:00:00
6,6~7,6.81,66.48,6.95,33.07,0.13,0.07,8.85,3.21,0.88,95.21,2.34,23.49,69.38,0.90,1.72,0.02,40.49,31.39,58.18,2.53,3.10,2.63,0.00,1.65,99.92,7.75,42.67,31.18,2023-08-06 06:00:00
7,7~8,7.44,63.16,7.35,31.62,0.12,0.20,14.18,3.14,0.57,83.39,2.25,20.52,60.62,1.10,1.52,0.00,36.81,27.63,43.26,2.53,3.47,2.81,0.00,1.16,87.78,8.41,31.01,30.35,2023-08-06 07:00:00
8,8~9,7.75,62.39,7.16,31.85,0.08,0.36,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2023-08-06 08:00:00
9,9~10,9.85,78.93,9.19,37.06,0.42,0.31,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2023-08-06 09:00:00
10,10~11,8.79,88.64,8.78,38.32,1.11,0.30,23.69,1.91,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2023-08-06 10:00:00
11,11~12,9.84,86.86,9.65,40.77,1.09,0.24,25.13,3.65,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2023-08-06 11:00:00
12,12~13,7.87,82.16,9.23,40.37,1.07,0.31,23.71,3.98,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2023-08-06 12:00:00
13,13~14,7.05,80.64,10.19,41.52,0.41,0.36,22.26,4.05,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2023-08-06 13:00:00
14,14~15,7.68,84.75,9.26,41.06,0.07,0.37,19.62,4.16,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2023-08-06 14:00:00
15,15~16,7.57,87.97,8.95,40.19,0.07,0.42,18.63,4.53,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,2023-08-06 15:00:00
16,16~17,7.99,88.86,9.50,40.21,0.07,0.43,15.23,1.92,0.88,96.47,3.60,29.43,63.44,1.35,4.25,0.00,33.75,36.06,79.54,1.85,3.17,3.03,0.00,5.58,77.27,7.41,32.61,29.43,2023-08-06 16:00:00
17,17~18,7.69,86.05,7.68,37.17,0.06,0.36,15.14,1.99,1.34,110.93,2.06,35.22,73.65,1.52,2.99,0.00,40.33,31.98,47.61,1.78,3.20,2.82,0.09,1.51,99.54,7.09,41.89,40.47,2023-08-06 17:00:00
18,18~19,9.20,82.90,8.02,35.51,0.07,0.37,15.85,2.09,1.54,110.66,2.43,35.76,72.47,2.62,2.84,0.15,38.96,37.36,49.96,1.78,3.17,2.49,4.46,1.02,107.39,6.32,37.19,54.13,2023-08-06 18:00:00
19,19~20,12.93,72.83,7.63,36.78,0.06,0.60,15.37,2.47,1.76,109.75,3.82,32.24,73.69,3.95,2.52,0.17,43.88,41.82,50.15,1.69,3.19,2.41,4.73,0.78,104.64,7.18,34.59,53.15,2023-08-06 19:00:00
20,20~21,10.49,70.57,8.03,36.30,0.06,0.61,14.83,3.51,1.75,107.14,4.03,28.33,74.78,3.93,2.38,0.16,45.53,50.11,55.83,1.75,3.16,2.50,4.69,0.85,99.94,6.47,33.40,50.25,2023-08-06 20:00:00
