,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,21.38,67.21,4.68,29.44,0.39,0.10,11.24,3.34,2.11,---,5.44,---,64.10,1.13,0.28,0.17,60.41,56.24,115.09,1.13,3.13,3.48,---,---,---,5.59,79.64,81.82,2023-05-12 00:00:00
1,1~2,12.56,65.94,4.61,29.25,0.39,0.09,10.95,3.02,2.02,---,5.22,---,63.28,0.99,0.39,0.17,46.91,48.54,46.48,1.09,3.08,3.46,---,---,---,5.87,78.16,81.40,2023-05-12 01:00:00
2,2~3,8.69,63.66,5.08,29.06,0.39,0.07,10.83,2.98,2.03,---,3.65,---,64.28,1.00,0.30,0.16,36.16,41.31,108.60,1.06,3.12,3.59,---,---,---,5.82,78.93,80.97,2023-05-12 02:00:00
3,3~4,10.25,61.74,4.74,28.69,0.38,0.08,12.27,2.93,2.02,---,3.66,---,64.69,0.92,0.29,0.17,30.60,29.00,73.09,1.10,3.12,3.62,---,---,---,6.19,78.09,79.84,2023-05-12 03:00:00
4,4~5,9.81,60.72,5.10,28.31,0.39,0.00,12.53,3.02,1.98,---,3.59,---,62.77,1.11,0.28,0.16,28.36,26.84,32.17,1.09,3.09,2.98,---,---,---,5.65,77.92,78.69,2023-05-12 04:00:00
5,5~6,5.88,61.19,4.84,28.63,0.23,0.00,12.47,2.92,1.27,---,3.44,---,63.73,0.81,0.19,0.17,26.29,25.69,30.72,1.22,3.14,2.84,---,---,---,5.54,78.02,79.34,2023-05-12 05:00:00
6,6~7,6.56,61.10,6.02,29.87,0.12,0.05,11.60,2.23,0.88,---,3.41,---,65.53,1.07,0.28,0.12,26.40,26.69,30.63,1.19,3.43,2.87,---,---,---,6.18,78.73,80.75,2023-05-12 06:00:00
7,7~8,9.31,62.40,6.52,31.63,0.13,0.06,14.47,2.26,0.63,---,3.37,---,65.66,1.58,0.29,0.00,26.99,25.40,57.43,1.18,4.08,3.29,---,---,---,5.78,79.14,85.48,2023-05-12 07:00:00
8,8~9,11.69,64.97,6.50,38.56,0.12,0.05,46.54,2.35,0.61,---,4.44,---,70.37,1.21,0.44,0.00,33.43,29.63,46.20,1.32,4.23,4.06,---,---,---,8.85,80.53,94.62,2023-05-12 08:00:00
9,9~10,9.31,83.22,7.37,40.50,0.12,0.05,56.29,5.78,0.64,---,7.41,---,78.03,1.22,0.47,0.00,30.63,29.44,37.19,2.00,4.46,6.93,---,---,---,13.38,84.12,103.65,2023-05-12 09:00:00
10,10~11,10.81,92.56,9.52,43.81,0.13,0.06,58.86,6.31,0.71,---,11.31,---,79.88,1.59,0.55,0.00,31.64,28.72,32.33,2.03,4.77,10.01,---,---,---,14.93,85.80,107.91,2023-05-12 10:00:00
