,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,20.81,58.84,5.28,27.69,0.34,0.10,10.94,5.37,2.08,---,5.41,---,56.46,1.59,0.07,0.00,65.67,48.88,66.22,1.56,2.89,4.00,---,---,---,6.15,17.74,28.97,2023-04-20 00:00:00
1,1~2,8.31,45.66,3.69,21.94,0.40,0.11,7.59,3.22,0.08,---,0.21,---,1.07,0.03,0.00,0.00,1.89,2.03,2.78,0.10,0.10,0.09,---,---,---,0.79,0.79,1.54,2023-04-20 01:00:00
2,2~3,7.89,52.68,4.63,26.24,0.47,0.13,8.23,3.83,1.97,---,4.38,---,53.49,1.10,0.08,0.00,43.54,37.93,132.38,1.37,3.09,5.04,---,---,---,7.34,13.52,16.81,2023-04-20 02:00:00
3,3~4,7.36,51.96,4.25,26.72,0.47,0.07,9.45,3.40,1.91,---,3.98,---,52.79,1.03,0.08,0.00,33.12,33.89,39.71,1.13,2.96,3.87,---,---,---,5.96,12.98,14.27,2023-04-20 03:00:00
4,4~5,9.30,52.22,4.30,26.35,0.47,0.01,9.98,3.21,1.90,---,4.12,---,51.63,1.09,0.07,0.00,29.78,29.93,33.03,1.12,3.02,3.47,---,---,---,5.26,15.31,14.51,2023-04-20 04:00:00
5,5~6,6.37,50.30,4.35,26.18,0.40,0.01,10.48,3.77,1.63,---,3.94,---,51.75,1.08,0.06,0.00,29.91,27.56,32.21,1.25,3.03,3.65,---,---,---,6.21,15.19,14.15,2023-04-20 05:00:00
6,6~7,5.56,51.42,5.16,27.06,0.13,0.01,8.87,3.06,0.96,---,4.03,---,54.81,1.15,0.07,0.00,28.63,27.25,36.58,1.25,3.40,3.66,---,---,---,4.97,15.39,14.72,2023-04-20 06:00:00
7,7~8,5.56,51.75,5.72,28.32,0.12,0.01,17.10,1.93,0.73,---,4.18,---,56.31,1.41,0.06,0.00,29.30,26.06,64.86,1.22,3.87,3.34,---,---,---,5.90,16.21,17.01,2023-04-20 07:00:00
8,8~9,7.36,55.20,6.12,34.43,0.13,0.02,35.09,3.16,1.63,---,7.03,---,61.97,1.08,0.07,0.00,32.19,29.03,34.13,1.25,3.74,3.72,---,---,---,9.45,21.04,28.05,2023-04-20 08:00:00
9,9~10,10.11,64.83,6.34,37.07,0.12,0.05,47.50,4.68,1.60,---,11.34,---,71.62,1.10,0.82,0.00,31.32,28.94,38.65,1.91,3.81,6.75,---,---,---,23.84,38.36,49.94,2023-04-20 09:00:00
10,10~11,8.48,74.31,8.66,41.19,0.12,0.21,50.00,4.22,1.65,---,15.47,---,76.35,1.42,1.97,0.00,28.94,31.85,35.45,1.87,4.39,8.78,---,---,---,24.13,53.24,61.68,2023-04-20 10:00:00
11,11~12,12.63,76.93,7.74,45.37,0.13,0.03,57.40,4.36,1.64,---,19.95,---,80.13,1.64,1.98,0.00,32.31,31.09,47.36,2.00,3.84,8.37,---,---,---,21.71,57.44,74.79,2023-04-20 11:00:00
12,12~13,12.45,81.20,9.04,48.45,0.12,0.03,53.51,4.66,1.62,---,18.15,---,81.31,1.53,1.55,0.00,37.50,35.94,73.57,2.28,3.83,7.44,---,---,---,20.04,61.28,81.81,2023-04-20 12:00:00
13,13~14,10.47,84.14,9.31,48.35,0.13,0.04,58.23,4.76,1.74,---,15.69,---,84.49,1.62,1.64,0.00,35.17,35.53,39.79,2.41,3.65,8.07,---,---,---,17.78,68.13,89.59,2023-04-20 13:00:00
14,14~15,10.76,89.95,9.87,51.15,0.14,0.06,66.83,4.67,1.80,---,18.93,---,83.91,1.95,1.99,0.00,37.82,33.31,33.49,2.41,3.84,7.97,---,---,---,21.09,66.90,96.76,2023-04-20 14:00:00
15,15~16,10.22,89.57,10.32,50.98,0.13,0.02,53.34,4.41,1.94,---,20.22,---,82.41,1.65,1.98,0.00,38.00,26.87,34.69,2.03,4.11,8.24,---,---,---,24.21,70.04,98.19,2023-04-20 15:00:00
16,16~17,11.41,86.20,8.23,47.68,0.13,0.03,50.34,4.50,1.85,---,18.82,---,81.12,2.06,0.32,0.00,32.87,31.01,47.28,2.00,4.06,7.23,---,---,---,18.91,69.82,97.71,2023-04-20 16:00:00
17,17~18,10.75,84.28,9.70,42.41,0.19,0.07,66.66,7.25,2.07,---,16.65,---,77.35,1.64,0.19,0.00,34.07,36.59,66.13,2.12,3.86,6.65,---,---,---,10.19,68.46,94.81,2023-04-20 17:00:00
18,18~19,10.53,78.35,7.68,38.50,0.47,0.12,75.14,9.53,2.38,---,15.81,---,75.28,1.61,0.18,0.00,40.75,39.47,41.78,1.88,3.66,4.41,---,---,---,9.06,66.63,92.60,2023-04-20 18:00:00
19,19~20,12.57,70.41,6.70,33.43,0.46,0.12,71.82,8.55,2.36,---,15.45,---,73.66,1.63,0.28,0.00,41.33,39.83,45.94,1.78,2.95,4.12,---,---,---,7.19,65.66,90.81,2023-04-20 19:00:00
20,20~21,18.53,66.73,6.60,32.12,0.48,0.11,64.74,6.95,2.33,---,13.43,---,73.06,1.66,0.17,0.00,46.84,40.14,80.21,1.81,2.93,3.68,---,---,---,7.38,65.20,90.53,2023-04-20 20:00:00
21,21~22,18.77,63.24,5.47,30.19,0.48,0.12,50.72,8.47,2.30,---,13.06,---,68.88,1.60,0.28,0.00,54.62,50.34,148.67,1.66,3.02,3.76,---,---,---,6.15,62.71,88.47,2023-04-20 21:00:00
22,22~23,21.17,60.00,5.32,28.88,0.46,0.08,13.48,6.11,2.24,---,5.38,---,67.43,1.74,0.26,0.00,58.44,61.12,122.75,1.40,3.05,4.31,---,---,---,7.26,60.87,86.19,2023-04-20 22:00:00
23,23~24,20.92,53.99,4.86,27.44,0.48,0.13,10.97,5.74,2.27,---,3.75,---,64.62,1.34,0.26,0.00,59.08,61.64,138.36,1.38,3.02,3.75,---,---,---,6.84,59.09,82.81,2023-04-20 23:00:00
