,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.87,61.05,7.72,32.62,0.36,0.11,13.99,3.82,1.71,107.41,6.78,32.34,68.29,1.82,1.12,0.17,66.31,54.12,126.05,2.87,2.42,3.28,4.41,0.72,181.15,6.50,67.42,85.00,2023-11-07 00:00:00
1,1~2,12.06,58.53,8.30,32.75,0.36,0.13,13.64,3.68,1.70,105.20,6.85,31.42,66.93,0.86,1.20,0.17,53.43,46.30,106.40,2.91,2.44,3.15,4.42,1.24,180.51,6.71,67.49,83.68,2023-11-07 01:00:00
2,2~3,11.50,57.09,7.76,31.00,0.36,0.12,14.44,3.28,1.70,102.61,4.84,31.12,66.65,0.89,1.11,0.17,44.80,34.32,46.36,2.66,2.44,3.22,4.41,0.67,179.20,6.13,67.21,83.32,2023-11-07 02:00:00
3,3~4,11.25,57.85,8.00,30.63,0.36,0.11,14.20,3.11,1.67,100.08,4.25,28.83,67.00,0.90,1.19,0.16,38.53,31.92,39.34,2.68,2.48,2.88,4.42,1.73,177.53,6.47,67.52,81.12,2023-11-07 03:00:00
4,4~5,7.82,56.59,7.75,30.75,0.35,0.01,14.94,3.15,1.68,99.31,4.10,28.52,66.69,0.88,1.00,0.17,35.66,30.46,36.20,2.75,2.45,3.31,4.42,0.86,179.25,6.53,68.98,81.13,2023-11-07 04:00:00
5,5~6,7.43,56.84,7.73,30.56,0.36,0.01,15.33,2.86,1.67,97.06,3.62,27.63,65.81,0.84,1.03,0.17,34.02,29.11,43.80,2.75,2.53,3.44,4.41,0.98,173.80,6.97,66.52,78.06,2023-11-07 05:00:00
6,6~7,7.19,56.48,7.60,30.87,0.17,0.05,14.11,1.92,0.98,99.45,3.47,28.44,67.54,0.74,0.92,0.17,30.96,27.43,63.59,2.66,3.69,3.34,1.95,2.70,173.68,6.40,65.44,78.75,2023-11-07 06:00:00
7,7~8,8.00,58.71,8.35,33.19,0.10,0.04,19.33,1.83,0.69,99.89,3.53,29.43,66.93,1.08,1.05,0.04,29.89,27.28,35.58,2.66,3.50,3.16,0.00,6.21,173.35,5.91,64.82,78.94,2023-11-07 07:00:00
8,8~9,9.50,61.39,10.71,42.81,0.09,0.04,34.04,1.83,1.63,109.34,4.09,33.78,71.47,0.88,1.08,0.00,38.37,28.96,38.76,3.06,4.19,4.75,0.00,1.41,187.72,12.13,65.98,85.82,2023-11-07 08:00:00
9,9~10,9.44,69.56,12.67,48.13,0.10,0.01,41.19,2.34,1.64,121.67,7.44,38.54,75.69,0.88,1.20,0.00,33.34,30.40,38.29,2.97,4.72,7.03,0.00,1.57,219.20,32.97,72.15,87.18,2023-11-07 09:00:00
