,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,12.81,51.56,5.55,28.67,0.33,0.13,8.15,3.16,1.69,86.67,2.75,20.62,63.30,1.10,1.90,0.17,22.58,20.29,108.88,2.35,2.91,3.00,4.41,1.69,149.88,2.77,60.70,65.06,2024-02-04 00:00:00
1,1~2,12.06,51.31,5.46,28.24,0.33,0.14,7.98,3.02,1.67,84.71,2.75,20.78,61.18,1.07,1.61,0.17,25.56,18.19,51.97,2.31,3.03,3.06,4.40,0.88,150.70,3.16,61.06,64.94,2024-02-04 01:00:00
2,2~3,9.63,49.73,5.48,27.77,0.33,0.15,8.44,2.44,1.69,83.33,2.68,19.84,60.81,1.11,1.78,0.17,19.02,17.80,19.48,2.34,3.04,3.18,4.41,0.87,150.13,2.85,60.79,64.75,2024-02-04 02:00:00
3,3~4,6.12,49.34,5.51,28.14,0.34,0.14,8.49,2.19,1.69,83.58,2.73,20.75,60.10,1.08,1.82,0.16,16.12,15.38,17.99,2.31,3.04,3.01,4.41,0.73,149.94,3.46,60.16,65.07,2024-02-04 03:00:00
4,4~5,6.13,49.62,5.40,27.55,0.33,0.15,9.74,2.11,1.69,81.76,2.68,20.12,58.96,1.06,1.77,0.17,14.97,14.27,25.85,2.32,3.09,2.81,4.42,1.10,149.01,2.97,59.59,64.55,2024-02-04 04:00:00
5,5~6,5.81,48.28,5.72,27.91,0.33,0.12,10.25,2.47,1.66,81.01,2.60,19.81,58.60,1.03,1.82,0.16,13.91,14.91,49.21,2.34,3.10,3.09,4.41,1.07,149.74,3.13,60.33,64.82,2024-02-04 05:00:00
6,6~7,5.19,48.69,5.86,28.02,0.29,0.14,9.08,2.32,1.26,80.93,2.47,19.26,59.20,0.94,1.63,0.17,13.00,17.25,18.00,2.31,4.04,2.69,2.29,1.60,151.07,3.37,59.93,65.75,2024-02-04 06:00:00
7,7~8,4.25,49.50,6.02,28.01,0.06,0.08,10.83,1.73,0.70,82.96,2.50,20.68,59.78,1.22,1.77,0.09,12.51,13.87,15.53,2.41,3.72,2.56,0.00,4.83,150.08,3.07,59.74,65.18,2024-02-04 07:00:00
8,8~9,4.75,50.91,6.26,29.78,0.07,0.07,12.51,1.81,0.63,82.81,2.31,20.56,59.94,1.24,1.83,0.00,13.01,14.24,27.79,2.37,3.60,3.35,0.00,1.60,151.39,3.53,59.83,66.01,2024-02-04 08:00:00
9,9~10,4.37,52.34,6.24,29.34,0.07,0.04,12.67,1.67,0.68,85.64,2.46,22.43,60.75,0.93,1.73,0.00,12.93,12.56,44.95,2.38,3.34,3.97,0.00,1.38,151.03,3.53,60.78,64.93,2024-02-04 09:00:00
10,10~11,4.63,51.72,5.51,30.00,0.07,0.05,13.68,2.01,0.66,90.75,2.54,22.96,65.25,0.86,1.78,0.00,14.30,13.70,20.42,2.34,3.78,4.84,0.00,1.16,152.71,3.47,60.54,65.94,2024-02-04 10:00:00
11,11~12,5.12,53.82,6.52,30.83,0.06,0.04,14.46,2.04,0.63,92.43,2.85,23.59,65.99,0.80,1.91,0.00,19.16,13.66,23.04,2.38,4.09,5.40,0.00,1.24,156.41,3.59,62.50,67.50,2024-02-04 11:00:00
12,12~13,6.75,54.93,7.47,32.28,0.07,0.05,13.74,1.95,0.67,94.95,2.68,25.10,67.17,1.00,1.98,0.00,15.16,14.53,35.65,2.40,4.09,5.29,0.00,1.25,156.29,2.82,62.25,68.00,2024-02-04 12:00:00
13,13~14,5.63,56.41,7.78,32.55,0.07,0.05,14.02,1.94,0.67,93.21,2.94,24.37,65.90,0.73,2.08,0.00,15.99,18.75,52.01,2.44,4.04,5.93,0.00,1.22,159.37,4.06,62.26,70.06,2024-02-04 13:00:00
