,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,15.81,71.31,9.04,31.67,0.47,0.11,11.30,4.77,1.67,81.48,8.22,15.73,57.53,2.76,3.19,0.17,72.73,50.37,65.06,3.19,2.59,4.32,4.27,1.58,225.82,7.87,84.80,108.08,2024-06-17 00:00:00
1,1~2,13.25,68.69,9.01,31.22,0.47,0.10,13.26,4.49,1.70,79.67,5.97,15.84,57.86,1.53,3.40,0.16,65.90,40.66,63.15,3.19,2.63,3.65,4.28,0.95,225.93,7.37,85.11,109.00,2024-06-17 01:00:00
2,2~3,11.13,62.32,9.44,31.32,0.48,0.10,11.56,4.25,1.62,81.58,5.00,15.78,60.80,1.12,2.84,0.17,62.11,34.32,52.75,3.09,2.69,3.35,4.28,0.98,224.15,7.89,84.59,107.27,2024-06-17 02:00:00
3,3~4,9.81,61.78,9.03,30.67,0.47,0.12,11.64,4.61,1.69,80.76,3.69,16.31,60.76,1.14,3.15,0.17,53.98,31.34,44.44,3.03,2.64,3.65,4.28,0.74,222.46,7.14,84.34,107.04,2024-06-17 03:00:00
4,4~5,10.38,62.84,8.77,30.90,0.47,0.07,11.74,4.57,1.67,78.07,3.81,16.09,58.17,1.13,3.12,0.16,50.67,35.33,45.16,3.03,2.70,4.06,4.28,0.97,221.98,7.32,84.13,106.03,2024-06-17 04:00:00
5,5~6,12.75,61.84,8.81,30.74,0.28,0.04,11.17,4.58,1.50,74.25,2.84,15.41,56.00,1.49,3.42,0.17,46.32,28.30,47.21,3.07,2.64,3.88,2.25,0.81,222.03,7.87,84.22,106.05,2024-06-17 05:00:00
6,6~7,9.37,61.60,8.82,34.62,0.20,0.03,14.41,3.65,0.70,73.12,2.72,15.54,54.86,2.12,3.09,0.17,44.80,27.71,45.63,3.09,3.68,4.13,0.00,8.50,222.93,6.88,83.64,107.27,2024-06-17 06:00:00
7,7~8,8.63,64.28,10.08,40.80,0.20,0.05,17.24,3.70,0.71,80.11,3.26,18.52,58.33,1.39,3.35,0.09,44.73,26.20,52.28,3.13,3.95,5.05,0.00,12.86,231.71,9.97,84.31,109.42,2024-06-17 07:00:00
8,8~9,9.87,72.38,11.50,53.78,0.19,0.04,34.67,4.58,1.62,95.72,4.68,26.66,64.38,1.16,3.20,0.00,43.29,26.76,75.91,3.12,4.21,6.95,0.00,3.95,254.60,22.40,87.90,116.07,2024-06-17 08:00:00
9,9~10,9.63,105.44,13.38,62.42,0.20,0.03,49.87,3.57,1.63,112.33,11.16,30.41,70.76,1.15,3.71,0.00,39.17,24.78,53.93,3.25,4.37,9.19,0.00,3.70,278.89,24.60,98.59,122.52,2024-06-17 09:00:00
