,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,11.06,65.56,7.62,32.31,0.50,0.11,13.24,4.01,1.91,87.06,2.03,24.56,60.47,2.05,1.40,0.17,66.26,47.92,57.07,2.84,2.83,3.91,4.70,0.76,197.60,9.81,60.10,96.37,2023-08-23 00:00:00
1,1~2,8.69,64.81,7.32,32.62,0.49,0.10,13.30,3.67,1.89,84.12,1.87,23.75,58.50,1.05,1.36,0.16,59.01,47.56,58.14,2.69,2.87,3.37,4.72,1.12,196.08,9.78,59.94,94.53,2023-08-23 01:00:00
2,2~3,8.62,64.90,7.48,32.32,0.49,0.11,13.46,3.70,1.86,83.67,1.88,23.29,58.50,0.97,1.30,0.17,50.76,39.74,55.86,2.62,2.88,3.13,4.71,0.98,195.11,10.69,60.04,93.25,2023-08-23 02:00:00
3,3~4,6.63,65.23,7.72,32.31,0.50,0.13,14.10,3.37,1.87,82.42,1.88,23.69,56.85,0.93,1.32,0.16,47.07,37.31,48.96,2.66,2.91,3.68,4.71,1.59,193.00,10.06,60.21,91.41,2023-08-23 03:00:00
4,4~5,6.75,63.23,7.68,32.31,0.49,0.12,15.29,3.33,1.87,81.98,1.84,23.68,56.46,0.98,1.16,0.17,43.83,35.29,65.79,2.65,2.91,3.88,4.71,0.79,191.55,9.97,60.00,90.50,2023-08-23 04:00:00
5,5~6,7.06,64.67,7.55,32.13,0.43,0.09,14.39,3.71,1.56,82.32,1.97,23.87,56.48,0.95,1.38,0.17,41.73,33.53,55.28,2.66,2.99,3.41,3.51,0.97,190.82,9.90,60.13,89.50,2023-08-23 05:00:00
6,6~7,7.13,63.23,7.25,33.25,0.22,0.08,13.70,3.02,0.98,83.50,1.84,24.10,57.56,0.96,1.16,0.15,37.64,30.42,42.44,2.63,3.98,3.24,0.00,8.41,194.33,10.01,60.02,91.94,2023-08-23 06:00:00
7,7~8,7.12,68.74,8.15,38.06,0.22,0.17,20.43,3.19,0.67,89.03,1.87,26.22,60.94,1.27,1.32,0.00,37.88,29.30,44.91,2.59,4.20,4.03,0.00,14.63,201.50,11.06,60.52,96.49,2023-08-23 07:00:00
8,8~9,9.19,82.79,10.26,46.75,0.22,0.03,45.44,3.31,0.67,97.75,2.72,31.91,63.12,1.05,1.39,0.00,37.97,29.36,44.46,2.62,5.01,6.63,0.00,2.62,224.99,21.88,64.14,104.13,2023-08-23 08:00:00
9,9~10,9.44,114.22,10.52,51.62,0.22,0.28,59.90,4.66,0.76,105.46,3.56,36.06,65.84,1.13,3.05,0.00,39.85,26.52,62.85,3.29,5.32,11.19,0.00,3.24,252.84,24.75,75.43,114.06,2023-08-23 09:00:00
10,10~11,10.31,129.92,12.53,56.13,0.23,0.14,76.31,8.54,0.75,129.61,5.07,47.88,76.66,1.13,3.63,0.00,38.55,29.95,46.58,3.21,6.19,12.63,0.00,9.36,273.24,32.37,78.66,122.85,2023-08-23 10:00:00
11,11~12,12.00,136.44,15.05,60.19,0.22,0.56,72.01,9.96,0.75,143.82,6.25,53.47,84.10,1.38,3.72,0.00,38.79,29.59,37.17,3.16,5.69,13.75,0.00,17.82,290.89,32.91,83.68,133.75,2023-08-23 11:00:00
12,12~13,12.00,138.42,15.63,60.75,0.22,0.09,57.95,11.95,0.76,149.90,7.87,56.82,85.21,1.02,3.74,0.00,36.15,29.54,33.86,3.06,5.89,12.24,0.00,16.71,294.77,30.84,85.27,137.85,2023-08-23 12:00:00
13,13~14,13.06,140.54,15.51,60.68,0.22,0.06,61.71,12.14,0.71,149.77,8.72,53.73,87.32,0.98,3.40,0.00,38.03,29.79,32.20,4.28,5.13,14.29,0.00,4.02,314.21,34.72,85.59,152.18,2023-08-23 13:00:00
14,14~15,9.69,145.34,16.26,63.19,0.23,0.05,67.82,11.74,0.72,155.99,12.82,53.30,89.87,1.29,3.84,0.00,36.63,30.12,44.57,4.04,5.62,14.21,0.00,4.71,314.87,31.06,87.84,154.62,2023-08-23 14:00:00
15,15~16,9.75,138.69,17.22,61.69,0.22,0.18,54.15,11.79,0.71,158.17,14.94,54.33,88.90,1.24,3.23,0.11,37.41,29.46,43.56,3.93,6.91,14.01,0.34,13.84,312.93,27.53,94.38,148.51,2023-08-23 15:00:00
16,16~17,8.69,118.23,16.23,57.12,0.59,0.26,50.70,10.11,0.81,147.84,11.40,51.26,85.18,1.08,2.51,0.17,31.26,28.92,33.22,3.57,5.42,10.37,0.57,14.96,283.41,18.59,94.32,132.12,2023-08-23 16:00:00
17,17~18,8.37,112.64,13.66,52.50,0.22,0.08,50.94,10.40,1.23,133.73,5.53,46.62,81.58,0.99,2.52,0.16,32.55,29.57,32.68,3.34,3.81,8.10,0.09,6.29,258.68,11.19,86.20,125.62,2023-08-23 17:00:00
18,18~19,8.75,103.38,12.76,45.38,0.49,0.11,53.03,10.50,1.87,127.07,8.22,41.70,77.15,2.28,2.53,0.17,34.94,34.12,39.57,3.56,3.75,7.31,4.79,0.93,232.17,9.19,72.79,117.13,2023-08-23 18:00:00
19,19~20,9.31,84.10,10.58,41.56,0.47,0.10,50.55,7.42,1.93,127.23,11.90,39.10,76.23,3.21,2.03,0.17,38.44,36.68,64.91,3.53,3.60,6.49,4.75,1.01,226.82,9.25,73.38,111.94,2023-08-23 19:00:00
20,20~21,11.13,77.46,9.94,39.38,0.48,0.11,42.29,9.18,1.95,120.37,10.57,36.91,72.89,2.74,1.38,0.16,45.07,41.42,44.57,3.16,3.21,6.26,4.73,1.16,228.91,8.94,72.88,114.35,2023-08-23 20:00:00
21,21~22,10.31,75.38,7.53,38.31,0.47,0.12,36.63,6.43,1.93,114.57,9.31,32.78,72.48,2.54,1.61,0.17,53.39,46.35,52.37,2.94,3.13,5.87,4.70,0.81,224.44,9.13,70.46,112.83,2023-08-23 21:00:00
22,22~23,10.50,74.50,8.17,37.31,0.47,0.13,13.63,6.59,1.89,107.29,7.34,32.80,67.15,2.85,1.52,0.17,61.84,53.13,60.65,2.90,2.95,5.41,4.72,1.10,222.43,9.02,70.91,109.63,2023-08-23 22:00:00
23,23~24,13.50,66.01,7.60,34.94,0.46,0.10,11.13,7.53,1.87,100.09,5.97,29.03,65.09,2.56,1.51,0.16,63.47,48.21,158.71,2.82,2.91,4.74,4.69,0.85,218.14,8.16,70.23,107.97,2023-08-23 23:00:00
