,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,12.37,73.00,9.08,34.89,0.53,0.11,14.84,3.47,1.60,---,3.87,---,73.12,2.61,3.07,0.17,57.56,39.82,71.03,3.06,2.52,7.28,6.66,0.96,---,8.80,78.36,113.27,2024-07-11 00:00:00
1,1~2,10.94,71.68,9.41,33.85,0.53,0.11,13.75,3.18,1.67,---,3.65,---,71.98,1.43,3.30,0.17,54.95,39.48,54.97,3.09,2.56,6.46,5.69,0.95,---,8.32,79.55,112.53,2024-07-11 01:00:00
2,2~3,12.88,71.22,9.19,34.06,0.53,0.12,14.55,4.37,1.62,---,3.85,---,74.75,1.06,2.97,0.16,53.68,36.00,48.28,3.10,2.57,6.25,5.43,0.85,---,8.56,77.99,111.98,2024-07-11 02:00:00
3,3~4,9.18,72.28,9.42,33.69,0.54,0.03,14.41,3.11,1.59,---,2.69,---,66.80,1.04,2.83,0.17,49.46,30.61,45.95,3.09,2.51,6.51,5.34,0.87,---,8.75,77.82,111.81,2024-07-11 03:00:00
4,4~5,8.63,70.66,9.81,33.48,0.53,0.01,16.31,2.95,1.67,---,1.84,---,58.18,1.14,2.94,0.17,47.30,29.33,40.02,3.12,2.32,5.94,5.29,1.04,---,7.84,76.75,112.23,2024-07-11 04:00:00
5,5~6,8.50,69.10,9.35,33.88,0.37,0.00,14.89,2.90,1.54,---,1.88,---,57.33,1.24,3.03,0.16,44.98,28.84,40.82,3.13,2.39,6.27,2.29,1.32,---,9.01,77.89,112.62,2024-07-11 05:00:00
6,6~7,7.81,68.40,9.42,35.81,0.26,0.07,19.45,1.97,0.65,---,2.09,---,57.83,0.94,2.99,0.17,43.79,28.40,43.59,3.19,3.50,6.28,0.00,10.82,---,8.68,78.46,114.55,2024-07-11 06:00:00
7,7~8,8.94,72.66,9.46,42.48,0.25,0.06,27.17,2.19,0.63,---,1.91,---,60.26,1.19,3.31,0.12,42.84,28.90,74.59,3.22,3.95,7.01,0.00,13.37,---,12.19,80.90,119.83,2024-07-11 07:00:00
8,8~9,10.12,81.09,11.10,56.41,0.25,0.07,62.60,2.35,0.67,---,2.28,---,60.24,1.10,4.25,0.00,42.37,28.51,56.74,3.06,4.63,8.78,0.00,4.23,---,14.13,84.58,132.18,2024-07-11 08:00:00
9,9~10,13.38,112.22,15.93,62.50,0.27,1.25,75.38,2.59,0.65,---,4.27,---,66.38,1.33,4.02,0.00,41.80,26.26,42.75,4.00,5.20,10.12,0.00,4.05,---,21.96,96.46,132.54,2024-07-11 09:00:00
10,10~11,13.25,127.94,17.04,71.97,0.26,2.03,79.32,2.46,0.73,---,4.69,---,81.38,1.14,4.38,0.00,44.43,27.20,45.41,4.06,6.56,11.01,0.00,11.49,---,27.10,102.54,147.53,2024-07-11 10:00:00
11,11~12,13.00,135.22,17.54,72.61,0.27,1.16,83.37,2.65,0.66,---,5.60,---,97.77,1.09,4.81,0.00,45.73,28.14,42.02,3.97,5.88,11.93,0.00,17.90,---,26.47,103.70,154.65,2024-07-11 11:00:00
12,12~13,12.44,140.99,17.79,69.48,0.26,0.30,88.62,4.83,0.66,---,6.53,---,97.05,1.07,5.14,0.00,39.71,28.36,44.81,4.53,5.32,10.06,0.00,16.11,---,25.18,105.11,161.86,2024-07-11 12:00:00
13,13~14,13.43,146.07,18.38,72.39,0.26,0.46,87.06,7.59,1.21,---,5.97,---,96.86,1.27,4.51,0.00,38.55,27.69,46.51,4.56,5.01,12.75,0.00,5.06,---,27.41,104.40,162.05,2024-07-11 13:00:00
14,14~15,11.38,138.62,17.54,72.00,0.26,0.60,87.70,6.68,0.70,---,5.81,---,99.51,1.03,4.16,0.17,34.07,26.07,42.34,4.00,4.21,12.47,0.00,6.27,---,25.22,101.24,155.32,2024-07-11 14:00:00
15,15~16,11.06,138.16,18.76,70.28,0.26,0.68,96.43,6.86,0.65,---,6.94,---,100.02,1.15,4.17,0.16,38.54,27.84,40.02,4.07,4.34,12.31,0.00,14.09,---,23.25,99.99,153.90,2024-07-11 15:00:00
16,16~17,12.75,138.59,17.31,70.71,0.26,0.12,91.24,6.78,0.79,---,6.85,---,93.57,1.31,4.71,0.04,36.31,25.69,55.70,4.09,3.83,10.32,0.00,13.34,---,24.28,99.80,150.68,2024-07-11 16:00:00
17,17~18,11.56,140.01,17.55,67.21,0.26,0.08,98.60,8.22,1.21,---,7.55,---,96.14,1.19,4.58,0.07,36.20,27.17,62.52,4.16,3.90,9.06,0.12,2.45,---,15.25,98.13,151.91,2024-07-11 17:00:00
18,18~19,12.44,127.68,13.15,58.46,0.42,0.09,99.16,7.75,1.62,---,5.23,---,90.53,1.36,3.96,0.17,35.77,35.23,45.99,4.15,3.52,7.56,5.43,0.79,---,9.53,89.59,136.73,2024-07-11 18:00:00
19,19~20,14.25,110.63,13.05,48.44,0.52,0.12,99.35,6.01,1.73,---,4.46,---,86.86,3.82,3.59,0.16,44.87,46.94,46.94,3.78,3.20,6.66,5.06,1.11,---,9.78,87.13,131.35,2024-07-11 19:00:00
20,20~21,17.63,99.06,13.00,42.39,0.51,0.11,88.91,5.14,1.69,---,4.13,---,86.80,3.34,3.86,0.17,46.25,47.75,55.17,3.19,2.84,6.15,4.85,1.02,---,8.97,88.08,126.99,2024-07-11 20:00:00
21,21~22,16.62,93.15,12.75,39.14,0.50,0.11,76.59,5.97,1.67,---,4.09,---,84.62,2.98,4.02,0.17,50.24,44.39,61.80,3.16,2.69,6.13,4.82,0.80,---,10.44,86.19,122.35,2024-07-11 21:00:00
22,22~23,16.69,83.10,10.67,35.57,0.50,0.11,20.66,4.91,1.66,---,3.81,---,75.16,2.94,3.26,0.16,61.60,53.72,128.92,3.12,2.64,6.06,4.79,0.82,---,9.12,82.18,120.90,2024-07-11 22:00:00
23,23~24,16.62,71.25,9.95,34.43,0.49,0.11,14.86,4.56,1.66,---,3.07,---,72.06,2.93,3.51,0.17,73.36,50.89,94.20,3.13,2.64,6.10,4.74,1.22,---,8.65,81.45,117.38,2024-07-11 23:00:00
