,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,20.19,52.35,5.24,25.94,0.37,0.12,9.07,5.46,1.98,---,3.34,---,53.07,1.50,0.16,0.00,39.97,36.26,149.10,1.79,3.18,2.66,---,---,---,4.77,69.19,69.44,2023-02-25 00:00:00
1,1~2,13.06,51.87,5.41,26.43,0.38,0.13,8.68,4.54,1.95,---,3.13,---,53.32,1.43,0.11,0.00,33.96,32.65,54.67,1.68,3.23,2.79,---,---,---,5.10,69.28,69.37,2023-02-25 01:00:00
2,2~3,8.63,52.19,5.54,25.94,0.38,0.14,8.58,4.27,1.93,---,2.84,---,52.56,1.15,0.11,0.00,30.88,20.02,95.42,1.69,3.30,2.62,---,---,---,4.84,68.97,69.87,2023-02-25 02:00:00
3,3~4,6.12,52.59,5.51,25.25,0.37,0.11,9.87,3.95,1.98,---,2.78,---,52.38,1.17,0.09,0.00,23.50,23.58,99.02,1.66,3.21,2.84,---,---,---,5.28,68.05,70.07,2023-02-25 03:00:00
4,4~5,5.25,52.41,5.43,25.38,0.38,0.12,10.40,3.94,1.95,---,2.69,---,53.15,1.19,0.15,0.00,18.60,18.53,28.32,1.81,3.16,2.32,---,---,---,4.94,67.97,68.56,2023-02-25 04:00:00
5,5~6,5.25,50.69,5.16,25.18,0.38,0.14,10.96,3.82,1.94,---,2.66,---,53.28,1.11,0.15,0.00,17.51,16.77,18.19,1.72,3.19,2.43,---,---,---,5.08,68.31,68.46,2023-02-25 05:00:00
6,6~7,4.63,50.59,6.16,26.13,0.26,0.10,9.34,3.49,1.06,---,2.66,---,55.97,1.07,0.16,0.00,15.22,15.57,16.87,1.78,3.55,2.41,---,---,---,4.84,67.57,69.35,2023-02-25 06:00:00
7,7~8,4.62,50.16,7.23,26.25,0.10,0.04,10.80,3.64,0.67,---,3.03,---,55.00,1.40,0.16,0.00,16.20,16.15,38.08,1.72,3.57,2.59,---,---,---,5.11,67.61,69.66,2023-02-25 07:00:00
8,8~9,6.88,51.56,6.81,26.62,0.11,0.04,12.20,3.88,1.88,---,3.65,---,56.03,1.08,0.15,0.00,17.16,14.54,55.03,1.72,3.55,2.87,---,---,---,4.89,67.33,69.56,2023-02-25 08:00:00
9,9~10,7.25,52.25,7.35,27.44,0.11,0.03,14.16,2.41,1.89,---,3.91,---,57.91,1.00,0.18,0.00,19.66,17.11,26.71,1.87,3.48,3.16,---,---,---,6.12,66.55,68.37,2023-02-25 09:00:00
