,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,14.81,67.08,7.09,36.75,0.41,0.09,8.23,9.27,2.43,99.49,2.70,26.89,69.90,0.87,1.66,0.16,69.79,65.33,75.55,1.75,3.25,5.91,4.66,0.90,202.18,9.02,69.76,97.81,2023-07-24 00:00:00
1,1~2,9.81,66.06,6.97,35.37,0.41,0.12,8.11,8.98,2.45,97.39,2.69,25.86,68.84,0.86,1.49,0.17,59.69,50.87,66.81,1.75,3.24,5.99,4.68,1.07,203.09,8.88,69.77,98.59,2023-07-24 01:00:00
2,2~3,9.13,63.04,7.05,34.88,0.40,0.10,9.20,6.55,2.45,97.22,2.68,25.56,68.98,0.88,1.46,0.16,54.66,45.20,85.16,1.75,3.18,5.63,4.67,0.76,198.50,8.34,68.44,95.69,2023-07-24 02:00:00
3,3~4,8.19,61.55,6.83,35.00,0.41,0.08,10.49,4.82,2.42,95.22,2.50,25.28,67.44,1.20,1.64,0.17,49.10,40.97,123.23,1.78,3.28,5.69,4.68,1.16,199.76,8.88,69.47,96.41,2023-07-24 03:00:00
4,4~5,7.00,61.70,6.87,35.06,0.41,0.11,10.99,4.64,2.42,97.36,2.62,25.74,69.00,0.85,1.37,0.17,45.06,39.42,45.12,1.72,3.28,5.00,4.68,0.75,197.12,8.84,68.14,94.59,2023-07-24 04:00:00
5,5~6,6.68,61.32,6.75,35.19,0.29,0.09,10.74,4.32,1.95,95.74,2.48,25.18,68.08,0.85,1.52,0.16,41.01,36.06,45.66,1.59,3.31,5.10,3.25,0.96,199.54,8.79,68.53,96.66,2023-07-24 05:00:00
6,6~7,7.44,62.49,8.11,36.18,0.14,0.06,10.16,4.12,1.52,97.28,2.40,25.56,69.32,0.99,1.43,0.05,43.03,33.46,44.11,1.63,3.75,5.00,0.00,7.36,204.96,8.59,69.44,100.72,2023-07-24 06:00:00
7,7~8,8.94,68.71,8.10,41.50,0.15,0.10,14.88,4.31,1.28,102.74,3.06,28.11,71.57,0.81,1.58,0.00,42.32,35.43,46.17,1.59,4.36,6.53,0.00,15.16,212.32,10.34,71.24,102.52,2023-07-24 07:00:00
8,8~9,9.69,84.49,8.63,50.94,1.84,0.06,40.26,4.02,1.27,118.49,4.16,37.11,77.22,0.76,2.00,0.00,39.58,33.61,51.49,1.63,5.50,9.93,0.00,3.94,234.07,23.97,75.13,106.57,2023-07-24 08:00:00
9,9~10,10.75,117.28,8.88,59.31,1.88,0.04,60.86,3.14,1.27,133.12,5.09,41.16,86.87,0.80,2.59,0.00,36.68,31.59,74.22,1.69,5.73,12.72,0.00,5.26,261.73,26.25,82.60,117.28,2023-07-24 09:00:00
10,10~11,15.43,131.04,12.87,61.88,1.80,0.42,61.86,10.39,1.31,149.92,5.00,47.27,97.65,1.34,3.33,0.00,39.28,33.41,39.79,2.78,6.58,14.34,0.00,11.64,278.45,24.97,87.23,130.69,2023-07-24 10:00:00
