,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,17.32,69.55,5.32,33.44,0.43,0.10,9.49,10.96,2.35,118.00,15.75,31.15,71.10,1.16,1.05,0.17,75.42,69.85,164.64,1.47,3.32,5.43,4.53,0.93,217.90,7.34,85.77,95.53,2023-06-10 00:00:00
1,1~2,16.12,70.25,5.40,33.12,0.42,0.09,9.18,10.65,2.36,112.84,13.75,31.22,67.87,1.12,0.97,0.17,70.72,61.75,78.28,1.47,3.27,5.06,4.54,0.84,218.56,7.91,85.39,94.85,2023-06-10 01:00:00
2,2~3,13.63,69.54,5.10,33.38,0.43,0.10,9.29,10.18,2.30,108.73,13.75,26.94,68.04,1.03,0.97,0.16,62.29,53.72,61.55,1.46,3.34,4.94,4.54,0.76,214.57,7.56,85.50,92.40,2023-06-10 02:00:00
3,3~4,9.75,69.69,5.20,33.00,0.43,0.12,11.31,9.70,2.29,105.70,13.28,25.68,66.74,1.07,0.98,0.17,57.63,48.91,56.16,1.44,3.38,4.47,4.64,1.16,216.94,7.85,85.55,93.59,2023-06-10 03:00:00
4,4~5,8.75,69.97,4.69,32.81,0.43,0.08,11.83,7.08,2.32,104.13,9.62,26.47,68.04,1.03,1.02,0.16,55.07,40.68,49.45,1.50,3.37,4.56,4.67,0.86,213.29,7.62,85.05,91.48,2023-06-10 04:00:00
5,5~6,7.75,70.34,4.92,32.31,0.25,0.10,11.45,6.44,1.70,101.80,6.73,26.60,68.47,1.00,1.07,0.17,49.18,42.53,53.08,1.53,3.44,4.47,2.75,0.98,215.95,8.10,85.59,92.62,2023-06-10 05:00:00
6,6~7,7.25,69.86,5.29,32.88,0.17,0.08,10.99,6.23,1.06,100.35,4.21,25.87,70.27,0.87,0.88,0.15,45.95,37.48,78.66,1.60,3.37,4.34,0.00,1.43,218.07,7.28,85.37,95.69,2023-06-10 06:00:00
7,7~8,7.68,72.77,5.03,33.37,0.16,0.17,60.87,6.96,0.85,104.11,6.88,26.44,70.79,1.06,1.15,0.00,43.82,38.83,48.54,1.50,4.16,4.25,0.00,1.01,223.78,8.00,87.11,98.81,2023-06-10 07:00:00
8,8~9,8.94,74.62,5.47,35.13,0.17,0.18,163.88,6.76,0.89,116.11,10.87,29.09,76.15,1.38,1.18,0.00,44.62,38.75,52.00,1.43,4.19,4.90,0.00,0.98,232.05,7.94,87.57,106.00,2023-06-10 08:00:00
9,9~10,9.56,77.12,6.84,35.37,0.17,0.21,176.01,5.77,0.96,126.56,17.40,29.60,79.56,1.34,1.44,0.00,50.94,39.60,56.80,1.54,4.31,7.63,0.00,0.74,243.07,14.68,89.50,107.47,2023-06-10 09:00:00
10,10~11,11.38,88.94,7.36,35.63,0.16,0.20,173.57,3.91,0.91,127.52,16.82,31.54,79.16,1.33,1.60,0.00,47.69,42.16,53.43,1.62,4.83,10.19,0.00,1.02,247.17,14.57,89.43,110.87,2023-06-10 10:00:00
11,11~12,16.12,96.64,9.02,36.43,0.17,0.19,168.11,5.24,0.95,129.97,18.16,32.58,79.23,2.91,1.79,0.04,47.82,43.93,143.96,1.84,4.94,10.31,0.00,0.77,249.92,14.78,91.22,111.69,2023-06-10 11:00:00
12,12~13,19.69,89.83,8.85,37.25,0.17,0.17,150.96,5.66,0.85,128.43,16.68,36.38,75.37,2.79,1.40,0.11,45.06,37.47,60.75,1.54,4.00,8.63,0.00,1.28,234.58,10.80,87.89,105.75,2023-06-10 12:00:00
13,13~14,13.13,96.03,9.44,38.88,0.20,0.15,127.96,5.78,0.86,137.24,15.94,40.96,80.34,2.45,1.25,0.00,46.56,34.88,47.12,1.56,4.08,10.18,0.00,0.82,241.19,12.66,88.12,110.21,2023-06-10 13:00:00
14,14~15,17.31,93.76,9.33,37.00,0.23,0.16,121.19,7.50,0.87,142.36,17.69,39.51,85.16,3.01,1.93,0.00,45.89,35.64,48.82,1.59,4.23,9.60,0.00,0.81,247.08,12.04,88.36,116.76,2023-06-10 14:00:00
15,15~16,13.81,92.90,8.82,37.62,0.23,0.17,108.71,9.08,0.92,142.29,19.31,39.79,83.19,2.73,3.24,0.06,49.56,39.70,48.90,1.97,4.13,8.90,0.22,1.12,240.79,10.46,90.09,110.31,2023-06-10 15:00:00
16,16~17,11.81,94.29,8.30,39.19,0.24,0.15,87.69,8.28,0.97,133.28,18.50,33.25,81.53,2.66,2.92,0.16,45.12,44.54,54.88,1.91,3.95,8.57,0.66,0.74,234.87,10.41,91.14,104.10,2023-06-10 16:00:00
17,17~18,12.25,89.93,8.21,38.81,0.24,0.13,61.13,7.93,1.41,126.57,16.97,33.92,75.68,1.36,2.96,0.17,42.89,41.51,72.96,1.43,3.98,7.47,0.56,1.80,233.78,8.41,92.68,103.15,2023-06-10 17:00:00
18,18~19,15.88,78.12,7.72,37.19,0.42,0.09,26.95,9.83,2.08,122.35,15.81,32.07,74.47,1.43,2.92,0.17,39.91,35.64,42.89,1.29,3.87,4.93,4.61,0.86,227.90,7.28,87.49,104.75,2023-06-10 18:00:00
19,19~20,13.25,73.53,7.15,35.81,0.50,0.09,15.69,14.03,2.30,120.61,18.31,30.02,72.28,1.43,2.91,0.16,45.38,37.97,51.85,1.15,3.29,4.41,4.55,1.09,234.72,8.37,91.07,106.56,2023-06-10 19:00:00
20,20~21,16.87,71.06,6.30,35.44,0.49,0.08,15.73,14.29,2.28,119.49,18.97,31.46,69.06,1.40,2.86,0.17,44.07,34.99,55.51,1.13,3.31,4.53,4.53,0.88,236.28,7.94,99.96,100.57,2023-06-10 20:00:00
21,21~22,16.57,67.70,5.43,35.31,0.50,0.11,15.19,11.78,2.32,115.59,17.56,29.97,68.06,1.42,3.05,0.17,51.57,49.16,56.14,1.15,3.39,4.19,4.53,1.19,224.67,7.65,90.71,97.80,2023-06-10 21:00:00
22,22~23,15.37,68.50,5.40,34.82,0.49,0.11,11.31,10.78,2.28,115.95,19.10,29.93,66.92,1.20,2.91,0.16,57.82,51.62,107.02,1.16,3.31,5.06,4.49,0.83,218.80,8.20,85.99,96.85,2023-06-10 22:00:00
23,23~24,16.06,65.39,4.81,33.37,0.48,0.10,10.28,9.36,2.24,113.26,17.34,30.40,65.52,1.35,2.88,0.17,72.26,58.32,146.29,1.16,3.28,5.38,4.46,0.79,212.78,8.12,84.08,93.04,2023-06-10 23:00:00
