,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,10.50,50.91,5.57,24.56,0.38,0.12,8.75,2.72,1.90,---,2.96,---,56.60,0.99,0.18,0.00,34.82,37.12,116.07,2.00,3.09,2.93,---,---,---,5.66,69.92,80.20,2023-02-16 00:00:00
1,1~2,14.69,50.49,5.34,24.56,0.37,0.13,8.23,2.08,1.88,---,2.79,---,54.90,1.04,0.18,0.00,23.68,24.00,106.80,1.63,3.14,2.98,---,---,---,5.48,69.74,78.22,2023-02-16 01:00:00
2,2~3,7.38,49.53,5.52,24.69,0.38,0.13,8.35,2.12,1.90,---,2.65,---,55.51,1.49,0.18,0.00,17.65,17.36,34.18,1.62,3.13,2.49,---,---,---,6.15,70.16,77.76,2023-02-16 02:00:00
3,3~4,5.56,49.19,5.76,24.38,0.38,0.13,9.72,2.05,1.92,---,2.66,---,55.71,1.46,0.18,0.00,15.14,15.80,22.26,1.66,3.09,2.66,---,---,---,5.41,70.38,78.13,2023-02-16 03:00:00
4,4~5,5.44,49.88,5.49,24.50,0.37,0.03,10.50,2.17,1.91,---,2.66,---,55.21,1.54,0.07,0.00,14.60,14.41,25.80,1.72,3.12,2.50,---,---,---,5.76,70.12,76.05,2023-02-16 04:00:00
5,5~6,5.12,49.13,5.68,24.62,0.38,0.01,11.28,2.05,1.84,---,2.65,---,55.72,1.60,0.15,0.00,13.34,14.44,47.87,1.68,3.17,2.69,---,---,---,5.78,70.03,75.41,2023-02-16 05:00:00
6,6~7,4.31,49.83,6.56,25.44,0.30,0.02,9.33,1.65,1.20,---,2.65,---,58.85,1.30,0.18,0.00,12.28,13.06,41.28,1.75,3.80,2.57,---,---,---,5.92,69.76,77.35,2023-02-16 06:00:00
7,7~8,5.13,49.51,6.08,25.69,0.11,0.02,12.62,1.74,0.67,---,3.44,---,57.38,1.36,0.18,0.00,12.19,14.15,18.25,1.69,3.98,2.71,---,---,---,5.54,70.03,77.91,2023-02-16 07:00:00
8,8~9,4.50,52.28,6.46,32.00,0.11,0.02,27.18,1.76,1.87,---,3.75,---,59.53,1.17,0.17,0.00,14.31,14.23,27.14,1.75,4.02,3.22,---,---,---,8.71,71.94,78.39,2023-02-16 08:00:00
9,9~10,5.37,56.25,7.75,34.93,0.10,0.04,34.03,2.05,1.88,---,6.19,---,65.63,1.31,0.18,0.00,14.00,17.68,53.36,1.72,4.27,3.60,---,---,---,10.64,76.57,82.68,2023-02-16 09:00:00
10,10~11,5.75,59.59,8.06,36.19,0.11,0.02,34.18,2.18,1.89,---,7.19,---,70.12,1.16,0.17,0.00,16.41,15.94,34.56,1.78,4.11,4.25,---,---,---,10.52,78.48,84.18,2023-02-16 10:00:00
11,11~12,6.57,62.29,9.25,37.44,0.11,0.03,35.77,2.26,1.87,---,9.47,---,71.87,1.09,0.18,0.00,21.40,19.22,28.11,2.03,4.30,4.33,---,---,---,9.79,79.55,85.15,2023-02-16 11:00:00
12,12~13,8.43,63.75,11.13,36.19,0.11,0.03,37.38,2.51,1.88,---,9.90,---,67.41,1.11,0.15,0.00,19.94,18.56,56.12,1.78,4.08,3.51,---,---,---,7.98,79.31,87.52,2023-02-16 12:00:00
13,13~14,6.44,66.34,9.67,37.31,0.11,0.07,36.70,3.11,1.90,---,11.03,---,69.32,1.13,0.16,0.00,19.19,20.41,39.39,1.91,3.85,4.49,---,---,---,9.58,80.57,87.69,2023-02-16 13:00:00
14,14~15,8.19,67.53,10.32,38.94,0.10,0.09,36.31,2.58,3.10,---,10.63,---,75.99,1.77,0.16,0.00,23.56,29.90,27.38,2.06,4.49,4.25,---,---,---,9.53,82.09,90.70,2023-02-16 14:00:00
15,15~16,6.94,65.13,9.11,37.25,0.12,0.10,36.66,2.81,3.10,---,10.81,---,74.23,1.26,0.14,0.00,23.60,22.28,39.10,1.97,4.68,4.29,---,---,---,8.80,82.89,92.88,2023-02-16 15:00:00
16,16~17,9.87,66.34,10.01,36.50,0.11,0.06,34.84,3.08,3.18,---,10.07,---,68.96,0.98,0.47,0.00,25.28,21.84,48.84,1.81,3.82,3.47,---,---,---,8.14,79.00,92.84,2023-02-16 16:00:00
