,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.69,55.40,4.58,27.44,0.37,0.10,9.76,2.87,2.16,---,4.69,---,63.59,1.17,0.42,0.17,44.63,38.56,56.39,0.88,3.05,3.54,---,---,---,5.87,77.15,80.96,2023-05-14 00:00:00
1,1~2,11.50,55.16,4.49,27.13,0.37,0.12,9.75,2.68,2.21,---,4.75,---,63.09,1.19,0.37,0.16,40.31,39.78,34.47,0.87,3.03,3.68,---,---,---,5.63,77.88,81.91,2023-05-14 01:00:00
2,2~3,8.37,54.62,4.48,26.93,0.37,0.12,9.61,2.50,2.20,---,4.34,---,63.13,1.17,0.38,0.17,32.62,33.26,30.11,0.88,3.08,3.41,---,---,---,5.68,77.15,78.21,2023-05-14 02:00:00
3,3~4,7.19,53.84,4.64,26.88,0.37,0.13,11.14,2.41,2.18,---,4.35,---,62.28,1.19,0.33,0.17,36.44,26.09,34.67,0.87,3.11,3.28,---,---,---,5.66,77.43,76.72,2023-05-14 03:00:00
4,4~5,6.87,54.79,4.82,27.06,0.38,0.06,11.33,2.28,2.20,---,4.15,---,62.72,1.13,0.40,0.16,26.07,22.99,46.27,0.88,3.07,4.00,---,---,---,5.72,77.19,75.26,2023-05-14 04:00:00
5,5~6,7.57,53.94,4.80,27.00,0.21,0.09,11.11,2.39,1.59,---,4.26,---,62.53,1.07,0.29,0.17,24.62,23.38,25.23,0.97,3.11,3.47,---,---,---,5.81,76.40,75.75,2023-05-14 05:00:00
6,6~7,6.56,55.43,4.77,27.31,0.11,0.08,10.75,2.06,0.85,---,4.15,---,65.85,1.20,0.49,0.17,22.95,22.06,24.16,1.00,3.08,3.16,---,---,---,5.28,77.29,77.18,2023-05-14 06:00:00
7,7~8,4.87,53.90,4.25,27.69,0.11,0.08,15.25,1.99,0.64,---,4.10,---,64.53,1.15,0.30,0.03,25.18,21.82,54.03,0.97,3.63,3.24,---,---,---,5.62,77.44,77.87,2023-05-14 07:00:00
8,8~9,5.50,56.01,5.07,28.88,0.11,0.06,33.32,1.99,0.65,---,5.53,---,66.46,1.06,0.49,0.00,25.32,25.03,107.31,0.97,3.68,3.85,---,---,---,5.32,77.70,78.54,2023-05-14 08:00:00
9,9~10,6.50,56.06,5.13,29.87,0.10,0.05,34.72,2.11,0.66,---,5.53,---,66.82,1.06,0.40,0.00,25.43,31.69,61.44,0.96,3.73,6.12,---,---,---,5.66,78.30,79.53,2023-05-14 09:00:00
