,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,15.56,52.10,4.50,29.12,0.36,0.08,9.99,2.34,2.92,---,3.62,---,65.11,1.39,0.10,0.00,38.62,42.19,146.76,1.25,2.88,2.69,---,---,---,3.47,74.44,79.88,2023-04-06 00:00:00
1,1~2,10.56,51.35,4.83,28.56,0.35,0.12,9.81,2.05,2.98,---,3.00,---,64.78,1.24,0.11,0.00,35.10,33.23,48.34,1.22,2.89,2.71,---,---,---,3.19,74.71,79.12,2023-04-06 01:00:00
2,2~3,9.69,50.08,4.84,28.44,0.36,0.12,9.17,2.14,2.97,---,3.00,---,64.40,1.26,0.09,0.00,31.31,26.31,35.36,1.22,2.92,2.72,---,---,---,3.31,74.51,77.15,2023-04-06 02:00:00
3,3~4,9.81,49.88,4.37,28.56,0.36,0.11,11.55,2.05,2.97,---,2.94,---,64.35,1.15,0.10,0.00,24.69,29.00,28.30,1.18,2.87,2.57,---,---,---,3.06,74.70,78.10,2023-04-06 03:00:00
4,4~5,6.94,50.75,4.68,28.07,0.35,0.05,11.17,2.06,2.94,---,3.19,---,64.10,1.18,0.15,0.00,22.44,23.31,32.34,1.28,2.84,2.68,---,---,---,3.54,74.43,76.78,2023-04-06 04:00:00
5,5~6,6.81,49.29,4.38,28.37,0.33,0.01,11.84,2.11,2.53,---,3.12,---,63.93,1.09,0.09,0.00,21.62,20.72,53.75,1.19,2.89,2.79,---,---,---,2.97,74.49,77.41,2023-04-06 05:00:00
6,6~7,6.13,49.93,5.53,29.06,0.10,0.00,9.99,1.67,1.69,---,2.88,---,66.25,1.14,0.10,0.00,25.34,19.91,24.42,1.13,4.20,2.62,---,---,---,3.43,74.28,79.90,2023-04-06 06:00:00
7,7~8,6.00,51.15,5.54,30.94,0.09,0.00,13.36,1.58,1.54,---,3.00,---,67.10,1.24,0.10,0.00,21.28,19.32,26.92,1.12,4.11,2.50,---,---,---,3.13,75.20,82.85,2023-04-06 07:00:00
8,8~9,7.62,56.35,5.49,36.38,0.10,0.00,19.92,1.73,2.40,---,4.00,---,69.02,1.14,0.10,0.00,22.25,22.84,33.03,1.10,4.01,4.84,---,---,---,4.78,76.46,88.97,2023-04-06 08:00:00
9,9~10,9.88,64.10,6.37,39.50,0.09,0.00,26.24,2.19,2.42,---,5.31,---,74.47,1.40,1.14,0.00,24.76,25.80,56.35,1.18,4.01,6.06,---,---,---,6.68,81.00,89.94,2023-04-06 09:00:00
10,10~11,10.31,69.21,6.64,43.50,0.09,0.00,26.79,2.33,2.59,---,8.54,---,77.31,1.32,2.26,0.00,24.47,21.51,28.18,1.69,4.91,5.85,---,---,---,6.20,84.64,96.90,2023-04-06 10:00:00
11,11~12,14.38,74.31,8.04,44.37,0.09,0.01,31.73,2.93,2.60,---,8.15,---,80.60,1.37,2.30,0.00,25.51,21.84,29.63,1.78,4.48,5.78,---,---,---,6.86,88.08,101.37,2023-04-06 11:00:00
12,12~13,8.43,71.91,9.52,44.25,0.10,0.01,31.25,3.50,1.62,---,7.75,---,78.26,1.39,2.09,0.00,34.09,27.00,34.70,1.75,4.37,7.91,---,---,---,8.17,91.96,104.63,2023-04-06 12:00:00
13,13~14,9.32,77.06,9.85,44.44,0.09,0.01,33.32,3.26,1.64,---,10.38,---,81.17,1.38,1.67,0.00,32.88,26.59,62.60,1.56,3.98,8.78,---,---,---,7.06,91.45,108.12,2023-04-06 13:00:00
14,14~15,8.00,80.01,10.86,46.06,0.10,0.00,39.10,3.88,1.63,---,14.72,---,84.66,1.26,1.71,0.00,27.87,29.63,38.14,1.75,4.23,9.03,---,---,---,7.25,88.61,106.88,2023-04-06 14:00:00
15,15~16,8.25,83.97,10.91,45.63,0.10,0.00,37.51,4.72,1.64,---,14.15,---,81.53,1.25,1.57,0.00,30.22,30.09,38.05,1.69,4.27,9.44,---,---,---,7.59,87.45,103.00,2023-04-06 15:00:00
16,16~17,9.25,85.46,11.25,45.37,0.09,0.00,37.27,3.89,1.74,---,13.66,---,81.22,1.38,0.45,0.00,31.45,28.47,38.60,1.72,3.92,8.18,---,---,---,8.10,86.72,103.44,2023-04-06 16:00:00
17,17~18,10.81,83.81,9.78,43.88,0.15,0.02,34.89,3.52,1.99,---,9.96,---,82.10,1.25,0.08,0.00,33.15,29.78,63.89,1.72,3.67,5.41,---,---,---,5.59,86.97,101.62,2023-04-06 17:00:00
18,18~19,13.56,80.88,9.08,41.00,0.36,0.05,37.25,4.59,2.16,---,11.60,---,80.34,1.35,0.06,0.00,41.06,33.38,72.42,1.22,3.10,4.81,---,---,---,4.71,84.17,101.94,2023-04-06 18:00:00
19,19~20,12.94,75.00,7.23,37.62,0.36,0.07,37.46,4.32,2.18,---,10.87,---,77.37,1.46,0.08,0.00,43.12,38.02,129.65,1.22,3.08,4.25,---,---,---,3.70,83.73,95.21,2023-04-06 19:00:00
20,20~21,20.37,68.44,6.15,35.38,0.35,0.08,31.30,6.69,2.16,---,11.01,---,75.07,1.31,0.07,0.00,50.10,43.52,50.97,1.28,3.05,4.54,---,---,---,3.21,82.26,97.47,2023-04-06 20:00:00
21,21~22,17.32,63.53,5.87,34.00,0.35,0.07,26.47,6.76,2.18,---,10.99,---,70.59,1.37,0.08,0.00,49.85,51.17,99.77,1.31,3.13,4.84,---,---,---,3.26,80.49,93.38,2023-04-06 21:00:00
22,22~23,14.00,63.25,5.47,32.43,0.36,0.10,12.17,6.50,2.20,---,9.84,---,72.12,1.33,0.07,0.00,54.69,53.98,145.27,1.50,3.18,4.85,---,---,---,3.43,80.87,90.91,2023-04-06 22:00:00
23,23~24,17.37,62.56,5.31,31.13,0.36,0.12,10.30,3.58,2.20,---,4.41,---,67.41,1.61,0.06,0.00,62.36,58.82,121.45,1.25,3.27,4.11,---,---,---,3.16,78.99,91.28,2023-04-06 23:00:00
