,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,12.75,75.25,8.85,36.96,0.43,0.09,9.33,2.23,1.62,84.23,1.76,19.91,62.56,3.81,3.87,0.00,77.00,44.24,68.78,3.78,2.62,6.07,4.45,0.94,163.20,7.76,61.87,80.01,2024-08-03 00:00:00
1,1~2,15.56,71.56,8.80,36.80,0.42,0.11,8.23,3.58,1.71,82.09,1.59,19.18,61.32,1.71,3.82,0.00,77.61,42.78,66.31,3.65,2.57,5.56,4.43,1.42,162.94,7.87,61.96,79.54,2024-08-03 01:00:00
2,2~3,11.00,71.75,9.01,36.61,0.43,0.11,9.73,4.77,1.69,81.52,1.53,19.07,60.92,0.96,3.27,0.00,66.58,40.53,58.50,3.66,2.62,5.62,4.38,0.78,161.65,7.66,61.89,78.37,2024-08-03 02:00:00
3,3~4,8.63,69.75,8.53,36.47,0.44,0.11,8.99,4.39,1.66,82.35,1.59,18.98,61.78,1.05,3.48,0.00,62.30,36.77,52.50,3.22,2.63,5.88,4.24,1.06,159.41,7.81,61.39,76.74,2024-08-03 03:00:00
4,4~5,8.37,69.50,8.57,36.59,0.43,0.11,9.33,3.48,1.72,81.02,1.59,18.89,60.54,1.02,3.44,0.00,59.55,37.44,50.91,2.97,2.62,5.37,4.23,0.90,158.24,7.57,60.87,75.85,2024-08-03 04:00:00
5,5~6,7.63,66.25,8.58,36.64,0.32,0.10,9.77,3.54,1.57,79.53,1.51,18.37,59.65,1.38,3.34,0.00,56.35,37.66,46.53,2.87,2.63,5.29,1.60,0.76,157.08,7.18,60.21,76.16,2024-08-03 05:00:00
6,6~7,6.62,66.00,8.25,36.14,0.17,0.08,12.08,3.67,0.75,78.19,1.43,19.15,57.61,0.99,3.25,0.00,54.45,33.18,76.37,3.00,3.12,5.50,0.00,0.93,159.16,7.44,60.13,77.91,2024-08-03 06:00:00
7,7~8,7.19,70.06,8.60,36.77,0.17,0.07,22.65,3.73,0.67,78.92,1.41,22.66,54.85,1.14,4.08,0.00,56.51,32.17,57.66,3.00,3.57,6.41,0.00,0.68,164.75,7.75,61.22,81.74,2024-08-03 07:00:00
8,8~9,9.56,68.51,9.02,38.48,0.17,0.06,69.61,3.95,0.66,88.43,1.37,27.15,59.91,1.10,4.03,0.00,54.67,34.39,50.50,3.56,4.44,7.84,0.00,0.94,167.95,7.75,62.30,84.04,2024-08-03 08:00:00
9,9~10,13.81,72.62,9.12,40.08,0.17,0.06,96.20,4.11,0.68,89.27,1.57,28.16,59.54,1.09,4.58,0.00,51.72,34.48,49.88,3.72,4.88,12.19,0.00,0.95,179.10,15.00,64.11,85.60,2024-08-03 09:00:00
10,10~11,13.88,82.93,10.50,43.91,0.17,0.05,96.64,4.18,0.69,101.12,1.47,33.78,65.87,1.49,4.55,0.00,54.40,34.54,48.22,3.82,4.87,13.74,0.00,0.73,173.63,15.87,66.28,77.14,2024-08-03 10:00:00
11,11~12,12.31,86.20,11.19,49.95,0.17,0.05,105.76,4.30,0.66,121.69,2.37,36.47,82.85,1.09,4.26,0.00,48.23,36.20,46.43,3.78,4.88,13.22,0.00,0.78,176.18,14.38,66.47,80.67,2024-08-03 11:00:00
12,12~13,10.06,89.74,11.88,55.50,0.18,0.01,101.94,4.31,0.70,124.45,2.40,36.85,85.20,1.14,6.73,0.00,44.90,34.60,43.51,3.81,4.93,9.53,0.00,1.13,182.10,12.37,67.61,87.69,2024-08-03 12:00:00
13,13~14,11.94,93.81,13.58,56.28,0.17,0.03,88.84,4.72,0.66,125.89,2.38,34.75,88.76,1.30,7.14,0.00,47.67,35.27,45.77,3.84,5.00,13.97,0.00,1.34,182.17,12.04,60.48,94.86,2024-08-03 13:00:00
14,14~15,12.44,94.63,13.18,58.18,0.18,0.03,92.02,5.17,0.72,130.20,2.53,36.01,91.66,1.14,5.11,0.00,47.85,37.72,49.16,3.91,5.07,14.69,0.00,0.69,166.90,13.28,56.14,83.30,2024-08-03 14:00:00
15,15~16,12.31,98.87,13.86,56.00,0.18,0.04,89.55,3.20,0.64,129.11,2.53,37.91,88.67,1.28,5.95,0.00,40.76,37.68,48.84,3.81,5.00,13.88,0.00,0.74,153.37,12.03,55.57,70.99,2024-08-03 15:00:00
16,16~17,11.63,105.82,12.07,54.53,0.18,0.05,73.77,1.42,0.79,127.94,2.95,37.53,87.46,1.42,5.49,0.00,34.49,31.82,63.03,3.85,4.93,9.27,0.00,1.03,136.38,13.22,55.66,52.29,2024-08-03 16:00:00
17,17~18,12.37,100.88,8.57,47.64,0.18,0.05,30.07,2.18,1.17,120.59,2.46,35.78,82.35,1.23,5.12,0.00,34.59,31.10,57.44,3.84,4.19,7.78,0.41,0.93,118.53,9.56,53.60,40.92,2024-08-03 17:00:00
18,18~19,13.31,95.55,7.69,43.95,0.38,0.09,14.22,3.71,1.67,120.91,2.72,34.82,83.37,1.52,4.51,0.00,38.70,35.56,36.57,3.84,3.75,6.79,4.50,0.77,106.75,8.25,46.58,38.30,2024-08-03 18:00:00
19,19~20,11.88,91.19,7.78,41.61,0.43,0.09,14.78,2.97,1.75,115.21,2.66,33.81,78.74,4.18,3.84,0.00,42.93,40.81,37.93,3.94,3.56,6.25,4.56,0.91,108.93,9.21,45.07,40.88,2024-08-03 19:00:00
20,20~21,13.31,89.25,7.49,39.70,0.44,0.10,14.09,1.60,1.70,109.77,2.34,31.31,76.12,4.34,3.84,0.00,45.57,42.31,45.76,3.88,3.13,6.60,4.51,0.97,104.81,8.54,44.78,37.86,2024-08-03 20:00:00
21,21~22,12.75,87.19,7.42,39.86,0.44,0.11,13.72,1.84,1.75,108.49,2.69,32.12,73.68,4.25,3.75,0.00,53.00,47.87,55.03,3.84,2.88,7.08,4.29,0.98,101.59,9.25,44.68,34.43,2024-08-03 21:00:00
22,22~23,15.50,82.69,7.20,39.61,0.43,0.08,10.34,1.66,1.70,103.20,2.31,29.53,71.36,4.23,3.86,0.00,55.01,56.37,56.65,3.81,2.75,7.72,4.24,0.70,97.11,7.53,44.24,32.40,2024-08-03 22:00:00
23,23~24,18.88,78.37,7.15,38.00,0.43,0.08,8.24,2.76,1.69,84.81,1.82,20.04,62.95,4.04,3.78,0.00,67.34,54.21,146.97,3.72,2.69,7.07,4.24,1.01,96.42,7.78,43.42,32.19,2024-08-03 23:00:00
