,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.06,75.32,8.73,37.20,0.42,0.10,9.61,6.14,1.74,97.50,3.64,20.57,73.29,1.11,3.03,0.00,100.16,78.30,147.13,4.03,2.56,2.30,4.46,0.82,233.23,7.79,84.99,109.04,2024-09-18 00:00:00
1,1~2,12.31,71.56,8.87,36.22,0.42,0.10,9.56,6.00,1.68,96.93,3.52,19.05,74.36,1.24,2.98,0.00,86.21,60.67,83.68,4.09,2.50,2.38,4.46,0.80,234.04,8.84,84.84,108.67,2024-09-18 01:00:00
2,2~3,9.57,70.38,8.92,36.11,0.42,0.10,10.22,4.60,1.67,91.44,3.04,18.77,69.63,4.36,2.98,0.00,84.16,52.17,74.47,3.97,2.38,2.28,4.45,1.06,232.05,7.59,84.93,108.41,2024-09-18 02:00:00
3,3~4,9.31,68.31,8.73,35.96,0.43,0.11,10.08,4.29,1.75,87.62,2.59,18.78,66.25,3.69,2.93,0.00,77.30,44.46,66.75,3.66,2.37,2.50,4.46,0.85,233.11,8.69,85.23,107.47,2024-09-18 03:00:00
4,4~5,9.06,67.00,8.90,35.68,0.41,0.10,10.56,4.13,1.64,84.90,2.43,17.51,64.96,3.30,2.99,0.00,68.15,40.36,60.69,3.34,2.38,2.54,4.46,1.59,228.11,7.78,83.96,105.54,2024-09-18 04:00:00
5,5~6,8.06,66.63,8.56,35.17,0.40,0.05,11.08,4.29,1.62,83.82,2.41,17.47,63.94,3.16,2.53,0.00,64.05,38.65,56.78,3.41,2.93,2.99,1.99,1.09,226.79,7.63,83.59,104.66,2024-09-18 05:00:00
6,6~7,7.94,66.31,8.90,39.72,0.15,0.04,13.23,3.96,0.76,85.94,2.97,17.55,65.42,3.07,2.67,0.00,61.16,37.86,62.35,3.37,3.32,2.87,0.00,9.17,229.96,7.88,84.28,105.92,2024-09-18 06:00:00
7,7~8,9.44,69.37,9.37,48.38,0.16,0.06,17.36,3.70,0.65,94.63,4.19,21.98,68.46,3.23,2.85,0.00,61.74,37.01,91.90,3.44,3.50,3.07,0.00,12.78,239.45,12.27,84.17,108.84,2024-09-18 07:00:00
8,8~9,15.81,76.81,12.58,62.15,0.16,0.06,37.22,4.78,1.76,119.07,7.12,35.69,76.26,1.26,3.11,0.00,71.38,43.39,70.75,3.66,4.62,4.15,0.00,9.29,275.43,28.40,91.24,115.65,2024-09-18 08:00:00
9,9~10,11.69,110.81,16.37,70.74,0.17,0.09,45.70,10.18,1.73,135.74,11.19,38.69,85.86,1.13,3.30,0.00,54.75,44.63,52.43,3.62,4.63,7.10,0.00,4.25,335.61,56.54,101.27,125.83,2024-09-18 09:00:00
10,10~11,11.37,135.76,18.82,78.51,0.18,1.34,61.37,12.75,1.71,150.79,20.28,40.96,89.55,1.26,3.37,0.00,48.27,37.95,46.79,4.44,6.50,8.24,0.00,13.53,368.37,65.97,105.12,139.72,2024-09-18 10:00:00
11,11~12,15.63,145.99,18.35,86.43,0.18,2.21,64.51,13.24,1.71,149.13,16.60,42.85,89.68,1.01,3.98,0.00,50.55,34.88,45.28,4.31,5.88,8.70,0.00,17.41,362.71,54.75,107.49,145.31,2024-09-18 11:00:00
12,12~13,15.69,146.26,19.85,86.82,0.19,2.55,76.76,12.49,1.69,159.43,17.18,46.52,95.73,0.99,4.41,0.00,49.27,36.45,49.78,4.35,5.31,7.91,0.00,16.32,335.50,30.69,107.70,147.67,2024-09-18 12:00:00
13,13~14,14.43,145.31,19.59,85.38,0.18,2.54,84.69,11.06,1.74,159.18,18.94,45.62,94.62,1.07,3.90,0.00,46.99,37.50,58.75,4.37,4.44,11.68,0.00,4.46,336.27,34.66,106.79,146.72,2024-09-18 13:00:00
