,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,22.50,54.94,5.64,28.57,0.33,0.11,9.91,3.53,1.73,88.17,4.34,25.28,58.55,1.11,1.06,0.17,43.42,60.43,122.49,2.69,2.67,2.13,4.20,0.86,159.56,5.44,66.22,67.06,2023-11-17 00:00:00
1,1~2,11.50,54.39,5.40,28.68,0.33,0.12,9.24,3.07,1.59,85.71,3.71,25.08,56.92,1.11,1.01,0.17,39.83,42.84,83.62,2.56,2.66,2.16,4.19,0.90,158.17,5.03,66.12,67.07,2023-11-17 01:00:00
2,2~3,9.19,53.47,5.43,28.38,0.34,0.10,10.03,3.13,1.54,83.16,2.91,24.04,56.21,1.14,0.97,0.17,29.25,28.10,107.89,2.54,2.72,1.93,4.20,1.49,156.24,5.38,63.76,66.62,2023-11-17 02:00:00
3,3~4,8.44,53.23,5.44,28.50,0.33,0.11,10.17,2.83,1.54,82.59,2.88,23.62,56.09,1.11,1.00,0.16,19.23,18.56,31.27,2.53,2.68,2.23,4.18,0.64,154.84,5.65,63.22,65.81,2023-11-17 03:00:00
4,4~5,7.87,52.48,5.41,27.87,0.33,0.04,11.07,2.83,1.53,80.18,2.87,22.47,54.84,1.10,1.04,0.17,17.67,16.93,22.62,2.53,2.64,2.34,4.19,1.05,151.63,5.06,62.12,64.69,2023-11-17 04:00:00
5,5~6,6.82,52.04,5.75,27.88,0.33,0.01,11.69,2.84,1.51,81.10,2.91,22.84,55.35,1.39,0.93,0.17,16.55,16.67,22.54,2.53,2.64,2.18,4.18,0.91,150.78,5.38,60.01,64.94,2023-11-17 05:00:00
6,6~7,5.81,52.55,5.61,27.94,0.18,0.04,10.43,2.04,0.95,82.07,2.81,22.54,56.72,1.05,0.97,0.16,15.43,15.61,42.88,2.53,3.80,1.95,1.89,1.58,152.25,5.15,59.98,66.50,2023-11-17 06:00:00
7,7~8,5.69,53.34,6.01,29.25,0.07,0.03,17.98,1.99,0.60,82.78,2.88,23.25,56.65,1.37,0.92,0.11,16.60,15.57,48.69,2.47,3.72,2.15,0.00,2.64,153.05,5.16,60.36,66.62,2023-11-17 07:00:00
8,8~9,10.87,56.08,6.84,34.56,0.06,0.02,36.08,2.45,1.69,87.75,3.75,25.62,58.38,0.90,1.13,0.00,19.82,18.72,27.91,2.50,3.81,3.22,0.00,2.23,156.58,6.84,60.09,67.57,2023-11-17 08:00:00
9,9~10,10.19,59.16,8.12,37.06,0.07,0.01,40.70,2.55,1.69,95.05,4.99,27.85,62.21,1.17,1.07,0.00,21.54,22.11,28.23,2.69,3.81,4.19,0.00,1.41,164.03,8.32,64.02,67.44,2023-11-17 09:00:00
