,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.19,55.63,4.58,27.00,0.35,0.12,8.63,2.51,2.12,---,3.90,---,65.94,1.16,0.07,0.00,46.06,47.10,107.16,1.25,2.78,3.53,---,---,---,3.07,72.44,71.03,2023-04-08 00:00:00
1,1~2,13.94,55.37,4.61,26.88,0.36,0.13,8.62,2.52,2.14,---,3.54,---,64.41,1.17,0.12,0.00,34.54,29.78,121.29,1.22,2.66,3.78,---,---,---,3.22,72.02,72.54,2023-04-08 01:00:00
2,2~3,7.31,55.56,4.48,26.81,0.35,0.12,8.44,2.26,2.14,---,3.68,---,63.71,1.16,0.18,0.00,24.09,22.35,37.85,1.22,2.70,3.50,---,---,---,3.28,71.53,71.65,2023-04-08 02:00:00
3,3~4,6.06,54.51,4.23,26.37,0.36,0.12,10.15,1.92,2.13,---,3.66,---,63.29,1.20,0.13,0.00,20.73,19.33,22.65,1.15,2.60,3.75,---,---,---,3.37,71.82,71.75,2023-04-08 03:00:00
4,4~5,5.82,54.46,4.36,26.50,0.36,0.13,10.51,2.27,2.13,---,3.63,---,62.93,1.14,0.09,0.00,19.57,17.55,19.54,1.25,2.76,3.47,---,---,---,2.94,72.01,70.72,2023-04-08 04:00:00
5,5~6,4.87,54.38,4.42,26.69,0.32,0.12,10.77,2.09,1.64,---,3.40,---,62.48,1.09,0.07,0.00,17.38,16.55,45.40,1.29,2.98,3.69,---,---,---,3.28,72.06,70.29,2023-04-08 05:00:00
6,6~7,4.38,54.75,4.59,27.44,0.10,0.08,11.78,1.72,0.85,---,3.53,---,64.09,1.19,0.13,0.00,16.31,15.82,35.41,1.25,4.65,3.53,---,---,---,2.94,71.64,70.56,2023-04-08 06:00:00
7,7~8,4.50,54.87,4.23,27.44,0.09,0.07,18.81,1.64,0.67,---,3.62,---,64.40,1.46,0.14,0.00,17.26,14.91,19.83,1.31,4.79,3.65,---,---,---,3.40,71.90,72.21,2023-04-08 07:00:00
8,8~9,5.56,56.32,4.92,28.68,0.09,0.05,53.18,1.76,1.57,---,4.32,---,66.29,1.18,0.15,0.00,20.51,17.99,27.94,1.25,4.82,3.75,---,---,---,3.32,71.67,73.75,2023-04-08 08:00:00
9,9~10,6.75,56.38,6.85,27.88,0.10,0.05,63.02,1.95,1.54,---,5.62,---,71.83,0.90,0.14,0.00,19.06,21.10,59.37,1.25,4.63,3.78,---,---,---,4.47,72.45,74.00,2023-04-08 09:00:00
10,10~11,11.81,60.28,6.29,28.87,0.09,0.03,66.10,2.05,1.51,---,6.32,---,71.41,0.93,0.13,0.00,24.92,30.32,119.83,1.31,4.82,4.76,---,---,---,4.43,72.55,76.72,2023-04-08 10:00:00
11,11~12,9.38,59.78,6.39,29.13,0.09,0.03,63.65,2.23,1.54,---,6.81,---,72.31,0.98,0.09,0.00,27.64,27.89,76.38,1.41,4.59,4.74,---,---,---,5.13,73.04,78.88,2023-04-08 11:00:00
12,12~13,8.62,62.84,6.18,29.37,0.09,0.03,58.79,2.25,1.54,---,6.78,---,72.60,1.02,0.07,0.00,32.84,29.72,37.87,1.59,4.54,3.91,---,---,---,4.96,73.75,78.97,2023-04-08 12:00:00
13,13~14,11.19,64.44,6.83,29.57,0.09,0.03,56.72,2.69,1.50,---,7.44,---,74.97,0.96,0.07,0.00,26.31,28.51,38.23,1.56,4.65,4.53,---,---,---,5.41,74.13,79.71,2023-04-08 13:00:00
14,14~15,8.19,62.44,7.26,29.81,0.10,0.03,58.44,2.59,1.53,---,8.21,---,70.79,0.93,0.15,0.00,29.55,33.61,41.82,1.53,4.61,4.60,---,---,---,5.19,73.22,79.76,2023-04-08 14:00:00
15,15~16,8.43,63.03,6.63,30.56,0.09,0.04,60.42,2.53,1.54,---,7.92,---,71.20,1.22,0.14,0.00,30.28,34.14,62.85,1.38,4.59,4.56,---,---,---,7.00,73.38,79.28,2023-04-08 15:00:00
16,16~17,8.50,63.37,6.52,29.94,0.09,0.03,54.48,2.63,1.60,---,7.55,---,69.69,1.06,1.99,0.00,34.62,28.62,56.78,1.37,4.13,3.37,---,---,---,5.19,74.87,80.81,2023-04-08 16:00:00
17,17~18,9.63,61.94,6.27,29.44,0.14,0.06,37.74,2.55,1.60,---,7.01,---,69.47,1.10,1.92,0.00,35.37,31.12,35.36,1.10,3.06,3.03,---,---,---,3.31,74.61,78.94,2023-04-08 17:00:00
18,18~19,10.75,61.37,6.27,29.31,0.35,0.10,17.69,3.01,1.94,---,6.90,---,69.17,1.30,1.10,0.00,31.42,35.47,39.46,1.06,2.61,3.10,---,---,---,3.10,75.91,78.84,2023-04-08 18:00:00
19,19~20,13.69,60.66,5.86,28.62,0.36,0.11,13.46,4.68,2.07,---,7.16,---,67.02,1.35,0.14,0.00,34.25,33.66,45.36,1.03,2.53,2.84,---,---,---,3.05,73.73,78.94,2023-04-08 19:00:00
20,20~21,13.06,58.60,5.28,28.07,0.35,0.11,11.58,5.43,2.07,---,7.93,---,65.94,1.60,0.15,0.00,42.01,37.06,107.19,1.03,2.59,3.03,---,---,---,3.26,72.98,78.00,2023-04-08 20:00:00
21,21~22,13.44,55.59,5.32,27.81,0.36,0.10,11.20,5.40,2.07,---,7.85,---,66.69,1.29,0.20,0.00,47.74,45.40,150.48,1.03,2.57,3.00,---,---,---,3.18,72.19,75.78,2023-04-08 21:00:00
22,22~23,15.37,55.09,5.54,27.25,0.35,0.11,9.44,5.01,2.07,---,7.81,---,65.53,1.19,0.21,0.00,42.58,46.26,133.27,1.07,2.66,3.07,---,---,---,3.63,72.32,74.84,2023-04-08 22:00:00
23,23~24,20.69,54.47,4.58,26.87,0.35,0.12,8.47,4.92,2.07,---,6.90,---,65.06,1.14,0.22,0.00,44.32,48.53,134.98,1.03,2.71,2.90,---,---,---,3.37,72.75,74.78,2023-04-08 23:00:00
