,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,24.44,47.81,5.03,24.86,0.35,0.13,10.45,4.93,1.50,78.16,3.00,18.59,56.57,1.28,0.73,0.17,42.43,36.30,167.87,2.84,4.53,2.29,4.41,0.69,139.37,2.97,54.94,62.00,2024-03-03 00:00:00
1,1~2,12.06,47.28,5.19,24.64,0.35,0.14,9.43,4.79,1.51,77.68,2.66,17.82,57.20,1.28,0.73,0.16,33.13,25.09,76.54,2.84,4.67,2.47,4.39,1.50,139.31,3.35,55.28,60.94,2024-03-03 01:00:00
2,2~3,7.50,46.84,5.18,24.66,0.35,0.14,9.93,4.60,1.49,78.40,2.68,18.78,56.94,1.42,0.69,0.17,27.88,26.23,104.09,2.88,4.66,2.50,4.41,1.10,138.51,2.97,54.91,61.12,2024-03-03 02:00:00
3,3~4,6.56,47.22,5.25,24.64,0.35,0.15,10.21,4.79,1.53,76.64,2.60,18.29,55.75,1.28,0.88,0.17,19.88,16.97,77.97,2.87,4.72,2.66,4.42,0.69,138.03,3.03,54.36,60.94,2024-03-03 03:00:00
4,4~5,6.38,46.94,5.20,24.63,0.35,0.14,11.93,4.79,1.49,77.64,2.56,18.23,56.85,1.26,0.72,0.17,16.44,15.47,30.22,2.88,4.72,2.40,4.40,0.96,138.12,3.09,54.29,60.93,2024-03-03 04:00:00
5,5~6,6.37,47.31,5.18,24.27,0.34,0.15,12.25,4.93,1.46,76.49,2.60,18.03,55.86,1.56,0.72,0.16,15.94,15.22,19.06,2.97,4.59,2.47,4.41,1.19,137.65,3.03,54.14,60.88,2024-03-03 05:00:00
6,6~7,5.81,47.12,5.20,24.10,0.22,0.10,10.74,4.20,0.91,79.05,2.44,18.42,58.19,1.80,0.74,0.17,18.06,14.23,25.03,3.00,5.54,2.66,2.07,0.77,139.19,3.28,54.25,62.00,2024-03-03 06:00:00
7,7~8,6.25,47.48,5.11,24.24,0.08,0.07,16.43,4.41,0.56,77.49,2.40,17.48,57.61,1.56,0.64,0.09,15.92,12.99,51.59,2.97,5.22,2.53,0.00,1.51,138.93,3.38,54.55,61.32,2024-03-03 07:00:00
8,8~9,6.07,47.80,5.21,25.08,0.08,0.05,23.73,4.02,0.56,79.44,2.44,18.50,58.50,1.46,0.79,0.00,19.23,14.74,36.63,2.93,4.79,2.81,0.00,0.72,137.99,3.03,54.65,61.18,2024-03-03 08:00:00
9,9~10,6.31,48.01,5.29,27.81,0.08,0.03,25.36,4.30,0.57,83.57,5.06,17.62,60.89,1.43,0.82,0.00,19.54,20.88,24.75,2.91,4.39,3.47,0.00,0.99,138.78,3.35,55.05,60.75,2024-03-03 09:00:00
