,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,13.07,58.04,5.83,30.25,0.42,0.10,8.59,6.06,1.74,97.37,3.05,28.76,65.56,1.96,0.72,0.17,52.51,46.33,69.12,2.44,2.45,2.84,4.74,0.98,185.01,6.54,77.44,73.62,2023-10-10 00:00:00
1,1~2,14.62,56.79,6.01,29.94,0.43,0.12,8.39,5.52,1.74,94.67,2.91,27.14,64.62,1.06,0.83,0.17,46.64,35.97,43.27,2.44,2.50,3.03,4.75,1.06,186.14,7.12,77.97,73.57,2023-10-10 01:00:00
2,2~3,9.56,57.52,6.14,30.25,0.42,0.11,8.89,5.08,1.73,94.01,3.13,26.03,64.85,1.05,0.69,0.17,39.50,32.89,37.70,2.44,2.49,3.06,4.74,0.69,185.39,6.51,77.25,74.31,2023-10-10 02:00:00
3,3~4,8.25,57.85,6.07,29.56,0.43,0.10,9.62,5.13,1.74,84.28,2.47,24.68,57.13,1.10,0.78,0.16,37.62,28.99,33.30,2.31,2.52,2.88,4.76,0.74,187.55,7.24,77.61,74.83,2023-10-10 03:00:00
4,4~5,8.07,56.87,6.21,29.38,0.42,0.13,10.66,5.09,1.77,78.93,2.00,24.19,52.74,1.10,0.72,0.17,32.89,29.76,48.18,2.25,2.52,3.18,4.75,1.19,184.04,6.97,77.23,72.35,2023-10-10 04:00:00
5,5~6,7.50,56.00,5.95,29.06,0.42,0.11,10.89,5.04,1.65,79.68,1.96,24.43,53.29,1.03,0.72,0.17,30.25,27.16,43.27,2.31,2.56,2.97,3.57,1.33,183.13,6.13,77.23,72.16,2023-10-10 05:00:00
6,6~7,6.75,56.49,6.15,29.38,0.17,0.07,10.18,3.01,0.96,80.56,1.88,24.02,54.66,1.18,0.67,0.17,30.22,23.88,28.50,2.28,3.09,3.13,0.55,0.66,183.75,7.18,76.64,72.46,2023-10-10 06:00:00
7,7~8,6.87,56.95,5.93,29.81,0.16,0.07,12.86,2.99,0.67,79.37,1.91,23.97,53.49,1.07,0.73,0.04,29.99,21.42,28.04,2.28,3.08,3.25,0.00,1.06,184.48,7.07,77.47,72.72,2023-10-10 07:00:00
8,8~9,7.31,57.96,6.18,30.87,0.16,0.08,14.95,4.39,0.70,81.51,2.00,24.23,55.28,1.03,0.74,0.00,27.48,23.87,50.08,2.35,3.33,5.75,0.00,0.85,180.31,7.35,71.68,73.47,2023-10-10 08:00:00
9,9~10,8.00,60.74,6.13,32.38,0.15,0.06,16.35,2.71,0.68,85.11,1.96,24.71,58.44,1.19,0.76,0.00,28.26,25.90,40.19,2.34,3.52,6.87,0.00,0.75,182.09,6.30,69.89,77.54,2023-10-10 09:00:00
