,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,11.82,68.28,8.80,34.56,0.51,0.11,12.61,4.14,1.78,87.69,2.19,21.73,63.77,2.82,3.14,0.17,67.06,41.06,55.78,2.63,2.66,5.74,6.82,0.85,209.79,9.71,80.99,92.77,2024-07-25 00:00:00
1,1~2,10.43,69.00,9.06,34.11,0.52,0.12,12.00,4.07,1.73,88.30,2.34,21.00,64.96,1.42,3.29,0.17,60.87,43.44,48.72,2.66,2.71,5.41,7.20,0.87,209.11,9.84,80.86,92.11,2024-07-25 01:00:00
2,2~3,8.75,68.35,8.80,34.05,0.51,0.12,12.84,4.22,1.77,89.06,2.19,20.99,65.88,1.08,2.95,0.16,53.55,34.14,51.37,2.62,2.71,5.31,7.26,1.35,207.68,9.41,80.79,91.11,2024-07-25 02:00:00
3,3~4,7.63,67.97,8.77,33.84,0.52,0.11,12.63,3.43,1.74,90.76,2.34,21.25,67.17,1.06,3.31,0.17,50.69,32.07,47.65,2.69,2.77,4.72,7.18,0.78,207.71,9.78,80.71,91.27,2024-07-25 03:00:00
4,4~5,7.62,67.75,9.09,33.92,0.51,0.11,14.76,3.55,1.74,90.82,2.35,21.51,66.96,1.18,3.43,0.17,51.10,30.32,42.78,2.65,2.71,5.01,7.20,0.87,205.97,9.04,81.30,89.64,2024-07-25 04:00:00
5,5~6,10.94,68.81,8.93,34.22,0.39,0.11,14.50,3.38,1.68,88.80,2.18,20.61,66.01,1.09,2.73,0.16,45.93,29.20,68.16,2.69,2.78,5.22,2.77,0.87,206.63,9.09,81.25,90.16,2024-07-25 05:00:00
6,6~7,7.56,67.03,8.75,34.19,0.25,0.05,15.83,3.17,0.71,91.38,2.16,21.05,68.17,1.36,3.65,0.17,44.82,28.88,57.78,2.75,3.15,5.30,0.01,0.89,207.01,9.93,81.38,90.01,2024-07-25 06:00:00
7,7~8,7.32,69.66,8.95,33.83,0.24,0.07,16.74,3.26,0.77,91.13,2.03,20.90,68.20,1.02,2.99,0.17,43.21,27.54,38.22,2.72,3.45,5.25,0.00,8.43,207.68,9.41,81.09,90.09,2024-07-25 07:00:00
8,8~9,7.06,68.37,8.66,34.11,0.24,0.07,20.50,3.19,0.68,92.28,2.06,21.65,68.57,1.40,3.41,0.16,41.11,26.45,36.41,2.78,3.47,6.10,0.00,12.98,209.51,9.40,81.23,91.41,2024-07-25 08:00:00
9,9~10,7.81,71.47,11.78,37.14,0.25,0.08,21.63,3.24,0.73,91.85,2.09,21.21,68.55,1.16,3.25,0.16,41.35,28.47,38.75,2.75,3.51,7.53,0.00,13.31,209.52,8.85,81.34,91.61,2024-07-25 09:00:00
10,10~11,8.69,73.62,11.97,37.93,0.24,0.07,20.48,4.65,0.73,95.31,2.20,22.01,71.10,1.03,3.46,0.17,42.15,29.15,42.97,2.66,3.47,8.07,0.00,13.30,209.93,9.50,81.75,91.12,2024-07-25 10:00:00
11,11~12,8.50,81.57,11.85,39.33,0.25,0.07,18.38,3.93,0.66,96.45,2.15,21.58,72.72,1.02,2.77,0.17,41.38,32.13,61.81,2.72,3.58,8.39,0.00,12.79,211.77,10.06,81.51,92.28,2024-07-25 11:00:00
12,12~13,10.81,79.93,11.86,42.20,0.24,0.08,20.30,3.95,0.75,97.29,2.31,22.51,72.47,1.31,3.36,0.16,42.16,30.21,76.53,2.84,3.58,7.76,0.00,12.69,209.20,9.90,81.57,90.34,2024-07-25 12:00:00
13,13~14,13.19,79.20,11.72,41.02,0.24,0.08,21.23,4.21,0.66,102.20,2.22,28.22,71.76,1.18,3.23,0.15,42.14,28.43,45.31,2.88,3.59,7.34,0.00,12.60,209.99,9.73,82.44,90.59,2024-07-25 13:00:00
14,14~15,11.06,87.68,12.00,40.31,0.24,0.06,18.04,5.58,0.73,105.94,2.28,30.25,73.41,0.97,3.11,0.00,39.99,32.00,49.07,3.09,3.58,7.22,0.01,12.46,216.63,9.00,82.94,95.37,2024-07-25 14:00:00
