,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,13.56,49.31,5.16,25.03,0.33,0.13,9.76,3.92,1.71,83.28,3.35,18.66,61.27,1.17,0.53,0.17,27.64,29.29,74.50,2.44,4.91,2.81,4.41,0.91,143.67,3.03,54.18,67.82,2024-01-24 00:00:00
1,1~2,10.50,49.32,5.00,25.08,0.32,0.14,9.39,3.93,1.72,83.73,3.25,18.65,61.83,1.18,0.51,0.16,24.73,27.14,128.14,2.35,4.97,2.82,4.42,0.98,143.47,2.84,54.46,67.75,2024-01-24 01:00:00
2,2~3,9.12,49.38,5.13,25.27,0.33,0.14,9.72,3.46,1.69,82.17,2.77,18.31,61.09,1.16,0.66,0.16,25.21,17.42,63.41,2.37,4.97,2.81,4.42,0.96,143.19,3.22,54.40,67.06,2024-01-24 02:00:00
3,3~4,8.13,48.15,5.15,25.14,0.33,0.05,10.40,3.32,1.68,81.92,2.54,18.10,61.28,1.18,0.51,0.17,19.91,16.09,29.73,2.34,4.89,2.71,4.42,1.30,143.13,2.72,54.59,66.94,2024-01-24 03:00:00
4,4~5,5.56,48.84,5.20,24.77,0.32,0.02,11.52,3.54,1.72,82.00,2.50,18.45,61.05,1.20,0.47,0.16,15.72,15.03,17.12,2.38,4.97,2.81,4.43,1.38,141.75,3.10,54.43,65.75,2024-01-24 04:00:00
5,5~6,5.50,48.38,5.05,25.15,0.33,0.02,12.02,3.58,1.69,82.49,2.52,18.18,61.79,1.12,0.54,0.17,15.10,17.15,29.76,2.37,4.97,2.66,4.42,1.01,141.03,2.78,54.30,65.37,2024-01-24 05:00:00
6,6~7,4.81,48.34,4.88,25.39,0.30,0.04,12.69,2.65,1.35,83.42,2.35,18.35,62.72,1.36,0.49,0.16,14.39,13.73,45.83,2.41,6.72,2.84,2.39,1.57,143.28,3.27,54.11,66.69,2024-01-24 06:00:00
7,7~8,4.44,49.41,5.44,26.39,0.06,0.04,14.45,2.58,0.69,82.18,2.44,18.44,61.30,1.10,0.50,0.17,12.83,13.36,47.26,2.38,6.47,2.72,0.13,2.00,142.66,3.32,53.78,65.69,2024-01-24 07:00:00
8,8~9,5.19,53.88,6.34,33.62,0.06,0.03,21.23,3.21,0.68,87.56,2.78,21.00,63.78,1.14,0.49,0.16,14.04,14.96,18.56,2.37,6.65,3.60,0.00,1.85,146.52,6.87,54.52,65.68,2024-01-24 08:00:00
9,9~10,5.56,56.97,7.48,35.41,0.07,0.02,29.62,4.01,0.72,96.15,5.94,22.95,67.26,1.26,0.95,0.10,14.63,14.25,14.99,2.69,6.65,3.69,0.00,1.56,158.13,8.69,60.68,67.94,2024-01-24 09:00:00
10,10~11,6.06,64.06,7.56,38.16,0.06,0.03,31.76,4.36,0.68,99.22,7.03,22.97,69.22,1.30,1.36,0.00,15.84,14.78,31.88,2.47,6.27,4.06,0.00,2.63,168.38,9.84,63.89,73.51,2024-01-24 10:00:00
11,11~12,6.25,71.03,8.43,40.00,0.07,0.03,32.52,4.39,0.65,101.26,7.60,23.97,69.69,0.99,1.36,0.00,18.06,14.25,48.63,2.62,5.65,4.72,0.00,2.36,173.43,9.34,66.71,76.18,2024-01-24 11:00:00
12,12~13,8.75,67.93,9.32,39.41,0.06,0.04,34.11,4.11,0.69,103.17,5.87,25.85,71.45,0.93,1.43,0.00,16.77,16.61,48.24,2.69,5.65,4.15,0.00,2.18,186.85,8.70,79.04,78.25,2024-01-24 12:00:00
