,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,18.24,52.69,5.24,27.06,0.46,0.10,9.98,4.18,2.21,---,6.15,---,62.85,1.25,0.87,0.00,47.62,43.69,141.06,1.25,2.95,3.38,---,---,---,3.06,65.09,82.50,2023-04-25 00:00:00
1,1~2,13.33,52.19,5.53,27.23,0.46,0.12,9.56,4.17,2.16,---,5.54,---,62.25,1.23,0.57,0.00,36.85,35.79,71.68,1.22,3.01,2.93,---,---,---,3.06,65.05,79.82,2023-04-25 01:00:00
2,2~3,10.83,51.69,5.53,27.28,0.48,0.08,9.26,3.29,2.20,---,5.21,---,61.22,1.22,0.22,0.00,27.16,30.37,27.49,1.25,3.01,3.16,---,---,---,3.47,65.50,76.68,2023-04-25 02:00:00
3,3~4,7.48,51.19,5.46,27.99,0.46,0.11,10.52,3.24,2.17,---,4.92,---,61.53,1.20,0.21,0.00,24.88,28.15,24.32,1.22,2.99,2.97,---,---,---,3.19,65.40,75.88,2023-04-25 03:00:00
4,4~5,7.48,51.33,5.66,27.45,0.46,0.01,11.21,3.35,2.19,---,4.62,---,61.41,1.13,0.25,0.00,20.33,20.00,21.38,1.06,2.92,2.93,---,---,---,2.78,64.55,75.41,2023-04-25 04:00:00
5,5~6,6.55,49.78,5.43,26.89,0.39,0.01,11.79,3.32,1.76,---,4.65,---,60.66,1.08,0.21,0.00,19.91,18.69,46.29,1.19,3.13,2.78,---,---,---,3.03,64.84,75.06,2023-04-25 05:00:00
6,6~7,6.61,51.72,6.32,27.17,0.12,0.01,11.65,2.90,0.92,---,4.57,---,64.05,1.03,0.21,0.00,18.69,17.38,43.31,1.22,3.26,2.85,---,---,---,3.03,64.39,75.93,2023-04-25 06:00:00
7,7~8,8.12,53.50,6.59,29.92,0.12,0.05,14.44,2.65,0.69,---,4.43,---,65.29,1.10,0.24,0.00,19.06,17.72,21.33,1.19,3.82,2.79,---,---,---,3.16,65.55,76.48,2023-04-25 07:00:00
8,8~9,10.46,58.48,7.31,36.18,0.13,0.08,24.80,2.81,1.60,---,5.04,---,65.31,0.99,0.24,0.00,22.85,20.78,26.21,1.22,3.82,3.77,---,---,---,7.03,66.42,81.65,2023-04-25 08:00:00
9,9~10,10.47,79.65,9.36,41.20,0.12,0.07,32.79,3.15,1.65,---,6.65,---,70.79,1.04,0.25,0.00,24.38,24.21,40.32,1.34,3.90,5.09,---,---,---,16.59,69.20,83.03,2023-04-25 09:00:00
