,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,21.75,70.35,7.93,34.13,0.38,0.08,14.41,6.05,1.77,108.61,3.56,28.51,76.54,2.41,1.93,0.16,108.65,87.72,113.75,2.65,2.92,5.54,4.71,0.81,216.30,6.94,76.23,102.52,2023-09-26 00:00:00
1,1~2,12.82,71.41,7.66,32.93,0.38,0.10,14.34,3.95,1.74,104.74,3.25,28.09,73.40,0.89,1.80,0.17,91.23,79.03,99.28,2.66,2.96,4.52,4.73,1.04,214.78,6.31,76.04,101.57,2023-09-26 01:00:00
2,2~3,8.87,70.69,7.49,32.50,0.37,0.09,14.48,3.02,1.72,104.95,3.35,28.42,73.18,0.95,1.78,0.17,76.41,68.66,87.29,2.94,3.02,4.35,4.72,0.93,212.80,6.44,76.18,100.09,2023-09-26 02:00:00
3,3~4,8.19,69.02,8.04,32.57,0.39,0.11,15.37,3.03,1.75,106.75,3.44,28.43,74.88,0.92,1.89,0.16,70.24,59.06,78.12,3.09,3.10,5.21,4.75,1.11,210.49,6.87,74.49,98.97,2023-09-26 03:00:00
4,4~5,7.31,67.98,7.56,32.62,0.38,0.03,16.24,3.04,1.72,102.23,3.34,28.80,70.09,0.91,1.70,0.17,61.52,54.74,80.61,2.72,2.97,5.13,4.73,0.84,209.59,6.90,73.84,98.72,2023-09-26 04:00:00
5,5~6,7.19,67.24,7.53,32.63,0.36,0.02,16.18,3.04,1.61,102.97,3.22,28.40,71.35,0.87,1.72,0.17,59.20,52.06,91.21,2.75,2.95,4.66,3.77,0.98,207.27,6.48,73.69,97.44,2023-09-26 05:00:00
6,6~7,7.56,67.44,8.31,34.12,0.12,0.04,14.73,2.40,0.97,103.84,3.00,28.71,72.13,0.81,1.68,0.16,55.23,51.46,66.11,2.69,3.96,4.47,0.00,10.11,211.96,7.00,74.03,99.84,2023-09-26 06:00:00
7,7~8,8.50,70.84,10.51,39.56,0.11,0.42,24.09,2.44,0.72,108.09,3.31,31.13,73.65,1.16,1.98,0.06,54.41,51.59,73.89,2.69,4.28,4.90,0.00,13.12,218.18,7.44,74.96,102.75,2023-09-26 07:00:00
8,8~9,11.69,88.09,12.31,52.88,0.12,0.43,42.59,6.88,0.74,132.55,5.03,48.50,79.02,0.93,2.13,0.00,60.12,52.00,74.86,3.21,5.20,7.22,0.00,7.31,256.51,29.18,77.74,115.85,2023-09-26 08:00:00
9,9~10,14.56,117.10,12.76,59.81,0.13,0.12,53.03,12.00,0.71,142.58,6.44,52.47,83.67,1.28,2.44,0.00,56.04,55.27,87.91,3.35,5.10,9.41,0.00,8.38,295.80,42.72,88.27,123.87,2023-09-26 09:00:00
10,10~11,15.88,134.47,12.69,67.13,0.14,0.99,51.12,13.44,0.72,158.63,7.00,55.48,96.15,0.90,2.72,0.00,46.26,42.80,59.26,3.40,5.38,10.31,0.00,11.06,320.13,54.25,93.80,130.97,2023-09-26 10:00:00
11,11~12,14.62,145.15,13.55,68.37,0.14,2.44,53.41,13.37,0.70,164.81,7.66,56.93,100.22,1.21,2.89,0.00,45.40,45.43,51.36,3.44,5.08,10.65,0.00,19.36,318.93,48.81,97.15,133.50,2023-09-26 11:00:00
12,12~13,16.13,142.96,13.92,71.94,0.14,1.00,50.64,13.77,0.69,168.18,14.43,57.41,96.34,0.98,3.57,0.00,50.75,45.88,54.14,4.31,5.03,10.01,0.00,15.93,312.63,36.38,96.02,140.59,2023-09-26 12:00:00
13,13~14,14.12,144.28,13.71,75.25,0.14,1.33,84.74,14.60,0.69,181.53,24.41,59.46,97.66,1.00,4.44,0.00,52.89,50.80,57.13,4.32,4.85,12.21,0.00,4.63,333.93,46.50,98.55,149.22,2023-09-26 13:00:00
14,14~15,15.44,151.47,15.03,77.19,0.14,2.66,86.14,14.24,0.73,182.04,25.03,57.66,99.35,1.35,4.80,0.00,44.30,38.19,64.30,4.25,5.05,12.57,0.00,6.92,351.17,60.43,99.50,148.28,2023-09-26 14:00:00
15,15~16,11.62,148.78,16.62,75.50,0.15,2.54,68.56,12.66,0.74,181.02,25.00,58.66,97.36,1.15,4.12,0.00,48.18,34.76,60.51,4.72,5.29,13.75,0.00,16.15,359.39,66.16,99.43,149.97,2023-09-26 15:00:00
16,16~17,14.32,148.83,16.72,71.81,0.14,1.06,62.84,13.12,0.78,178.73,24.41,58.82,95.50,1.42,3.88,0.06,46.72,38.85,56.14,5.00,4.92,13.62,0.00,14.87,320.79,33.41,98.42,148.82,2023-09-26 16:00:00
17,17~18,16.06,134.68,16.80,61.50,0.30,0.06,102.66,13.03,1.40,170.79,17.22,54.85,98.72,1.33,3.15,0.17,53.84,47.03,64.17,4.75,3.91,9.75,0.43,1.64,310.07,18.59,102.35,152.90,2023-09-26 17:00:00
18,18~19,16.25,127.79,16.37,51.69,0.39,0.09,120.35,13.84,1.81,159.71,17.56,48.39,93.76,2.55,3.42,0.17,55.85,54.73,70.63,3.68,3.67,7.72,4.75,0.87,286.81,13.62,99.26,139.65,2023-09-26 18:00:00
19,19~20,20.06,104.58,14.83,45.56,0.39,0.09,101.18,13.48,1.77,149.71,22.53,40.71,86.47,3.98,2.53,0.16,64.78,57.55,98.47,2.75,3.67,7.59,4.80,1.99,267.28,10.70,91.94,133.32,2023-09-26 19:00:00
20,20~21,19.06,92.07,15.33,45.25,0.39,0.11,91.26,11.74,1.82,145.75,20.38,40.93,84.44,3.55,1.93,0.17,69.23,73.76,165.32,2.13,2.96,7.47,4.77,0.95,251.80,9.28,83.09,127.99,2023-09-26 20:00:00
21,21~22,17.50,85.77,12.81,41.87,0.38,0.11,70.14,9.14,1.85,144.32,21.09,38.67,84.56,3.16,1.68,0.16,83.27,83.48,105.04,2.09,2.99,6.79,4.76,1.03,241.88,9.93,80.51,121.23,2023-09-26 21:00:00
22,22~23,22.82,83.70,9.84,39.25,0.39,0.11,15.76,9.83,1.82,132.09,14.78,37.38,79.93,3.04,1.83,0.17,94.58,82.31,129.47,2.03,2.88,6.58,4.76,0.78,230.36,10.00,78.14,112.27,2023-09-26 22:00:00
23,23~24,23.68,78.83,8.63,37.32,0.37,0.08,12.42,4.71,1.75,123.87,10.69,37.62,75.56,2.89,1.58,0.17,103.27,88.95,178.84,1.91,2.81,5.79,4.75,1.03,220.14,9.51,76.56,104.67,2023-09-26 23:00:00
