,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.93,55.85,4.85,25.75,0.34,0.10,9.34,2.69,1.69,93.52,3.38,28.60,61.54,1.25,0.98,0.17,45.40,46.57,108.16,2.62,2.59,3.51,4.41,0.96,162.24,5.81,64.52,71.44,2023-11-12 00:00:00
1,1~2,12.50,54.13,5.02,25.69,0.33,0.11,9.11,2.67,1.69,90.54,3.31,27.15,60.08,0.95,0.92,0.17,42.90,36.50,95.54,2.60,2.67,3.31,4.40,0.68,164.38,6.12,65.02,72.75,2023-11-12 01:00:00
2,2~3,12.94,54.95,5.04,25.50,0.34,0.13,9.49,2.45,1.70,90.00,3.12,26.88,60.00,1.04,0.99,0.16,32.89,30.05,38.72,2.62,2.66,3.28,4.41,1.66,164.42,5.94,64.28,73.68,2023-11-12 02:00:00
3,3~4,8.69,54.12,5.23,25.69,0.34,0.11,9.90,2.29,1.71,89.88,3.07,26.75,60.06,0.96,0.90,0.17,27.57,25.81,31.07,2.63,2.70,4.03,4.41,0.91,164.22,6.44,64.75,72.50,2023-11-12 03:00:00
4,4~5,7.69,52.72,5.09,25.62,0.34,0.11,11.22,2.40,1.70,90.57,3.18,26.54,60.85,0.95,0.81,0.17,25.53,22.71,28.84,2.62,2.71,3.66,4.41,0.72,163.82,6.10,64.62,72.19,2023-11-12 04:00:00
5,5~6,7.68,52.86,5.12,25.57,0.34,0.09,12.00,2.41,1.71,88.40,3.04,25.42,59.94,0.93,0.94,0.17,26.15,23.18,46.10,2.59,2.72,4.40,4.42,0.93,162.00,5.84,64.56,71.37,2023-11-12 05:00:00
6,6~7,7.00,54.01,5.03,25.18,0.17,0.04,10.48,2.02,1.35,91.73,3.06,26.36,62.31,1.19,0.97,0.16,22.38,21.68,40.66,2.54,3.41,4.22,2.09,1.01,160.90,6.03,63.52,70.70,2023-11-12 06:00:00
7,7~8,6.69,52.67,5.83,25.25,0.08,0.04,18.40,2.10,0.93,90.76,2.93,25.80,62.03,1.24,0.80,0.17,22.63,22.23,26.90,2.43,3.39,3.91,0.00,0.65,160.94,5.90,63.96,70.87,2023-11-12 07:00:00
8,8~9,7.75,54.60,6.96,24.88,0.07,0.04,51.10,2.09,1.82,90.13,3.10,25.47,61.56,1.11,0.96,0.08,22.71,23.11,29.93,2.47,3.38,4.97,0.00,1.07,161.26,6.06,63.76,71.56,2023-11-12 08:00:00
9,9~10,7.69,54.57,6.36,26.62,0.08,0.02,60.58,2.14,1.83,96.33,3.12,28.43,64.78,1.09,0.98,0.00,23.01,22.99,60.96,2.50,3.35,6.53,0.00,1.05,161.38,6.25,63.91,71.69,2023-11-12 09:00:00
10,10~11,7.75,54.81,6.29,26.44,0.07,0.02,66.14,2.07,1.79,100.16,4.35,30.59,65.22,1.38,0.80,0.00,28.05,23.88,49.91,2.56,3.28,8.84,0.00,0.66,163.19,6.35,63.09,73.88,2023-11-12 10:00:00
11,11~12,9.81,54.77,6.62,26.13,0.07,0.01,62.23,2.09,1.80,97.22,3.09,28.69,65.44,1.67,0.87,0.00,35.56,27.32,34.87,2.66,3.26,8.66,0.00,1.59,164.24,5.91,63.92,75.00,2023-11-12 11:00:00
12,12~13,11.00,53.85,6.21,26.06,0.07,0.02,52.89,3.20,1.79,97.73,3.48,28.84,65.41,1.32,0.90,0.00,30.60,33.52,40.15,2.66,3.27,7.16,0.00,0.85,166.05,5.90,65.09,75.49,2023-11-12 12:00:00
