,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,19.87,52.40,4.59,28.13,0.33,0.11,9.52,3.98,1.76,76.83,3.24,21.25,52.34,1.21,0.65,0.17,45.02,45.21,113.10,2.47,2.59,2.41,4.18,1.15,137.45,2.92,56.74,60.88,2023-11-19 00:00:00
1,1~2,13.50,51.68,4.71,27.75,0.33,0.12,9.33,3.77,1.73,78.14,2.91,21.98,53.25,0.82,0.64,0.17,31.91,31.81,134.35,2.53,2.60,2.22,4.17,1.47,137.27,3.02,56.64,60.62,2023-11-19 01:00:00
2,2~3,7.57,49.33,4.83,27.12,0.33,0.12,10.06,3.72,1.76,77.89,2.96,21.67,53.26,0.89,0.66,0.17,24.44,21.99,46.19,2.53,2.66,2.25,4.18,0.98,136.36,2.75,56.65,60.18,2023-11-19 02:00:00
3,3~4,7.06,48.85,4.62,26.56,0.33,0.13,10.08,3.23,1.76,76.86,2.91,21.36,52.59,0.88,0.67,0.16,18.27,17.18,23.66,2.54,2.59,2.46,4.18,0.90,136.39,3.32,56.23,59.63,2023-11-19 03:00:00
4,4~5,6.31,48.69,4.82,27.07,0.33,0.11,11.18,2.60,1.75,77.27,2.82,21.07,53.38,0.93,0.64,0.17,17.00,15.68,22.70,2.56,2.67,2.38,4.18,0.87,136.00,3.18,55.81,60.00,2023-11-19 04:00:00
5,5~6,6.56,48.74,4.69,26.62,0.33,0.12,11.44,2.56,1.73,77.58,2.81,21.66,53.11,0.90,0.67,0.17,15.77,15.17,39.54,2.53,2.65,2.59,4.19,0.93,136.56,2.78,56.38,60.37,2023-11-19 05:00:00
6,6~7,8.94,49.22,4.66,26.81,0.18,0.11,10.37,2.16,1.09,78.95,2.75,20.82,55.38,1.09,0.61,0.16,13.82,14.44,50.40,2.62,3.48,2.63,1.90,0.67,138.52,3.10,56.10,62.31,2023-11-19 06:00:00
7,7~8,5.31,48.91,5.27,26.94,0.06,0.06,14.12,2.23,0.70,77.69,2.62,19.78,55.29,1.08,0.66,0.17,14.24,14.38,20.66,2.60,3.50,2.59,0.00,0.95,139.45,3.03,56.84,62.57,2023-11-19 07:00:00
8,8~9,6.88,50.04,5.82,27.63,0.07,0.06,41.05,2.32,1.84,77.00,2.63,19.56,54.81,0.94,0.78,0.01,15.31,19.50,25.17,2.50,3.47,2.78,0.00,1.63,141.02,2.75,57.72,63.37,2023-11-19 08:00:00
9,9~10,6.87,49.18,5.69,28.25,0.06,0.05,46.24,3.26,1.81,79.22,2.87,20.60,55.75,1.21,0.63,0.00,19.72,26.15,54.37,2.53,3.65,3.43,0.00,0.64,142.89,3.10,59.45,63.19,2023-11-19 09:00:00
