,時間/館舍,女五舍,三號館,-電子顯微鏡館-,農化二館暨行政大樓,性別平等教育委員會,物理系液氮機室,-推廣中心-,-城鄉所-,大門口警衛室,一號館,一號館1F(戲劇系),一號館2F,一號館3F,動物標本館,漁業陳列館,-漁業生物實驗室-,女一舍,女三舍,女二舍,植物病毒研究室,植物溫室,植物標本館,椰林大道路燈前段,雜工班,二號館,2號館1F,2號館2F,2號館3F,datetime
0,0~1,17.57,61.87,6.38,30.48,0.49,0.13,10.39,6.30,1.65,95.84,6.46,23.40,65.98,1.24,2.44,0.17,59.67,41.48,89.28,2.50,3.19,3.59,4.29,0.91,183.80,3.03,74.80,83.95,2024-04-27 00:00:00
1,1~2,14.18,56.72,6.79,30.56,0.48,0.12,9.15,4.78,1.66,91.60,6.28,21.69,63.63,1.20,2.53,0.16,44.80,35.14,47.09,2.37,3.14,3.09,4.29,0.92,181.26,3.46,73.61,82.43,2024-04-27 01:00:00
2,2~3,10.25,59.25,6.19,29.83,0.48,0.13,10.05,3.20,1.67,90.94,4.85,22.41,63.68,1.21,2.54,0.17,40.85,30.90,122.56,2.35,3.13,3.07,4.29,0.94,180.69,3.69,73.15,82.32,2024-04-27 02:00:00
3,3~4,8.00,57.00,6.43,29.88,0.48,0.12,10.54,2.90,1.65,89.63,4.15,21.81,63.67,1.21,2.43,0.17,36.28,27.40,66.75,2.34,3.13,3.39,4.29,1.36,180.52,3.16,73.54,82.62,2024-04-27 03:00:00
4,4~5,7.44,56.03,6.14,29.40,0.47,0.13,10.56,3.00,1.65,88.75,3.66,22.93,62.16,1.27,2.31,0.16,32.69,27.75,29.76,2.34,3.18,3.69,4.29,1.03,178.62,3.12,73.39,80.37,2024-04-27 04:00:00
5,5~6,6.88,55.28,6.29,29.38,0.37,0.11,11.21,2.86,1.54,88.52,3.25,22.17,63.10,1.16,2.41,0.17,29.87,27.13,29.43,2.35,3.26,3.66,4.25,1.02,177.01,3.53,73.23,78.82,2024-04-27 05:00:00
6,6~7,6.18,55.63,6.19,29.06,0.20,0.06,11.00,2.25,0.69,88.96,3.22,22.11,63.63,1.17,2.32,0.15,26.70,24.13,28.60,2.28,5.32,3.41,3.74,0.83,176.86,3.01,73.46,79.00,2024-04-27 06:00:00
7,7~8,6.57,56.00,5.98,29.14,0.20,0.07,31.68,2.19,0.61,89.84,3.12,22.31,64.41,1.32,2.56,0.05,27.45,20.91,44.96,2.34,5.31,3.71,1.69,0.93,179.13,3.56,73.91,79.24,2024-04-27 07:00:00
8,8~9,10.31,57.43,6.28,29.84,0.19,0.07,92.74,2.20,1.52,91.72,3.41,23.04,65.27,1.49,2.61,0.00,30.01,22.50,57.47,2.35,5.75,5.07,0.00,0.80,182.85,4.00,74.09,80.94,2024-04-27 08:00:00
9,9~10,10.81,62.91,8.12,30.72,0.19,0.05,95.61,2.33,1.52,100.09,4.68,27.82,67.59,1.31,2.86,0.00,35.41,22.96,32.66,2.31,6.26,7.62,0.00,0.91,191.46,5.03,76.12,85.88,2024-04-27 09:00:00
10,10~11,12.75,70.91,9.19,32.99,0.19,0.05,103.36,2.20,1.51,112.19,9.60,32.47,70.12,1.19,4.48,0.00,36.55,25.14,39.19,2.41,6.51,9.10,0.00,0.96,203.44,6.38,77.18,93.94,2024-04-27 10:00:00
11,11~12,8.94,74.97,8.89,35.00,0.19,0.06,99.36,2.58,1.56,118.59,11.09,33.21,74.29,1.46,5.03,0.00,38.66,28.28,42.00,2.37,5.88,8.59,0.00,0.65,212.37,5.71,78.41,100.49,2024-04-27 11:00:00
12,12~13,9.81,74.40,7.98,36.28,0.19,0.06,104.14,2.98,1.56,112.85,10.60,31.28,70.97,1.19,5.05,0.00,38.54,28.27,42.28,2.38,6.50,6.69,0.00,1.65,214.91,6.20,78.66,102.26,2024-04-27 12:00:00
13,13~14,10.69,77.88,9.29,36.50,0.19,0.07,101.75,4.38,1.55,117.88,12.21,30.13,75.54,1.16,5.07,0.00,32.93,33.82,52.99,2.40,6.39,8.84,0.00,0.69,228.46,13.34,80.21,107.31,2024-04-27 13:00:00
14,14~15,17.69,77.87,9.76,36.39,0.20,0.07,109.20,4.61,1.53,119.34,10.50,31.34,77.50,1.32,4.91,0.00,32.95,32.93,49.20,2.41,6.38,9.03,0.00,0.92,242.29,29.84,80.38,103.81,2024-04-27 14:00:00
15,15~16,11.18,79.28,10.85,36.45,0.20,0.08,105.51,4.11,1.56,123.09,9.38,31.27,82.44,1.41,4.92,0.00,33.19,33.93,43.22,2.50,6.21,8.54,0.00,0.67,236.95,28.87,79.30,100.94,2024-04-27 15:00:00
16,16~17,9.75,80.72,12.37,36.33,0.19,0.07,93.02,3.55,1.72,120.51,11.72,30.59,78.20,1.19,5.28,0.09,41.50,35.69,62.87,2.47,6.19,5.91,0.00,1.18,223.75,18.07,79.63,98.50,2024-04-27 16:00:00
17,17~18,12.94,79.53,10.45,35.93,0.20,0.08,65.05,3.51,1.63,124.25,13.19,34.06,77.00,1.34,5.02,0.17,43.25,34.44,74.93,2.68,6.06,4.52,0.32,0.72,209.52,4.12,78.72,98.93,2024-04-27 17:00:00
18,18~19,15.81,76.47,7.56,35.99,0.46,0.11,25.28,3.78,1.70,117.83,9.97,30.37,77.49,1.48,4.88,0.17,47.30,39.34,41.35,2.75,4.89,3.69,4.38,0.95,208.42,3.10,80.13,97.76,2024-04-27 18:00:00
19,19~20,11.88,76.75,7.20,34.92,0.45,0.11,15.54,4.15,1.66,113.73,8.78,28.22,76.73,1.55,3.03,0.17,42.91,39.13,42.60,3.29,4.37,3.22,4.32,0.80,207.37,2.94,79.41,97.75,2024-04-27 19:00:00
20,20~21,11.62,78.53,7.03,34.47,0.45,0.09,13.79,4.96,1.66,112.96,8.59,28.10,76.27,1.52,3.07,0.16,43.07,41.97,59.40,2.96,4.13,3.40,4.32,1.04,200.66,3.87,78.18,91.81,2024-04-27 20:00:00
21,21~22,13.57,74.31,7.03,34.27,0.45,0.12,14.09,6.03,1.71,103.61,7.00,23.06,73.55,1.53,2.95,0.17,48.11,43.42,141.31,2.47,4.06,3.28,4.27,1.54,156.32,3.25,49.60,80.88,2024-04-27 21:00:00
22,22~23,14.31,71.00,6.96,33.61,0.45,0.12,9.87,4.88,1.65,99.21,9.38,22.59,67.24,1.42,2.61,0.17,54.73,47.17,87.78,2.44,4.06,3.32,4.30,0.94,159.16,2.69,55.72,78.93,2024-04-27 22:00:00
23,23~24,18.50,66.85,7.03,31.45,0.45,0.12,8.38,5.25,1.68,96.05,9.37,23.95,62.73,1.79,2.69,0.16,59.14,50.17,84.63,2.44,3.94,3.41,4.28,0.84,173.11,3.68,66.91,78.13,2024-04-27 23:00:00
